,ratio,rndint,dataset,#trees,rmse,mape,r2,rmse_all,mape_all,r2_all
4511,0.2,78.0,Sobol2,1000.0,23.034826696264066,0.019583721833509014,0.9597601445419341,19.207137676911938,0.01599457648966378,0.9575329901905428
4512,0.2,222.0,Grid1296,10.0,4.725859460302089,0.005510229663481023,0.9959596241229509,38.99775391774002,0.042715285683164614,0.8515529497124467
4513,0.2,222.0,Grid2401,10.0,28.57997391530012,0.012688536911771105,0.844196668597418,81.87618136563967,0.0856050813882987,0.3804382946545434
4514,0.2,222.0,Sobol1,10.0,13.009303394714712,0.01169012674370658,0.9844036559754084,21.22260891017726,0.017847534508870565,0.9482171255511285
4515,0.2,222.0,Sobol2,10.0,17.822170295825693,0.016123391152663428,0.9740485780951402,19.635861634354345,0.016890174092391203,0.9551574851446095
4516,0.2,222.0,Grid1296,100.0,4.1216527918212185,0.005008075131322172,0.9969267140323624,38.927297697863516,0.04261468314313494,0.8520888559608044
4517,0.2,222.0,Grid2401,100.0,27.94585595746274,0.012095099143847904,0.8510337394859041,81.50888926518674,0.0851962011648817,0.3859844670617779
4518,0.2,222.0,Sobol1,100.0,10.77607858885787,0.00978849492707133,0.9892987078169568,20.922636145314232,0.017141404654385153,0.9496706388905125
4519,0.2,222.0,Sobol2,100.0,15.157533961706548,0.014279039218312821,0.9812285820306217,18.38863027671476,0.01562711042818232,0.96067318309378
4520,0.2,222.0,Grid1296,250.0,4.198006620304914,0.005024378492383326,0.9968117937906742,38.97807108952066,0.04266601914797464,0.8517027593882057
4521,0.2,222.0,Grid2401,250.0,28.08932687353087,0.012103474290089952,0.8495002607859727,81.53844897658709,0.0852238554377008,0.38553903311609217
4522,0.2,222.0,Sobol1,250.0,10.716191071323129,0.009632198236853134,0.989417321096525,20.86454778886316,0.017075662367941776,0.9499497138085342
4523,0.2,222.0,Sobol2,250.0,15.117435513043908,0.014333328387391596,0.9813277682335387,18.243538546068294,0.015510749811471408,0.9612913351630334
4524,0.2,222.0,Grid1296,500.0,4.126515450332384,0.0049954535345830406,0.9969194581297103,39.039286358954,0.04270830915160245,0.8512365903934993
4525,0.2,222.0,Grid2401,500.0,28.094383341475336,0.01209856775530485,0.8494460718333201,81.53614964963113,0.08522337403403721,0.385573687362319
4526,0.2,222.0,Sobol1,500.0,10.770438350272054,0.00955037418146056,0.9893099070755433,20.774636946556253,0.016993472422824066,0.9503801441686158
4527,0.2,222.0,Sobol2,500.0,15.049675860578457,0.014304338391392335,0.9814947791566488,18.077372332350258,0.015408316073779876,0.9619932581901047
4528,0.2,222.0,Grid1296,750.0,4.161188344076602,0.005018227551648665,0.9968674723604865,39.02976454924717,0.04270564596993284,0.8513091493086637
4529,0.2,222.0,Grid2401,750.0,28.19571943166217,0.012089029926794182,0.8483580207917121,81.5316861020584,0.08521913441723669,0.3856409568132565
4530,0.2,222.0,Sobol1,750.0,10.710362630330698,0.009504237989576905,0.9894288296158071,20.762841871902193,0.016991745475406703,0.9504364728311093
4531,0.2,222.0,Sobol2,750.0,14.990783744426857,0.014281949204412909,0.9816393243694441,18.16610603272549,0.015468722387659855,0.9616192264149449
4532,0.2,222.0,Grid1296,1000.0,4.160227452062229,0.005019516372691509,0.996868918905565,39.04680359205497,0.04272533803155097,0.8511792944233297
4533,0.2,222.0,Grid2401,1000.0,28.216616284919347,0.01207856822674227,0.8481331629394366,81.52210162788556,0.08520596927617029,0.38578539053131433
4534,0.2,222.0,Sobol1,1000.0,10.730694125167922,0.009535542986388885,0.9893886569900479,20.776522914722136,0.017006172070096064,0.9503711345559326
4535,0.2,222.0,Sobol2,1000.0,14.982553399165715,0.014235516062416758,0.9816594798488661,18.18199540045108,0.015463137676620968,0.9615520559457846
4536,0.2,294.0,Grid1296,10.0,5.827579096892282,0.005733959759006879,0.9946491272778462,39.31556677598266,0.043038987177163354,0.8495843465418452
4537,0.2,294.0,Grid2401,10.0,23.893848210243675,0.01094143604917755,0.8796128340163342,81.77432777187934,0.08572050776154329,0.3808767807886847
4538,0.2,294.0,Sobol1,10.0,17.26614734139576,0.014998429466609965,0.9731304113851124,21.45959114377401,0.017905660695212166,0.9472487392046757
4539,0.2,294.0,Sobol2,10.0,22.611596311090164,0.02158447952536254,0.9655386477179639,20.147154644267243,0.017402292118707377,0.9537498584561188
4540,0.2,294.0,Grid1296,100.0,5.772176895066666,0.005461288097093807,0.9947503840656029,39.243497941588146,0.04290915005058652,0.8501352909194226
4541,0.2,294.0,Grid2401,100.0,25.13885846733745,0.010824700316081438,0.8667402188183045,82.46492985063387,0.08640666835698102,0.3703753619302752
4542,0.2,294.0,Sobol1,100.0,15.041643537080514,0.013166780602274265,0.9796079580124887,21.043143243225376,0.01732615655195227,0.9492762702152066
4543,0.2,294.0,Sobol2,100.0,21.752895864237246,0.019272315382111264,0.9681063642207185,19.37712080669758,0.01627964339702274,0.9572177008646046
4544,0.2,294.0,Grid1296,250.0,5.7146548057698885,0.005400560693526663,0.9948544918435549,39.27760304013168,0.04294098062294787,0.849874693781181
4545,0.2,294.0,Grid2401,250.0,25.317628587030317,0.010846615195832302,0.8648381775689781,82.39514871675877,0.08634378377214307,0.3714404772983537
4546,0.2,294.0,Sobol1,250.0,15.284550034408003,0.013335793731720072,0.978944020562287,20.903125085737905,0.017179232781019654,0.9499490418095288
4547,0.2,294.0,Sobol2,250.0,21.735436748172162,0.019285049222141602,0.9681575400486566,19.380192970691603,0.016263900769099792,0.9572041338688182
4548,0.2,294.0,Grid1296,500.0,5.744715958477701,0.0054033621263131475,0.9948002149894426,39.277264111326524,0.04295344416987598,0.849877284650643
4549,0.2,294.0,Grid2401,500.0,25.06731171500996,0.010682714710880588,0.8674976706302364,82.36842316888692,0.08630331512675239,0.37184816812709354
4550,0.2,294.0,Sobol1,500.0,15.23905024414273,0.013295444146026854,0.9790691948948214,20.92167367513075,0.017213640030371444,0.9498601759993222
4551,0.2,294.0,Sobol2,500.0,21.674823571255285,0.01931004580512171,0.9683348892782448,19.320942366235712,0.016191769818985638,0.9574654114321234
4552,0.2,294.0,Grid1296,750.0,5.7759910031939325,0.005429397609288837,0.9947434441473091,39.280856726183266,0.04295799632278186,0.8498498205298304
4553,0.2,294.0,Grid2401,750.0,24.9588834092404,0.010648694922121851,0.8686414654744343,82.3308980796218,0.08625492320930658,0.3724203797431568
4554,0.2,294.0,Sobol1,750.0,15.147652484039735,0.013203374194911773,0.979319511270278,20.895336284212675,0.017180677254272973,0.9499863342572843
4555,0.2,294.0,Sobol2,750.0,21.73209023183618,0.019448929342813778,0.968167344600572,19.33265877838241,0.016209734178062245,0.9574138089933036
4556,0.2,294.0,Grid1296,1000.0,5.775461048346897,0.005416994139974231,0.9947444086950218,39.29188313083035,0.0429659293248782,0.8497655123376919
4557,0.2,294.0,Grid2401,1000.0,25.00478597175105,0.010686871672991918,0.8681578510490559,82.2924596013361,0.08621772003246483,0.37300624907951363
4558,0.2,294.0,Sobol1,1000.0,15.171129662893307,0.013224750383156826,0.9792553566715542,20.897233835040634,0.017183031720259836,0.9499772501458115
4559,0.2,294.0,Sobol2,1000.0,21.714884435637973,0.01944713876960666,0.9682177299394522,19.325902795897548,0.016193533499058502,0.9574435680959763
4560,0.2,725.0,Grid1296,10.0,6.111137841580291,0.006448017179363793,0.9928845141785725,39.13083324720919,0.04287835895814981,0.8503674369371697
4561,0.2,725.0,Grid2401,10.0,31.497838381726897,0.011732600989717002,0.7780758990910902,81.38107848201791,0.08492325079025477,0.3848321959451323
4562,0.2,725.0,Sobol1,10.0,12.406423802417322,0.011487777296870609,0.9853568534213442,21.272251061367044,0.017506298334232586,0.9478290248246268
4563,0.2,725.0,Sobol2,10.0,17.529066474140972,0.016761466898924743,0.974351390468545,18.834038071477547,0.01682225285985635,0.9586580863620509
4564,0.2,725.0,Grid1296,100.0,5.57864050393482,0.006042794999898337,0.9940705126120309,38.968222648168776,0.04273383107623656,0.8516084677287864
4565,0.2,725.0,Grid2401,100.0,31.21111838807774,0.0119462927226187,0.7820977921885636,81.22688397572055,0.08491935411245517,0.38716113125084173
4566,0.2,725.0,Sobol1,100.0,11.009939574191842,0.010248332318862236,0.988467829478496,20.628927018886483,0.01688102181515708,0.9509368606625972
4567,0.2,725.0,Sobol2,100.0,16.113640961799,0.01566651934684929,0.9783262721728269,17.982402048638075,0.01569006284262403,0.9623123468634425
4568,0.2,725.0,Grid1296,250.0,5.436744157413556,0.006011784785038868,0.9943683171280676,39.037483704738484,0.04277983630067059,0.8510805048240301
4569,0.2,725.0,Grid2401,250.0,31.032396909040433,0.011855610719764542,0.7845861557353194,81.17438981906795,0.08489469518685845,0.3879529888888801
4570,0.2,725.0,Sobol1,250.0,10.917747567887831,0.010173382892312212,0.9886601507302909,20.590271210742102,0.01683456189783092,0.9511205637061106
4571,0.2,725.0,Sobol2,250.0,15.83311041592372,0.015431215835027942,0.97907436089706,17.808241795254588,0.015553350561843987,0.9630388244943451
4572,0.2,725.0,Grid1296,500.0,5.477421112172793,0.005997780016646054,0.9942837309589126,38.96306579510385,0.04272024831401584,0.8516477398660558
4573,0.2,725.0,Grid2401,500.0,31.149314391430906,0.011913232745685244,0.7829599140329622,81.06488790483408,0.08478187800491106,0.3896031427176111
4574,0.2,725.0,Sobol1,500.0,10.830970904662978,0.010051532709224757,0.9888396975854206,20.599607098075868,0.016830391188375586,0.9510762285578224
4575,0.2,725.0,Sobol2,500.0,15.85499982156984,0.01543726837767134,0.9790164611642215,17.797876873637417,0.015492661045952682,0.9630818369605665
4576,0.2,725.0,Grid1296,750.0,5.473363334920892,0.006013314526361294,0.9942921972623902,38.970628308641224,0.04272813451796683,0.8515901455863717
4577,0.2,725.0,Grid2401,750.0,31.135478828811255,0.01187206717979257,0.7831526762088001,81.05593531352794,0.08476574470134447,0.3897379564943081
4578,0.2,725.0,Sobol1,750.0,10.72590562320316,0.009974254012413272,0.9890551673053265,20.57387189474876,0.016786869385276727,0.9511983936770193
4579,0.2,725.0,Sobol2,750.0,15.86791858090221,0.015444825858202319,0.9789822521789636,17.845351717894797,0.015535153155005749,0.9628846199951379
4580,0.2,725.0,Grid1296,1000.0,5.42947959983745,0.00599071801881987,0.9943833571410858,38.961079792641,0.04271924857891967,0.8516628629288426
4581,0.2,725.0,Grid2401,1000.0,31.166347302415684,0.011878520295344848,0.782722487606339,81.05867204298131,0.08476848746869857,0.389696746673045
4582,0.2,725.0,Sobol1,1000.0,10.736145548878643,0.010006018474245948,0.9890342594630587,20.600799332299015,0.0168219169080607,0.951070565315578
4583,0.2,725.0,Sobol2,1000.0,15.84267326296968,0.015392023115004067,0.9790490760210725,17.84046372302806,0.015508179276656604,0.9629049496522486
4584,0.2,582.0,Grid1296,10.0,6.72590015013923,0.006910134766492865,0.992267883491816,39.08069274565608,0.042855089647012796,0.8510913645014269
4585,0.2,582.0,Grid2401,10.0,19.63302329664705,0.008729732445500696,0.9110540503671868,81.64681842891115,0.08526438335831625,0.3796388666017575
4586,0.2,582.0,Sobol1,10.0,11.557705843370055,0.012576008887024401,0.988080605144775,21.493862840156066,0.01786656687488289,0.9472283578911311
4587,0.2,582.0,Sobol2,10.0,22.14818523654597,0.01999472009971207,0.9629974041706211,19.91313793150565,0.016905634076926256,0.9541099479380846
4588,0.2,582.0,Grid1296,100.0,6.817073877160172,0.006748855009555683,0.9920568354572833,39.01156090586,0.042779260306482506,0.8516177227683291
4589,0.2,582.0,Grid2401,100.0,20.48590247378807,0.009244182182010799,0.9031583870789643,82.06681358714016,0.08582178759445608,0.3732401161089879
4590,0.2,582.0,Sobol1,100.0,10.205304796393566,0.011235743468526887,0.9907068511550922,20.93054671909819,0.017364286101975837,0.9499582133277785
4591,0.2,582.0,Sobol2,100.0,20.908851521028833,0.01810608859226425,0.9670226119216913,19.070689708870038,0.015715132621894203,0.9579106763996241
4592,0.2,582.0,Grid1296,250.0,7.04028255505496,0.006845014644398804,0.9915281601566348,39.01338570624684,0.042783689531643083,0.8516038410182369
4593,0.2,582.0,Grid2401,250.0,20.399889754684416,0.009134557888856159,0.9039698840569799,81.79455644044585,0.08551479707078577,0.377391777440245
4594,0.2,582.0,Sobol1,250.0,10.345299356789656,0.011206418895035255,0.9904501388490258,20.96242179893957,0.017325579745317916,0.9498056802340851
4595,0.2,582.0,Sobol2,250.0,20.595694101512574,0.017905150472826634,0.9680030366744011,18.979891601849598,0.015648705524746936,0.9583105081119193
4596,0.2,582.0,Grid1296,500.0,7.1168215595847295,0.006887870819147936,0.9913429542669349,39.03997837592345,0.042804515141379104,0.8514014697087191
4597,0.2,582.0,Grid2401,500.0,20.40604230688056,0.009231153469538903,0.9039119504696647,81.71951515307555,0.08545494651405348,0.3785336600462301
4598,0.2,582.0,Sobol1,500.0,10.531376995935803,0.011368489316478802,0.9901035085843531,20.885036756593156,0.01729557723768681,0.9501755916842761
4599,0.2,582.0,Sobol2,500.0,20.772524472401535,0.01810199134282566,0.9674512393692943,18.95765376991222,0.015612156889062954,0.9584081420524749
4600,0.2,582.0,Grid1296,750.0,7.198089343805069,0.006915458934236807,0.9911441138678407,39.04410107111242,0.04281407948131186,0.8513700834826676
4601,0.2,582.0,Grid2401,750.0,20.497628067892517,0.009259737620026588,0.9030474961460899,81.71427636061868,0.08544666202258852,0.37861333816987575
4602,0.2,582.0,Sobol1,750.0,10.624494823444522,0.01142828661135046,0.9899277264655069,20.863131112924815,0.01728367678511473,0.9502800553116411
4603,0.2,582.0,Sobol2,750.0,20.73273144783026,0.018035521316703364,0.9675758244230716,18.93821050982102,0.015573034418978483,0.958493412795742
4604,0.2,582.0,Grid1296,1000.0,7.180130411260801,0.0069176161064306504,0.9911882488742784,39.04662860436229,0.04281783752580788,0.851350839642749
4605,0.2,582.0,Grid2401,1000.0,20.282649443357798,0.009182103564848745,0.9050705026038373,81.69016597719983,0.08542464358095297,0.3789799732569388
4606,0.2,582.0,Sobol1,1000.0,10.570917546656872,0.011360822323111681,0.990029055391395,20.850815234214426,0.017255263681864468,0.9503387391272121
4607,0.2,582.0,Sobol2,1000.0,20.663732753559092,0.018009101479616867,0.9677912811303274,18.933981440178556,0.01558843076205346,0.9585119483008407
4608,0.2,731.0,Grid1296,10.0,10.797817491857097,0.007819429964276241,0.974977330096359,40.67419156295826,0.04388278662949591,0.8379714686268149
4609,0.2,731.0,Grid2401,10.0,24.685954658951815,0.009737780170203828,0.8395565361221369,81.11508522032095,0.08475901662757107,0.38442892490096336
4610,0.2,731.0,Sobol1,10.0,16.952955844310083,0.015855385197776302,0.9773437134201987,21.638503252915804,0.01853413469947931,0.9471994103751864
4611,0.2,731.0,Sobol2,10.0,16.880239327924237,0.01752744300736496,0.9788038886371593,19.018368135672382,0.0166821918832785,0.9581903352833608
4612,0.2,731.0,Grid1296,100.0,10.7879933271786,0.007608006915744732,0.975022842071322,41.12168538868941,0.04415594742635962,0.8343866094779375
4613,0.2,731.0,Grid2401,100.0,24.409317838517413,0.009514552261459747,0.8431323247166781,81.17618511806272,0.08477572351217916,0.38350121842079665
4614,0.2,731.0,Sobol1,100.0,16.371764715845835,0.015206709192941231,0.9788705176715039,21.651948146791376,0.018223951788019083,0.9471337756258401
4615,0.2,731.0,Sobol2,100.0,16.26751435373357,0.015653481271292343,0.98031472934634,18.51586520460115,0.01584087057120384,0.9603705352782057
4616,0.2,731.0,Grid1296,250.0,10.949044706012334,0.007724796878836335,0.9742715193996315,41.158606766108214,0.04421810542842481,0.834089081811465
4617,0.2,731.0,Grid2401,250.0,24.7268600154931,0.009694448364577357,0.8390243764608658,81.2895005908371,0.08488592221773636,0.381778850968157
4618,0.2,731.0,Sobol1,250.0,15.994426374607238,0.015069298478988379,0.9798332829017965,21.536358594710737,0.018079600531659353,0.9476967246831515
4619,0.2,731.0,Sobol2,250.0,16.03315420206582,0.015515204403510067,0.9808778406883907,18.38731092866471,0.015774918682828293,0.9609189138271518
4620,0.2,731.0,Grid1296,500.0,10.964283544991051,0.007704331345961851,0.9741998519572466,41.14552607650475,0.044240849388715066,0.8341945219383763
4621,0.2,731.0,Grid2401,500.0,24.877445646919707,0.009771017814282988,0.8370577354792428,81.31343955115466,0.08490317863009335,0.38141467722835354
4622,0.2,731.0,Sobol1,500.0,15.63306559025159,0.014816596399404343,0.9807342390266218,21.472607373787767,0.018041795443496995,0.9480059192443298
4623,0.2,731.0,Sobol2,500.0,15.961283944474218,0.01555618231364473,0.9810488905323939,18.389261958559235,0.01582635082686842,0.96091061980167
4624,0.2,731.0,Grid1296,750.0,10.799220519526738,0.007659461176459547,0.9749708269712345,41.06202107672173,0.04420281138030123,0.8348668446861287
4625,0.2,731.0,Grid2401,750.0,24.850069624845716,0.009761362378636887,0.8374161530379743,81.33042278288676,0.08491287821173756,0.38115625315860324
4626,0.2,731.0,Sobol1,750.0,15.628397715226612,0.014828414855525014,0.980745742431101,21.474593469311518,0.018027267780528163,0.9479963004788973
4627,0.2,731.0,Sobol2,750.0,15.978898561227924,0.015567196864150458,0.9810070391714665,18.43933964101858,0.015854077987934777,0.9606974333327989
4628,0.2,731.0,Grid1296,1000.0,10.774591991391855,0.0076342557420256,0.9750848590495556,41.05173664875497,0.04419421423693099,0.834949553102198
4629,0.2,731.0,Grid2401,1000.0,24.71827962041787,0.009725327397909772,0.8391360764338932,81.34227219694773,0.08492795200755104,0.3809759154761102
4630,0.2,731.0,Sobol1,1000.0,15.670813909214843,0.014863153945122243,0.9806410867127853,21.477718307548628,0.018021687327869837,0.9479811649214164
4631,0.2,731.0,Sobol2,1000.0,15.977323309787636,0.015576923505877537,0.9810107837617517,18.472977816476135,0.015903937609040405,0.9605539062264268
4632,0.2,249.0,Grid1296,10.0,6.309546783167005,0.006904977397944567,0.9944024145813504,39.06729807187364,0.04280886968285487,0.8519178158090259
4633,0.2,249.0,Grid2401,10.0,24.128050166957863,0.010185850212668655,0.8800928310885469,81.99993220310654,0.08590794441074563,0.3774821076560818
4634,0.2,249.0,Sobol1,10.0,14.264087820589557,0.01425888662010607,0.9834619299880117,21.21401857269477,0.01775326908693594,0.9490989328637303
4635,0.2,249.0,Sobol2,10.0,18.590252788054407,0.018646080571335582,0.9749361846067998,18.871286770989236,0.01662704180953952,0.959055332164899
4636,0.2,249.0,Grid1296,100.0,5.71419411780961,0.006508780758247012,0.9954089250846448,38.927913568953805,0.04274247102645288,0.8529725875623073
4637,0.2,249.0,Grid2401,100.0,23.52700019320223,0.009727212387961127,0.8859923990727273,82.06081150647577,0.08583871125255085,0.3765574111813643
4638,0.2,249.0,Sobol1,100.0,13.1543790392543,0.013006638196952459,0.9859350717310245,21.131185917514184,0.017738469126831153,0.9494956553482935
4639,0.2,249.0,Sobol2,100.0,15.56048670659563,0.015919102902083468,0.9824400632897229,18.10788469828828,0.015454234558453697,0.9623010057037963
4640,0.2,249.0,Grid1296,250.0,5.638291567165319,0.006435814540992978,0.9955300829835002,38.98009705458663,0.04278702725385103,0.8525781381993921
4641,0.2,249.0,Grid2401,250.0,23.316586159870386,0.00957450686187119,0.8880225369463495,81.7044839195769,0.0854411269300636,0.3819599285467178
4642,0.2,249.0,Sobol1,250.0,13.07158243259098,0.013058186267419286,0.9861115701319216,21.105277946542273,0.017752616574127116,0.9496194215179719
4643,0.2,249.0,Sobol2,250.0,15.009623688246299,0.015220259461966952,0.9836613488350324,18.03213984109398,0.015355965068818917,0.9626157340921976
4644,0.2,249.0,Grid1296,500.0,5.54421659513051,0.00632114267317592,0.9956779998580266,39.037517049970724,0.042832979334700524,0.8521434960122114
4645,0.2,249.0,Grid2401,500.0,23.246066336544715,0.009496873709636299,0.8886988528854504,81.69625375720821,0.0854291011634606,0.3820844336829634
4646,0.2,249.0,Sobol1,500.0,13.233404809455061,0.013257432469847674,0.9857655722107783,21.08347468281028,0.017751411338953672,0.9497234612418675
4647,0.2,249.0,Sobol2,500.0,15.191182298960921,0.015378665188488029,0.9832636887722307,17.799459286762104,0.015186742278331226,0.9635742969657437
4648,0.2,249.0,Grid1296,750.0,5.577055994558461,0.006343879237650385,0.9956266482447934,39.02094614857086,0.0428260694928558,0.8522689955682007
4649,0.2,249.0,Grid2401,750.0,23.14656003800364,0.00939897769684991,0.8896496770834375,81.68402558298546,0.08542318117972354,0.38226939721234243
4650,0.2,249.0,Sobol1,750.0,13.27864852426109,0.013215840846093034,0.9856680735974569,21.07918052323452,0.017735677721234296,0.949743939222601
4651,0.2,249.0,Sobol2,750.0,15.179642212399695,0.015363289477762448,0.9832891068229122,17.927097964347578,0.015254989393525516,0.9630500115371565
4652,0.2,249.0,Grid1296,1000.0,5.588203650617841,0.006351561404882655,0.9956091474896835,39.01693499779652,0.04282586078376589,0.8522993659684434
4653,0.2,249.0,Grid2401,1000.0,23.140124904159602,0.009385867319743717,0.8897110270537134,81.6798101867567,0.08541840072183692,0.38233315293554915
4654,0.2,249.0,Sobol1,1000.0,13.241382146239589,0.013150488781215568,0.9857484054948956,21.089558064416597,0.0177404429474391,0.9496944436818524
4655,0.2,249.0,Sobol2,1000.0,15.065301598778477,0.015294021827642097,0.9835399081863297,17.9261074042632,0.015258941187101032,0.9630540947605054
4656,0.2,791.0,Grid1296,10.0,6.021144762210921,0.0064244558093234354,0.9938541410229397,38.870415098388285,0.04261645747870398,0.852726371030804
4657,0.2,791.0,Grid2401,10.0,23.230228210539376,0.00999173125314827,0.8820407687254136,82.77300373268523,0.08651056511718494,0.36398802380772677
4658,0.2,791.0,Sobol1,10.0,11.420716477536521,0.01197849353267605,0.9886809046015534,20.77518062094144,0.01745135079399243,0.9508086913697462
4659,0.2,791.0,Sobol2,10.0,22.911442781942082,0.020470155292792683,0.9575394883215976,19.592923952118706,0.016674293487000346,0.955307633329739
4660,0.2,791.0,Grid1296,100.0,5.838908756193399,0.006194875300953229,0.9942205324391962,39.01270009115636,0.04278774836323825,0.8516462086652294
4661,0.2,791.0,Grid2401,100.0,21.51858746556624,0.009719991983823175,0.898783223829021,82.18799187372402,0.08592178664934044,0.37294649293818816
4662,0.2,791.0,Sobol1,100.0,10.16076210375365,0.01024263280962225,0.9910406276466366,20.197981206427748,0.016666122206244808,0.9535040969339476
4663,0.2,791.0,Sobol2,100.0,19.986661090260224,0.017616926410460428,0.9676882229916304,18.51770523415133,0.015786499079611882,0.9600782858229873
4664,0.2,791.0,Grid1296,250.0,5.930418809445222,0.006277316227430357,0.9940379559248073,39.02037255908804,0.04280954224300676,0.8515878506623038
4665,0.2,791.0,Grid2401,250.0,20.58288744217188,0.0094040946855051,0.9073943297605691,81.89546096725962,0.0856613639859373,0.3774022797715637
4666,0.2,791.0,Sobol1,250.0,10.20460616506207,0.010239021517850657,0.9909631407863244,20.222088007652065,0.016662691111444517,0.9533930426287335
4667,0.2,791.0,Sobol2,250.0,20.027981984400565,0.01773151797390712,0.967554480624852,18.493076338262245,0.015743328716580778,0.9601844084633544
4668,0.2,791.0,Grid1296,500.0,5.921127555310414,0.006273416893386125,0.9940566228940594,38.9958393587539,0.04279380284940459,0.8517744137392735
4669,0.2,791.0,Grid2401,500.0,21.09095228557064,0.009603119704365224,0.9027661774570668,82.03407342256762,0.08580679317843451,0.37529293619705306
4670,0.2,791.0,Sobol1,500.0,10.096220293512271,0.01017669104784407,0.9911540871590029,20.25118494140091,0.016695894737896785,0.9532588235323193
4671,0.2,791.0,Sobol2,500.0,20.081072408654798,0.017809888684352564,0.9673822386621983,18.508110665080785,0.015748383294813758,0.9601196443400659
4672,0.2,791.0,Grid1296,750.0,5.9584048810532275,0.006305348953881603,0.9939815525252358,39.00936225651741,0.04280543688877827,0.8516715931804846
4673,0.2,791.0,Grid2401,750.0,20.914793530023527,0.009574153601101832,0.9043836537155954,82.12237327023634,0.08590266046247849,0.37394736785791993
4674,0.2,791.0,Sobol1,750.0,10.138551800862425,0.0101525623524613,0.9910797532331177,20.25497378696158,0.016693381163439096,0.9532413320456672
4675,0.2,791.0,Sobol2,750.0,20.100204643405814,0.01775750014084632,0.9673200559324825,18.45183424140932,0.015704047681151218,0.9603617989009735
4676,0.2,791.0,Grid1296,1000.0,5.959541939435105,0.006305271000413686,0.9939792552731193,39.02102714938823,0.042812499460103466,0.8515828712137807
4677,0.2,791.0,Grid2401,1000.0,20.741142323113866,0.009535782529698823,0.905964827783555,82.09975517865747,0.08588036186799837,0.3742921744001122
4678,0.2,791.0,Sobol1,1000.0,10.094833517824016,0.010151187019325358,0.9911565170692106,20.261610385064987,0.01669803025331045,0.9532106858124325
4679,0.2,791.0,Sobol2,1000.0,20.100475364384014,0.0177568890773284,0.9673191756224397,18.403437107564418,0.015645287859204594,0.9605694595004616
4680,0.2,35.0,Grid1296,10.0,4.7603692518983864,0.005411711922609267,0.9956651786930706,39.34279747233619,0.04299964820540035,0.8487341803846382
4681,0.2,35.0,Grid2401,10.0,24.134920376355144,0.009453791826606493,0.8822825802785239,80.57105489162102,0.08418217557072576,0.39864566061655804
4682,0.2,35.0,Sobol1,10.0,12.20497449513446,0.013626222734453287,0.9893452057719099,21.250316900148448,0.01790080476447784,0.9496673564428324
4683,0.2,35.0,Sobol2,10.0,20.395988179713907,0.016212156428686342,0.9671920464585932,18.45782464050456,0.016030352237475214,0.9603866273835296
4684,0.2,35.0,Grid1296,100.0,4.637615997333078,0.005182954239714108,0.9958858560080409,38.99376553705631,0.042732769220346314,0.8514062022572284
4685,0.2,35.0,Grid2401,100.0,23.026994394819994,0.009144855431870845,0.8928422702933023,80.63968788386516,0.08416187634941492,0.3976207186820796
4686,0.2,35.0,Sobol1,100.0,10.985467010904683,0.011878995020913451,0.9913680609953833,20.410859894739456,0.016864910478409184,0.9535654199461492
4687,0.2,35.0,Sobol2,100.0,18.07471721511238,0.015117510430136519,0.9742348508561784,17.92228158305946,0.015226633286822795,0.9626519973802788
4688,0.2,35.0,Grid1296,250.0,4.634143887323244,0.00515351053108692,0.995892014091486,39.010924504789635,0.04275632161672186,0.851275397902265
4689,0.2,35.0,Grid2401,250.0,22.72280407619894,0.009000203284988807,0.8956547122386468,80.748602580453,0.08427705965302437,0.3959924320519166
4690,0.2,35.0,Sobol1,250.0,10.958527613154764,0.0118513354618183,0.9914103448805863,20.41889185750821,0.01690992235026078,0.9535288674243265
4691,0.2,35.0,Sobol2,250.0,18.308537486891304,0.015141901590616387,0.973563926828006,17.79769460401808,0.015121870740770505,0.9631694428676016
4692,0.2,35.0,Grid1296,500.0,4.698296988391936,0.005215753033526788,0.9957774884275202,39.05245339224615,0.04280618967715809,0.8509585812745308
4693,0.2,35.0,Grid2401,500.0,22.772438072234248,0.009032391369826774,0.8951983662725034,80.70021665820985,0.08424582379836291,0.3967160781854353
4694,0.2,35.0,Sobol1,500.0,10.852748262167118,0.011708085248823928,0.9915753712264471,20.399077010794997,0.0168391068614082,0.9536190164476862
4695,0.2,35.0,Sobol2,500.0,18.39835042732903,0.015118128767436336,0.9733039251690642,17.92491235634619,0.015222596276663157,0.9626410321090989
4696,0.2,35.0,Grid1296,750.0,4.672590094461748,0.0052150135754682565,0.9958235692505317,39.04226926433267,0.04279414094285099,0.8510363054033347
4697,0.2,35.0,Grid2401,750.0,22.707733600724815,0.009004345966097376,0.8957930764667738,80.66691095838038,0.08422026659436087,0.3972139367490478
4698,0.2,35.0,Sobol1,750.0,10.845375874263935,0.011697087059360518,0.9915868132195517,20.41263660993294,0.01682607706808274,0.9535573355621432
4699,0.2,35.0,Sobol2,750.0,18.34284732128034,0.015151050969840863,0.9734647526411827,17.9444823966329,0.015251106623180554,0.9625594121155476
4700,0.2,35.0,Grid1296,1000.0,4.666883770282055,0.005215905079580448,0.9958337638171544,39.02986980318548,0.04278436645712125,0.8511309093427188
4701,0.2,35.0,Grid2401,1000.0,22.765717221579948,0.009061941398483417,0.8952602175497131,80.67229506408034,0.08422998029417937,0.39713346826080287
