,ratio,rndint,dataset,kernel,mape_ist,r2_ist,mape_ost,r2_ost
4464,0.4,816.0,Grid1296,RBF,0.01687032999424382,0.9583240919183938,0.382773557291222,-7.690589629357179
4465,0.4,816.0,Grid2401,RBF,0.08312216160903493,-1.0953891753240925,0.6281980462044362,-17.599202523092547
4466,0.4,816.0,Sobol1,RBF,0.016429961626066508,0.9662636512875732,0.022786590281730187,0.906784332164442
4467,0.4,816.0,Sobol2,RBF,0.02104256499700112,0.9648616862598269,0.020797834142722613,0.9266799489606303
4468,0.4,816.0,Grid1296,Matern,0.008938808186418743,0.988595711419708,0.05705444394835403,0.6482237177960968
4469,0.4,816.0,Grid2401,Matern,0.01873928757238796,0.80603034592727,0.037856888545406864,0.9128399497864756
4470,0.4,816.0,Sobol1,Matern,0.011287043492621735,0.9866866240512069,0.01745218723218164,0.947094566554438
4471,0.4,816.0,Sobol2,Matern,0.01736535393667302,0.9717733222896122,0.016656549436119838,0.9502224824305429
4472,0.4,816.0,Grid1296,RQ,0.016369768870229465,0.9326316609370857,0.06288409530452103,0.7253458464780325
4473,0.4,816.0,Grid2401,RQ,0.016241539652293056,0.8652508942548975,0.09715065396070788,0.26376071359250663
4474,0.4,816.0,Sobol1,RQ,0.017199962781199712,0.971513469520361,0.019915036794170653,0.9401121582896891
4475,0.4,816.0,Sobol2,RQ,0.024523317073685123,0.9506555431098266,0.018450701719393798,0.9450095129391063
4476,0.4,968.0,Grid1296,RBF,0.017925338972021185,0.9317047679255931,0.3559930900125633,-6.624802387465183
4477,0.4,968.0,Grid2401,RBF,0.07208130316391008,-0.5778283567647742,0.5972573174188138,-15.898329310938596
4478,0.4,968.0,Sobol1,RBF,0.016570397699998837,0.974354095640418,0.023356351990198854,0.9104726063137206
4479,0.4,968.0,Sobol2,RBF,0.019627361605042234,0.966564106226178,0.0212207666996915,0.9253034143401464
4480,0.4,968.0,Grid1296,Matern,0.007831665831543821,0.988793490517447,0.05884792369583032,0.626757497370497
4481,0.4,968.0,Grid2401,Matern,0.018305839757202805,0.8152744030103611,0.03696395792716109,0.91621784928201
4482,0.4,968.0,Sobol1,Matern,0.011352758476548479,0.9878827584821599,0.01752012272622516,0.9465375359793704
4483,0.4,968.0,Sobol2,Matern,0.016936923971054157,0.9724509941513674,0.017099119033604268,0.9490542313482535
4484,0.4,968.0,Grid1296,RQ,0.013998858275678176,0.9486987182719696,0.06179365876360995,0.7379750579311112
4485,0.4,968.0,Grid2401,RQ,0.01712463914207814,0.8575498600092196,0.09661013238355369,0.27069234351720384
4486,0.4,968.0,Sobol1,RQ,0.01834313473377534,0.969405331637398,0.020122618163475107,0.9379822422577573
4487,0.4,968.0,Sobol2,RQ,0.026094517187175745,0.94629102770455,0.01982926306022536,0.9398876305145583
4488,0.4,48.0,Grid1296,RBF,0.023431578438024816,0.8824752875326083,0.39973917374520807,-8.37093531666791
4489,0.4,48.0,Grid2401,RBF,0.07741975969316048,-1.139429164251001,0.6164643714962442,-16.960808012615484
4490,0.4,48.0,Sobol1,RBF,0.01584462285257654,0.9802837259444015,0.021862482319070838,0.920750505119396
4491,0.4,48.0,Sobol2,RBF,0.027534359409406687,0.9473359759886659,0.025832309986558815,0.8679560408371081
4492,0.4,48.0,Grid1296,Matern,0.008842683277660144,0.9860117949274244,0.05859674082163021,0.6291323644956901
4493,0.4,48.0,Grid2401,Matern,0.019372808312311772,0.7306287476102562,0.039111674814894956,0.9038769808812249
4494,0.4,48.0,Sobol1,Matern,0.011959518031171344,0.9883084929540085,0.017721567321684725,0.9453716447617279
4495,0.4,48.0,Sobol2,Matern,0.01994012156361789,0.9711319414862218,0.018180973173595252,0.9404923221830971
4496,0.4,48.0,Grid1296,RQ,0.01638759792515693,0.9308040595801408,0.06259971700189196,0.7286330946638243
4497,0.4,48.0,Grid2401,RQ,0.01631193344533037,0.8694477609471402,0.0976943768872757,0.25596712984190917
4498,0.4,48.0,Sobol1,RQ,0.018567688833861486,0.9723431810541416,0.020037193125774785,0.9383364162389453
4499,0.4,48.0,Sobol2,RQ,0.02972708682649879,0.9428832496488715,0.020530866600047253,0.935615040178062
4500,0.4,986.0,Grid1296,RBF,0.9999999999998948,-78.22339295755894,0.999871442201065,-43.204949851942295
4501,0.4,986.0,Grid2401,RBF,0.9999999999998795,-110.74172737206219,0.9998690702898053,-39.38796014697001
4502,0.4,986.0,Sobol1,RBF,0.9999999999999687,-34.94537985650066,0.9997238923798609,-53.9550233326905
4503,0.4,986.0,Sobol2,RBF,0.02362633552744333,0.9523042919051594,0.023051897166178663,0.896672990672745
4504,0.4,986.0,Grid1296,Matern,0.009911398152478199,0.9834789295810731,0.058331329559576685,0.6432764428575772
4505,0.4,986.0,Grid2401,Matern,0.017016454562310216,0.6958935569410476,0.042503685779391606,0.884284462204948
4506,0.4,986.0,Sobol1,Matern,0.011784961225979641,0.9865163057950486,0.01795311510392814,0.9432597043209384
4507,0.4,986.0,Sobol2,Matern,0.017460881510967,0.9762254779837551,0.018061689054445596,0.9417807251140257
4508,0.4,986.0,Grid1296,RQ,0.01600001247940456,0.9302934558937525,0.06239106905874975,0.73107589889594
4509,0.4,986.0,Grid2401,RQ,0.015053075213842401,0.8452543358488473,0.09475253437390094,0.29607462145855046
4510,0.4,986.0,Sobol1,RQ,0.019699024078386067,0.9680381837338428,0.0207228116576683,0.9345829816865872
4511,0.4,986.0,Sobol2,RQ,0.026612200205644507,0.9578053672705227,0.02043634149730294,0.9383590725915106
4512,0.4,829.0,Grid1296,RBF,0.022775565687258758,0.8981903280960373,0.38877316329003636,-7.87591947685906
4513,0.4,829.0,Grid2401,RBF,0.07805328694144709,-0.6680192148896809,0.6323255453961216,-17.880025288415542
4514,0.4,829.0,Sobol1,RBF,0.016475547872614904,0.9682936416292657,0.024296932533670976,0.8913758312198239
4515,0.4,829.0,Sobol2,RBF,0.023153222130756445,0.9513581171881853,0.02206169387261351,0.9038547695056757
4516,0.4,829.0,Grid1296,Matern,0.007713396895838988,0.9900490212563787,0.05896202307076792,0.6164036251109942
4517,0.4,829.0,Grid2401,Matern,0.0174357382092309,0.7948163552322883,0.037008324442877355,0.9151770429399544
4518,0.4,829.0,Sobol1,Matern,0.01102302262211089,0.9853954081080645,0.01851502728255066,0.9398027765729452
4519,0.4,829.0,Sobol2,Matern,0.019158487276946416,0.9695086890611323,0.017481430788495896,0.9466890266023749
4520,0.4,829.0,Grid1296,RQ,0.01431607426934443,0.9467827533665509,0.06225184017809392,0.7351822169410629
4521,0.4,829.0,Grid2401,RQ,0.01508867633892404,0.8803834543106789,0.09743386540216453,0.25915939567927637
4522,0.4,829.0,Sobol1,RQ,0.015863441033028673,0.9713016275775794,0.020328202994165868,0.9364054210075893
4523,0.4,829.0,Sobol2,RQ,0.02745203505426422,0.9451938057516517,0.019504267258609587,0.9400568832834779
4524,0.4,996.0,Grid1296,RBF,0.01859818143855749,0.9277828201876691,0.35869042615321584,-6.721790282170148
4525,0.4,996.0,Grid2401,RBF,0.08125179178446595,-1.147326177419309,0.6233843291680472,-17.30353366602842
4526,0.4,996.0,Sobol1,RBF,0.016451590906589143,0.9782702080256918,0.023139841177853792,0.9087806655476961
4527,0.4,996.0,Sobol2,RBF,0.021697526893092636,0.9584754980822211,0.022370183366371654,0.9163737780908631
4528,0.4,996.0,Grid1296,Matern,0.009121623282726376,0.9854701668392227,0.05919447736214818,0.6148579790282855
4529,0.4,996.0,Grid2401,Matern,0.018531061211298806,0.7633391354187953,0.038310521519983196,0.9062249036781626
4530,0.4,996.0,Sobol1,Matern,0.012772011974713672,0.9874902652413425,0.017907204662420986,0.945277727108547
4531,0.4,996.0,Sobol2,Matern,0.016427862608436292,0.9693477997453852,0.01729592199054006,0.9476719560166096
4532,0.4,996.0,Grid1296,RQ,0.017352294686541703,0.9257032345468972,0.0634743884483498,0.7210890000581556
4533,0.4,996.0,Grid2401,RQ,0.016829129791066225,0.8632983028280966,0.09823519259348237,0.24866569615538747
4534,0.4,996.0,Sobol1,RQ,0.019223191532961523,0.9719255918012162,0.020382948300062584,0.9368765087642187
4535,0.4,996.0,Sobol2,RQ,0.020959669357857192,0.9578085309618596,0.01888179191787653,0.9444393891753441
4536,0.4,272.0,Grid1296,RBF,0.022041049629733942,0.9238686236014854,0.3680126022942432,-7.081237850837567
4537,0.4,272.0,Grid2401,RBF,0.09942011818447417,-1.5526987206440293,0.6688087569561177,-19.899201487626534
4538,0.4,272.0,Sobol1,RBF,0.014639557037021592,0.974724211759326,0.022224356096191028,0.913237440449041
4539,0.4,272.0,Sobol2,RBF,0.028915618375053916,0.9349524934722993,0.02792474751505456,0.8454990552892536
4540,0.4,272.0,Grid1296,Matern,0.011892473205364188,0.9633315820120003,0.060508152947860404,0.6263391617971574
4541,0.4,272.0,Grid2401,Matern,0.017525386260714412,0.7940299058418498,0.03665633366497506,0.9165583696376886
4542,0.4,272.0,Sobol1,Matern,0.011230321258654334,0.9860631654894031,0.01777797156995386,0.9445560117982807
4543,0.4,272.0,Sobol2,Matern,0.019550780394849816,0.9689189694181493,0.01783835933978179,0.9429024713220291
4544,0.4,272.0,Grid1296,RQ,0.02008478900543246,0.8776702881157179,0.06356909865295533,0.7172952925566671
4545,0.4,272.0,Grid2401,RQ,0.01568696943898937,0.8584501716848194,0.09620531363948129,0.2798295766400941
4546,0.4,272.0,Sobol1,RQ,0.017389415269491053,0.9720835894631293,0.020234792944085825,0.9376828940133315
4547,0.4,272.0,Sobol2,RQ,0.02829851022966887,0.9435153259877117,0.020472868058848306,0.9351773767715181
4548,0.4,759.0,Grid1296,RBF,1.0,-75.13321846837992,1.0,-43.214781562204614
4549,0.4,759.0,Grid2401,RBF,1.0,-103.76262742526526,1.0,-39.39928014384073
4550,0.4,759.0,Sobol1,RBF,1.0,-34.59554737507375,1.0,-53.9800661222328
4551,0.4,759.0,Sobol2,RBF,1.0,-29.80278961208831,1.0,-55.45585703501171
4552,0.4,759.0,Grid1296,Matern,0.010866781995003476,0.9791465046360202,0.059069081826152,0.6416061528283297
4553,0.4,759.0,Grid2401,Matern,1.0,-103.76262742526526,1.0,-39.39928014384073
4554,0.4,759.0,Sobol1,Matern,0.011864121176520023,0.9885527456652797,0.017558788684239074,0.9465685584833387
4555,0.4,759.0,Sobol2,Matern,0.01824023530698711,0.9704331663883982,0.01683386288130931,0.9504545110485028
4556,0.4,759.0,Grid1296,RQ,0.019165284523330932,0.9070422622437142,0.06368426490052445,0.7204340404359544
4557,0.4,759.0,Grid2401,RQ,0.01647427593856035,0.8377095720897348,0.09497856076920744,0.29248031488862736
4558,0.4,759.0,Sobol1,RQ,0.020560661535504014,0.9686742463225604,0.020138992515636386,0.9389262378899538
4559,0.4,759.0,Sobol2,RQ,0.027952040496548116,0.9462113245710382,0.01938080179498731,0.9420120576748102
4560,0.4,390.0,Grid1296,RBF,0.02541682388101889,0.864113798556474,0.3840372458950268,-7.704843930937887
4561,0.4,390.0,Grid2401,RBF,0.06524751981754734,-0.4972947715989904,0.5687209309883178,-14.416021987559958
4562,0.4,390.0,Sobol1,RBF,0.016230622841544657,0.9712853973276467,0.022330770361725677,0.9129760216985117
4563,0.4,390.0,Sobol2,RBF,0.022377141573014386,0.9607174621816319,0.020583781107412477,0.929763043382947
4564,0.4,390.0,Grid1296,Matern,0.00971560010645547,0.9841924533305768,0.058821928715246316,0.6337430974123054
4565,0.4,390.0,Grid2401,Matern,0.018719427903468124,0.7183958933050347,0.04052862505829553,0.8962932173961438
4566,0.4,390.0,Sobol1,Matern,0.011543253475037096,0.9868127860076898,0.017058536036201267,0.9490863504425755
4567,0.4,390.0,Sobol2,Matern,0.016902144662822128,0.9729677075692905,0.016767312755146126,0.9506272963999421
4568,0.4,390.0,Grid1296,RQ,0.017737440119551216,0.9321485469355355,0.06316749100792456,0.7282089672590978
4569,0.4,390.0,Grid2401,RQ,0.014965994216122602,0.8529644953724929,0.0949511224162638,0.2949691160658525
4570,0.4,390.0,Sobol1,RQ,0.01713240772793936,0.9747794573820406,0.019457229642410877,0.9424832385467636
4571,0.4,390.0,Sobol2,RQ,0.025023563790446325,0.9501078047802698,0.01907767130732059,0.9436855744436282
4572,0.4,930.0,Grid1296,RBF,0.021437840926698305,0.9148779301842732,0.38876994304619417,-7.898010497048077
4573,0.4,930.0,Grid2401,RBF,0.053243141264948904,0.19088317379548736,0.5693764218784241,-14.393117643818684
4574,0.4,930.0,Sobol1,RBF,0.014471174318489911,0.9798117367858992,0.02276816902087301,0.9128350761289361
4575,0.4,930.0,Sobol2,RBF,0.023882269456929804,0.9470429111584313,0.026381786930423607,0.8612748805347277
4576,0.4,930.0,Grid1296,Matern,0.01002436258313824,0.9793542642508917,0.05871087748993839,0.6420810291007986
4577,0.4,930.0,Grid2401,Matern,0.014239988868604914,0.816172620381641,0.04760637797522551,0.8588677426056958
4578,0.4,930.0,Sobol1,Matern,0.010421547177472274,0.9905576676376401,0.01779245853752239,0.9449111595271927
4579,0.4,930.0,Sobol2,Matern,0.014852901692270916,0.976525596914375,0.017957027578383935,0.9427931936902134
4580,0.4,930.0,Grid1296,RQ,0.01748710984615352,0.9149075156747293,0.06255921556039938,0.7278991576333685
4581,0.4,930.0,Grid2401,RQ,0.015736952155363176,0.8165132017256715,0.0954390371738545,0.2791919683913896
4582,0.4,930.0,Sobol1,RQ,0.014203438632397829,0.9813865344792152,0.019550945854445383,0.9414678154549329
4583,0.4,930.0,Sobol2,RQ,0.02095640843416022,0.9646993431884443,0.019815142616919322,0.9407176232129953
4584,0.4,633.0,Grid1296,RBF,1.0,-83.6839067100119,1.0,-43.214781562204614
4585,0.4,633.0,Grid2401,RBF,1.0,-106.14742679496133,1.0,-39.39928014384073
4586,0.4,633.0,Sobol1,RBF,1.0,-39.18479404184263,1.0,-53.9800661222328
4587,0.4,633.0,Sobol2,RBF,1.0,-27.609958994124803,1.0,-55.45585703501171
4588,0.4,633.0,Grid1296,Matern,0.9999999999990464,-83.68390670984905,0.9999997120371973,-43.21475997395221
4589,0.4,633.0,Grid2401,Matern,0.9999999999989313,-106.1474267947313,0.9999868346170412,-39.39788026448337
4590,0.4,633.0,Sobol1,Matern,0.9999999999985401,-39.18479404177592,0.9999848701131934,-53.97807497300124
4591,0.4,633.0,Sobol2,Matern,0.01931639764334681,0.9758907860088486,0.017456398240303088,0.9469782089598042
4592,0.4,633.0,Grid1296,RQ,0.014260639354239052,0.9394302156391184,0.06237105271556824,0.7315356657477012
4593,0.4,633.0,Grid2401,RQ,0.016117893355905608,0.8823489562745763,0.09669977468944721,0.2725910057459644
4594,0.4,633.0,Sobol1,RQ,0.015436305476512837,0.9753552234381782,0.02002271816506514,0.9379364275483933
4595,0.4,633.0,Sobol2,RQ,0.029097501668399074,0.9534264785051569,0.019750029655533716,0.9408843335145448
4596,0.4,928.0,Grid1296,RBF,0.019599078875997773,0.9456128376518937,0.3730197255066803,-7.2514637348743065
4597,0.4,928.0,Grid2401,RBF,0.0630007607564337,-0.3440586776811414,0.5777282440501678,-14.861084512318728
4598,0.4,928.0,Sobol1,RBF,0.015011114890805139,0.979222112054665,0.024105238970696472,0.9050349843025737
4599,0.4,928.0,Sobol2,RBF,0.023390400280284468,0.953948109340263,0.02441660433169168,0.8907713139002291
4600,0.4,928.0,Grid1296,Matern,0.01135109644929897,0.9752989665192806,0.05870405658684451,0.6483284335786597
4601,0.4,928.0,Grid2401,Matern,0.018085099540683228,0.7535544090273117,0.03789238636007484,0.9107744346541472
4602,0.4,928.0,Sobol1,Matern,0.009748126250430535,0.9909825885513167,0.017952174962304696,0.9436453622677983
4603,0.4,928.0,Sobol2,Matern,0.01717466277824183,0.9733705446383192,0.01799261127201557,0.9421952869232593
4604,0.4,928.0,Grid1296,RQ,0.023189747515964317,0.8733731029414991,0.06550743310154572,0.694596608736333
4605,0.4,928.0,Grid2401,RQ,0.01533504723366264,0.8678454951006138,0.09642511692215673,0.27570420895149783
4606,0.4,928.0,Sobol1,RQ,0.015261252431493427,0.9784183540577901,0.02038072351669309,0.9370514189769896
4607,0.4,928.0,Sobol2,RQ,0.024155290635617017,0.9547327088104011,0.01959819671849421,0.941010020277161
4608,0.4,854.0,Grid1296,RBF,0.020001755484382735,0.9226985915413952,0.3501945942146575,-6.4083654754621255
4609,0.4,854.0,Grid2401,RBF,0.08109346547170657,-1.2502593221886689,0.6066953005432646,-16.363044718550956
4610,0.4,854.0,Sobol1,RBF,0.015924393521163427,0.9680302189349637,0.021948040516270684,0.9171211555097566
4611,0.4,854.0,Sobol2,RBF,0.025807214598273568,0.9462740421110443,0.024672343731290448,0.8843785681846187
4612,0.4,854.0,Grid1296,Matern,0.00910993309538139,0.9881974508762486,0.05880273462787879,0.621108658147439
4613,0.4,854.0,Grid2401,Matern,0.019956433474880592,0.7218420899377054,0.0382405879221806,0.9081368708112555
4614,0.4,854.0,Sobol1,Matern,0.012315365989023407,0.9820008991994896,0.017486931526153448,0.9473423648984133
4615,0.4,854.0,Sobol2,Matern,0.01837975101994013,0.9732917387036936,0.01773412648117747,0.9460992867545787
4616,0.4,854.0,Grid1296,RQ,0.018015286918123503,0.9203872346219432,0.06391195582636869,0.7154828536126603
4617,0.4,854.0,Grid2401,RQ,0.017074824203799195,0.8799729247970293,0.09785374984941995,0.25906482078233484
4618,0.4,854.0,Sobol1,RQ,0.017939968539186606,0.966953619983836,0.020090272416116193,0.9379879994427802
4619,0.4,854.0,Sobol2,RQ,0.02737570514364248,0.950680613250465,0.01977753528491599,0.9410355005224905
4620,0.4,554.0,Grid1296,RBF,0.01615138854438858,0.9538117973318107,0.32637303451464095,-5.526423845145796
4621,0.4,554.0,Grid2401,RBF,0.11349800108407994,-2.421316895016503,0.6872391143153382,-20.983794678809996
4622,0.4,554.0,Sobol1,RBF,0.015517249003023483,0.9716372412105838,0.023499547603654025,0.9011573769815798
4623,0.4,554.0,Sobol2,RBF,0.02456516000073135,0.9498388194337957,0.022760323000537975,0.9129675394742127
4624,0.4,554.0,Grid1296,Matern,0.008662632361552309,0.9843754354084677,0.05787879633859759,0.6431842897912439
4625,0.4,554.0,Grid2401,Matern,0.019187312218551175,0.757941395112404,0.03865633026413163,0.9038970451971217
4626,0.4,554.0,Sobol1,Matern,0.011997330518184567,0.9834187365823259,0.01864090606586923,0.9401555957647505
4627,0.4,554.0,Sobol2,Matern,0.019080655889808708,0.9649822188895344,0.01827637967869879,0.9432021032701746
4628,0.4,554.0,Grid1296,RQ,0.014781341349941067,0.9287534443481982,0.06151216738604713,0.7394276263496111
4629,0.4,554.0,Grid2401,RQ,0.016135179172174604,0.8819111028888995,0.09724528506440354,0.26797397364382936
4630,0.4,554.0,Sobol1,RQ,0.016191085943832447,0.9735662293981695,0.020664604381029964,0.934618447415934
4631,0.4,554.0,Sobol2,RQ,0.026343494763821633,0.9440648616993863,0.019900844309111296,0.9380378060295459
4632,0.4,562.0,Grid1296,RBF,1.0,-76.96759507911004,1.0,-43.214781562204614
4633,0.4,562.0,Grid2401,RBF,1.0,-100.46409287460953,1.0,-39.39928014384073
4634,0.4,562.0,Sobol1,RBF,1.0,-32.358110325370426,1.0,-53.9800661222328
4635,0.4,562.0,Sobol2,RBF,1.0,-38.68201107956984,1.0,-55.45585703501171
4636,0.4,562.0,Grid1296,Matern,0.0096951783713054,0.9836603819502714,0.057982521494761026,0.6421222437091052
4637,0.4,562.0,Grid2401,Matern,0.018686464501959113,0.6323941264734386,0.04884771006151926,0.8443227511378638
4638,0.4,562.0,Sobol1,Matern,0.012146823709372968,0.9873775422364891,0.017285977827845623,0.9471754875747336
4639,0.4,562.0,Sobol2,Matern,0.015521317492164188,0.9728054641758407,0.01878421107963887,0.9383395699921002
4640,0.4,562.0,Grid1296,RQ,0.016579768494287998,0.9349366668804109,0.061880606713902435,0.7370270221074844
4641,0.4,562.0,Grid2401,RQ,0.017004076101557786,0.8294030774532923,0.09534346219671272,0.28507204211201687
4642,0.4,562.0,Sobol1,RQ,0.020161235227729255,0.9675334098606245,0.019938458830207395,0.9387227286786259
4643,0.4,562.0,Sobol2,RQ,0.021051296396347213,0.9602774736576777,0.020238007705220013,0.9363137200771352
4644,0.4,78.0,Grid1296,RBF,0.022568294545503822,0.8849267151928394,0.3851417260020391,-7.737363663557696
4645,0.4,78.0,Grid2401,RBF,0.06230172147273981,-0.6982619439545523,0.5661246329976296,-14.235782408605077
4646,0.4,78.0,Sobol1,RBF,0.01633624301107625,0.9759693871246201,0.023274551890240622,0.9098125164459321
4647,0.4,78.0,Sobol2,RBF,0.022114133439710405,0.9645650323652992,0.02102411156955447,0.9259984897955409
4648,0.4,78.0,Grid1296,Matern,0.00914290888440162,0.986794728122449,0.05885889282644666,0.623625291121281
4649,0.4,78.0,Grid2401,Matern,0.01819196360283617,0.7086180915729634,0.04334166865142455,0.8792535789167875
4650,0.4,78.0,Sobol1,Matern,0.011497448944209733,0.9884412821908817,0.01751935039255766,0.9457156021699789
4651,0.4,78.0,Sobol2,Matern,0.019737749080832184,0.9662829629344559,0.017188183779013762,0.948569644705421
4652,0.4,78.0,Grid1296,RQ,0.01979437950972882,0.9068781081825563,0.06474592126106263,0.7037696074087012
4653,0.4,78.0,Grid2401,RQ,0.017093361976431895,0.8480170200807273,0.09808684166892727,0.24754387510326503
4654,0.4,78.0,Sobol1,RQ,0.017838442946435655,0.9732941282323945,0.01999574640266196,0.9380890544321869
4655,0.4,78.0,Sobol2,RQ,0.02970992496631561,0.9351348618565114,0.019306918337370922,0.9414510749739712
4656,0.4,222.0,Grid1296,RBF,1.0,-80.98766949217134,1.0,-43.214781562204614
4657,0.4,222.0,Grid2401,RBF,1.0,-100.38186681814251,1.0,-39.39928014384073
4658,0.4,222.0,Sobol1,RBF,1.0,-36.384914476828,1.0,-53.9800661222328
4659,0.4,222.0,Sobol2,RBF,1.0,-35.33341362895329,0.9999887366785611,-55.45473246178272
4660,0.4,222.0,Grid1296,Matern,0.00817338824191456,0.9894686900887468,0.05849757412606589,0.6228460014024078
4661,0.4,222.0,Grid2401,Matern,0.01835482686051721,0.7767645008563402,0.037881089634684215,0.9064748502200966
4662,0.4,222.0,Sobol1,Matern,0.010554219122730102,0.9906995348068266,0.018064209839212395,0.9437495328511522
4663,0.4,222.0,Sobol2,Matern,0.01481111702698855,0.9714601351438823,0.01685110054497787,0.9496417231337678
4664,0.4,222.0,Grid1296,RQ,0.015423247552303208,0.9342522914140967,0.0617344589416961,0.7361092350074097
4665,0.4,222.0,Grid2401,RQ,0.016848088597802086,0.8803091551404614,0.09787565188646508,0.2581973344491061
4666,0.4,222.0,Sobol1,RQ,0.015620360206072357,0.9798012923302275,0.01983983610322489,0.9391593017604036
4667,0.4,222.0,Sobol2,RQ,0.020695810888082023,0.9597412619770069,0.018696789978942138,0.9443125953912805
4668,0.4,294.0,Grid1296,RBF,0.02363609143745559,0.9063163114985648,0.38315247672672753,-7.674967094322415
4669,0.4,294.0,Grid2401,RBF,0.0680763968268447,-0.5677885359481447,0.5816826044248262,-15.089699169046497
4670,0.4,294.0,Sobol1,RBF,0.01510929242275201,0.9781434313757085,0.0228153035115808,0.9145427250656646
4671,0.4,294.0,Sobol2,RBF,0.021334573323462756,0.9635230772513659,0.02140529554768631,0.8996206548565546
4672,0.4,294.0,Grid1296,Matern,0.011044819243421163,0.9756455185901409,0.059612151038293315,0.6298974089319006
4673,0.4,294.0,Grid2401,Matern,0.019784738877695555,0.7108699617356847,0.03952647876651181,0.9000056363185899
4674,0.4,294.0,Sobol1,Matern,0.011036044036761478,0.9888735852947472,0.01766926319589926,0.9471216416488353
4675,0.4,294.0,Sobol2,Matern,0.01705681904062642,0.9732982183945201,0.016833625497256165,0.9480686722714647
4676,0.4,294.0,Grid1296,RQ,0.019781976212986184,0.8921097885473718,0.06405527198349514,0.7130682005269738
4677,0.4,294.0,Grid2401,RQ,0.016223076479923104,0.8775564584598674,0.09752430920932532,0.26260792610777317
4678,0.4,294.0,Sobol1,RQ,0.017141477520612243,0.9734397666484526,0.020071825858879476,0.9393118533289007
4679,0.4,294.0,Sobol2,RQ,0.023757153234774533,0.9576141616664885,0.01884429222022216,0.9430648545770262
4680,0.4,725.0,Grid1296,RBF,0.019359293932012644,0.9163491434312963,0.3672838381281961,-7.028109849309949
4681,0.4,725.0,Grid2401,RBF,0.05659152807335707,-0.21334738737970826,0.5671543329053996,-14.325676481595409
4682,0.4,725.0,Sobol1,RBF,0.016850980428518517,0.9700600624464284,0.023597431886014278,0.9049725746362571
4683,0.4,725.0,Sobol2,RBF,0.025486799887852955,0.9540088386613736,0.026578576051208034,0.8684624821667649
4684,0.4,725.0,Grid1296,Matern,0.009208542009484929,0.9832888694791369,0.059126930746857195,0.6283747437624967
4685,0.4,725.0,Grid2401,Matern,0.017488113453350055,0.7268258106215696,0.041875042196561484,0.8878116468058034
4686,0.4,725.0,Sobol1,Matern,0.012540253832229667,0.9846078472263574,0.01787338080935219,0.9456465567256627
4687,0.4,725.0,Sobol2,Matern,0.017367179924797523,0.9780236637932068,0.018288150708555856,0.941533271048683
4688,0.4,725.0,Grid1296,RQ,0.016890516832795154,0.9125942747003997,0.06377834807213865,0.7159693129970546
4689,0.4,725.0,Grid2401,RQ,0.015883162605371988,0.8595024574317902,0.09614266593054974,0.2776817808577181
4690,0.4,725.0,Sobol1,RQ,0.018226200540848433,0.9674200759565781,0.01971854707639715,0.9411084280599359
4691,0.4,725.0,Sobol2,RQ,0.026243224189304935,0.9516089526552681,0.019975279279257158,0.9392958145932625
4692,0.4,582.0,Grid1296,RBF,0.019425734374605604,0.94207532269824,0.3672578559671878,-7.028456437242129
4693,0.4,582.0,Grid2401,RBF,0.0845430004180571,-0.8741770892288894,0.6442153815883052,-18.532707136568984
4694,0.4,582.0,Sobol1,RBF,0.01576046140746186,0.9759137287580627,0.022921376000339253,0.9084466103164774
4695,0.4,582.0,Sobol2,RBF,0.022157619517581547,0.9539131421780025,0.022420542596095154,0.8831833554253471
4696,0.4,582.0,Grid1296,Matern,0.010007824080197727,0.9810142106488242,0.05863875784079544,0.6397313156238271
4697,0.4,582.0,Grid2401,Matern,0.018452800288794327,0.7440517361181225,0.03841878398229411,0.9092445226842637
4698,0.4,582.0,Sobol1,Matern,0.010297188813326742,0.990753312632808,0.017857997963430863,0.9450941632030866
4699,0.4,582.0,Sobol2,Matern,0.016858475545197614,0.9710952336254608,0.017481089748781892,0.9436272355887233
4700,0.4,582.0,Grid1296,RQ,0.018116645022644953,0.9075645401699707,0.06331623337519023,0.7198524381114697
4701,0.4,582.0,Grid2401,RQ,0.015963838568916446,0.8491362034366858,0.09645343827462291,0.270295389887808
4702,0.4,582.0,Sobol1,RQ,0.015393630544983305,0.9790802049802835,0.019807515517478575,0.9409395786319277
4703,0.4,582.0,Sobol2,RQ,0.02300651854433433,0.9544796376723931,0.01952846564543113,0.9400667467995324
4704,0.4,731.0,Grid1296,RBF,0.01817196466949334,0.9230130622990707,0.3511843621844641,-6.42367194283232
4705,0.4,731.0,Grid2401,RBF,0.07746738780704741,-0.8713080823258617,0.6141978949158298,-16.864702641795486
4706,0.4,731.0,Sobol1,RBF,0.01805539579383504,0.9780245479711038,0.022454077039211377,0.9167163400900786
4707,0.4,731.0,Sobol2,RBF,0.023480753815067364,0.9525552526566663,0.02556075349746689,0.8825538159424475
4708,0.4,731.0,Grid1296,Matern,0.009029506336317605,0.9837712045518724,0.05858547456607745,0.6403448154574711
4709,0.4,731.0,Grid2401,Matern,0.019145947408315368,0.7438435271101889,0.038214002598898275,0.909441643958123
4710,0.4,731.0,Sobol1,Matern,0.013725995066592948,0.9846513513381991,0.017405392242316863,0.9479530629099631
4711,0.4,731.0,Sobol2,Matern,0.01628951968193399,0.9759976369859878,0.019019979526231322,0.9393865651555111
