,SigC,SigH,EpsC,EpsH,density
266,0.3330078125,0.177841796875,0.2652343749999999,0.0775390624999999,755.625
267,0.1830078124999999,0.330341796875,0.7652343749999999,0.1475390624999999,372.608
268,0.1455078125,0.139716796875,1.140234375,0.1300390625,664.17
269,0.2955078124999999,0.292216796875,0.6402343749999999,0.0600390625,534.605
270,0.2205078125,0.063466796875,0.8902343749999999,0.0950390624999999,685.778
271,0.0705078125,0.2159667968749999,0.3902343749999999,0.0250390625,654.502
272,0.0798828125,0.053935546875,0.983984375,0.1344140625,646.065
273,0.2298828124999999,0.206435546875,0.4839843749999999,0.0644140625,696.282
274,0.3048828125,0.130185546875,0.7339843749999999,0.0994140624999999,802.38
275,0.1548828125,0.2826855468749999,0.2339843749999999,0.0294140624999999,489.14
276,0.1923828125,0.168310546875,0.6089843749999999,0.0119140625,662.847
277,0.3423828124999999,0.320810546875,1.108984375,0.0819140624999999,583.554
278,0.2673828125,0.092060546875,0.3589843749999999,0.0469140625,693.557
279,0.1173828125,0.244560546875,0.8589843749999999,0.1169140624999999,644.162
280,0.0986328125,0.1492480468749999,0.2964843749999999,0.0906640624999999,661.574
281,0.2486328125,0.3017480468749999,0.7964843749999999,0.0206640624999999,474.234
282,0.3236328125,0.072998046875,0.5464843749999999,0.1256640624999999,795.296
283,0.1736328125,0.2254980468749999,1.046484375,0.0556640625,668.764
284,0.1361328125,0.1111230468749999,0.6714843749999999,0.0731640624999999,647.435
285,0.2861328125,0.263623046875,0.171484375,0.1431640625,608.628
286,0.2111328125,0.187373046875,0.921484375,0.0381640625,693.611
287,0.0611328125,0.339873046875,0.4214843749999999,0.1081640624999999,295.895
288,0.0658203125,0.115888671875,0.2496093749999999,0.1191015624999999,654.237
289,0.2158203125,0.268388671875,0.7496093749999999,0.0491015625,570.989
290,0.2908203125,0.192138671875,0.4996093749999999,0.0841015624999999,762.49
292,0.1783203125,0.1540136718749999,0.8746093749999999,0.0316015625,662.611
293,0.3283203125,0.306513671875,0.3746093749999999,0.1016015624999999,479.077
294,0.2533203125,0.077763671875,1.124609375,0.0666015624999999,746.475
295,0.1033203125,0.230263671875,0.6246093749999999,0.1366015625,682.693
296,0.1220703125,0.173076171875,1.062109375,0.1103515624999999,681.106
298,0.3470703125,0.096826171875,0.8121093749999999,0.1453515625,889.272
299,0.1970703125,0.249326171875,0.3121093749999999,0.0753515624999999,623.201
300,0.1595703125,0.058701171875,0.4371093749999999,0.0578515624999999,652.599
301,0.3095703125,0.2112011718749999,0.937109375,0.1278515625,852.605
302,0.2345703125,0.134951171875,0.187109375,0.0228515625,659.48
303,0.0845703125,0.2874511718749999,0.6871093749999999,0.0928515624999999,467.482
304,0.0751953125,0.125419921875,0.5308593749999999,0.0709765624999999,650.46
305,0.2251953125,0.277919921875,1.030859375,0.1409765624999999,560.61
306,0.3001953125,0.0491699218749999,0.2808593749999999,0.0359765624999999,714.017
307,0.1501953125,0.201669921875,0.7808593749999999,0.1059765624999999,696.001
308,0.1876953125,0.087294921875,0.905859375,0.0884765624999999,664.422
309,0.3376953124999999,0.239794921875,0.4058593749999999,0.0184765625,765.196
310,0.2626953125,0.163544921875,0.6558593749999999,0.1234765624999999,744.22
312,0.0939453125,0.068232421875,0.7183593749999999,0.0272265624999999,648.05
313,0.2439453125,0.2207324218749999,0.2183593749999999,0.0972265624999999,693.497
314,0.3189453124999999,0.144482421875,0.968359375,0.0622265625,863.939
315,0.1689453125,0.2969824218749999,0.4683593749999999,0.1322265624999999,461.426
316,0.1314453125,0.182607421875,0.3433593749999999,0.1497265625,698.692
318,0.2064453124999999,0.106357421875,0.5933593749999999,0.1147265624999999,666.187
319,0.0564453125,0.258857421875,1.093359375,0.0447265625,587.74
320,0.0587890625,0.075380859375,0.6480468749999999,0.0961328124999999,644.78
321,0.2087890625,0.2278808593749999,1.148046875,0.0261328124999999,680.424
322,0.2837890624999999,0.1516308593749999,0.3980468749999999,0.1311328125,731.594
323,0.1337890625,0.3041308593749999,0.8980468749999999,0.0611328124999999,352.444
324,0.1712890624999999,0.189755859375,1.023046875,0.0786328124999999,688.713
326,0.2462890625,0.1135058593749999,0.7730468749999999,0.0436328125,710.513
327,0.0962890625,0.266005859375,0.2730468749999999,0.1136328124999999,571.347
328,0.1150390625,0.132568359375,0.7105468749999999,0.1398828125,658.517
329,0.2650390625,0.2850683593749999,0.210546875,0.0698828124999999,489.112
330,0.3400390625,0.056318359375,0.960546875,0.1048828124999999,915.554
331,0.1900390625,0.2088183593749999,0.4605468749999999,0.0348828125,669.394
332,0.1525390625,0.094443359375,0.3355468749999999,0.0173828125,647.044
333,0.3025390624999999,0.246943359375,0.8355468749999999,0.0873828124999999,753.557
334,0.2275390625,0.170693359375,0.5855468749999999,0.0523828125,689.141
336,0.0869140625,0.161162109375,0.179296875,0.0392578124999999,655.506
337,0.2369140625,0.313662109375,0.6792968749999999,0.1092578124999999,399.068
338,0.3119140625,0.0849121093749999,0.4292968749999999,0.0742578124999999,756.117
339,0.1619140625,0.237412109375,0.929296875,0.1442578125,679.392
340,0.1994140625,0.046787109375,0.8042968749999999,0.1267578124999999,666.256
341,0.3494140624999999,0.199287109375,0.3042968749999999,0.0567578125,774.509
342,0.2744140625,0.123037109375,1.054296875,0.0917578124999999,783.354
343,0.1244140625,0.275537109375,0.5542968749999999,0.0217578125,536.12
344,0.1056640625,0.103974609375,1.116796875,0.0480078125,649.414
345,0.2556640625,0.256474609375,0.6167968749999999,0.1180078124999999,644.696
346,0.3306640624999999,0.180224609375,0.8667968749999999,0.0130078125,862.31
348,0.1431640625,0.142099609375,0.4917968749999999,0.1005078124999999,662.555
349,0.2931640625,0.294599609375,0.991796875,0.0305078124999999,600.899
350,0.2181640624999999,0.0658496093749999,0.2417968749999999,0.1355078125,658.453
351,0.0681640625,0.2183496093749999,0.7417968749999999,0.0655078125,668.769
352,0.0634765625,0.1563964843749999,0.944921875,0.0195703125,653.732
353,0.2134765625,0.308896484375,0.4449218749999999,0.0895703124999999,378.084
354,0.2884765625,0.080146484375,0.6949218749999999,0.0545703124999999,765.544
355,0.1384765625,0.232646484375,0.194921875,0.1245703124999999,675.801
356,0.1759765625,0.118271484375,0.5699218749999999,0.1420703125,660.494
357,0.3259765624999999,0.270771484375,1.069921875,0.0720703125,739.489
358,0.2509765625,0.194521484375,0.3199218749999999,0.1070703124999999,714.01
360,0.1197265625,0.061083984375,0.3824218749999999,0.0633203124999999,648.005
361,0.2697265625,0.2135839843749999,0.8824218749999999,0.1333203124999999,780.921
362,0.3447265625,0.137333984375,0.6324218749999999,0.0283203125,835.409
363,0.1947265624999999,0.289833984375,1.132421875,0.0983203124999999,477.87
364,0.1572265625,0.175458984375,0.7574218749999999,0.0808203124999999,675.896
365,0.3072265624999999,0.327958984375,0.2574218749999999,0.0108203125,337.274
366,0.2322265625,0.099208984375,1.007421875,0.1158203124999999,703.602
367,0.0822265625,0.251708984375,0.5074218749999999,0.0458203125,608.088
368,0.0728515625,0.089677734375,0.8511718749999999,0.1114453124999999,648.576
369,0.2228515625,0.242177734375,0.3511718749999999,0.0414453125,643.835
370,0.2978515625,0.165927734375,1.101171875,0.1464453125,856.364
372,0.1853515625,0.127802734375,0.2261718749999999,0.0589453125,653.187
373,0.3353515625,0.280302734375,0.7261718749999999,0.1289453125,651.751
374,0.2603515625,0.051552734375,0.4761718749999999,0.0239453125,699.705
375,0.1103515625,0.204052734375,0.976171875,0.0939453124999999,684.745
376,0.0916015625,0.184990234375,0.4136718749999999,0.1201953124999999,690.435
378,0.3166015625,0.108740234375,0.163671875,0.0851953124999999,698.681
379,0.1666015625,0.261240234375,0.6636718749999999,0.0151953124999999,602.838
380,0.1291015625,0.070615234375,1.038671875,0.0326953125,648.493
381,0.2791015625,0.2231152343749999,0.5386718749999999,0.1026953124999999,744.179
382,0.2041015625,0.146865234375,0.7886718749999999,0.0676953125,675.077
383,0.0541015625,0.2993652343749999,0.2886718749999999,0.1376953125,455.781
384,0.0529296875,0.095634765625,1.050390625,0.0769921874999999,646.579
385,0.2029296875,0.2481347656249999,0.5503906249999999,0.1469921874999999,655.508
386,0.2779296874999999,0.171884765625,0.8003906249999999,0.0419921875,767.296
388,0.1654296874999999,0.133759765625,0.4253906249999999,0.0944921874999999,654.474
389,0.3154296875,0.286259765625,0.925390625,0.0244921875,693.657
390,0.2404296875,0.057509765625,0.175390625,0.1294921875,659.282
391,0.0904296875,0.210009765625,0.6753906249999999,0.0594921874999999,670.731
392,0.1091796875,0.1909472656249999,0.2378906249999999,0.0157421874999999,656.209
394,0.3341796875,0.114697265625,0.4878906249999999,0.0507421875,796.615
395,0.1841796875,0.267197265625,0.987890625,0.1207421874999999,576.239
396,0.1466796875,0.076572265625,0.8628906249999999,0.1382421875,655.098
397,0.2966796875,0.229072265625,0.3628906249999999,0.0682421875,723.388
398,0.2216796875,0.152822265625,1.112890625,0.1032421874999999,708.393
399,0.0716796875,0.305322265625,0.6128906249999999,0.0332421875,224.119
400,0.0810546875,0.143291015625,0.7691406249999999,0.1251171874999999,658.461
401,0.2310546875,0.295791015625,0.2691406249999999,0.0551171875,403.322
402,0.3060546875,0.067041015625,1.019140625,0.0901171874999999,842.678
403,0.1560546875,0.219541015625,0.5191406249999999,0.0201171875,654.94
404,0.1935546875,0.105166015625,0.3941406249999999,0.0376171874999999,655.494
405,0.3435546874999999,0.2576660156249999,0.8941406249999999,0.1076171874999999,799.153
406,0.2685546875,0.1814160156249999,0.6441406249999999,0.0726171874999999,743.122
407,0.1185546875,0.3339160156249999,1.144140625,0.1426171875,358.664
408,0.0998046875,0.0479785156249999,0.5816406249999999,0.0988671874999999,644.728
409,0.2498046875,0.200478515625,1.081640625,0.0288671874999999,743.812
410,0.3248046874999999,0.124228515625,0.3316406249999999,0.1338671874999999,755.78
411,0.1748046875,0.276728515625,0.8316406249999999,0.0638671874999999,515.247
412,0.1373046875,0.162353515625,0.956640625,0.0463671875,659.419
413,0.2873046875,0.3148535156249999,0.4566406249999999,0.1163671874999999,416.368
414,0.2123046874999999,0.0861035156249999,0.7066406249999999,0.0113671875,673.574
415,0.0623046875,0.2386035156249999,0.206640625,0.0813671875,649.139
416,0.0669921875,0.176650390625,0.4722656249999999,0.1448046875,690.365
418,0.2919921875,0.100400390625,0.2222656249999999,0.1098046874999999,696.433
419,0.1419921875,0.2529003906249999,0.7222656249999999,0.0398046875,606.755
420,0.1794921875,0.0622753906249999,1.097265625,0.0223046874999999,660.29
421,0.3294921875,0.214775390625,0.5972656249999999,0.0923046874999999,820.339
422,0.2544921875,0.138525390625,0.8472656249999999,0.0573046875,730.033
423,0.1044921875,0.291025390625,0.3472656249999999,0.1273046874999999,477.315
424,0.1232421875,0.119462890625,0.7847656249999999,0.0835546874999999,651.711
425,0.2732421875,0.271962890625,0.2847656249999999,0.0135546874999999,615.254
426,0.3482421874999999,0.1957128906249999,1.034765625,0.1185546874999999,924.96
428,0.1607421875,0.157587890625,0.159765625,0.0660546874999999,661.028
429,0.3107421875,0.310087890625,0.6597656249999999,0.1360546875,487.73
430,0.2357421874999999,0.0813378906249999,0.4097656249999999,0.0310546874999999,674.061
431,0.0857421875,0.233837890625,0.909765625,0.1010546874999999,664.461
432,0.0763671875,0.071806640625,0.3160156249999999,0.0616796875,645.333
433,0.2263671875,0.224306640625,0.8160156249999999,0.1316796874999999,718.033
434,0.3013671874999999,0.148056640625,0.5660156249999999,0.0266796875,768.941
435,0.1513671875,0.300556640625,1.066015625,0.0966796874999999,419.236
436,0.1888671874999999,0.1861816406249999,0.6910156249999999,0.1141796874999999,697.574
438,0.2638671875,0.109931640625,0.941015625,0.1491796875,749.997
439,0.1138671875,0.262431640625,0.4410156249999999,0.0791796874999999,578.736
440,0.0951171875,0.128994140625,1.003515625,0.0354296874999999,649.573
441,0.2451171875,0.281494140625,0.5035156249999999,0.1054296874999999,530.662
442,0.3201171874999999,0.052744140625,0.7535156249999999,0.0704296874999999,829.752
443,0.1701171875,0.205244140625,0.2535156249999999,0.1404296874999999,707.438
444,0.1326171875,0.090869140625,0.6285156249999999,0.1229296874999999,647.837
445,0.2826171875,0.2433691406249999,1.128515625,0.0529296874999999,767.384
446,0.2076171875,0.167119140625,0.3785156249999999,0.0879296874999999,681.826
448,0.0552734375,0.136142578125,0.3550781249999999,0.1043359374999999,656.557
449,0.2052734375,0.288642578125,0.8550781249999999,0.0343359375,481.451
450,0.2802734375,0.059892578125,0.6050781249999999,0.1393359375,739.747
451,0.1302734375,0.212392578125,1.105078125,0.0693359374999999,677.741
452,0.1677734375,0.098017578125,0.7300781249999999,0.0518359375,654.625
453,0.3177734375,0.250517578125,0.2300781249999999,0.1218359374999999,674.081
454,0.2427734375,0.174267578125,0.980078125,0.0168359375,722.949
456,0.1115234375,0.078955078125,0.917578125,0.1305859375,649.256
457,0.2615234375,0.231455078125,0.4175781249999999,0.0605859375,692.871
458,0.3365234374999999,0.155205078125,0.6675781249999999,0.0955859374999999,841.969
460,0.1490234375,0.1933300781249999,0.5425781249999999,0.0430859375,664.254
462,0.2240234374999999,0.117080078125,0.2925781249999999,0.0780859375,664.557
463,0.0740234375,0.269580078125,0.7925781249999999,0.1480859375,570.139
464,0.0833984375,0.107548828125,0.4488281249999999,0.0124609375,643.378
465,0.2333984375,0.260048828125,0.948828125,0.0824609374999999,622.89
466,0.3083984374999999,0.1837988281249999,0.198828125,0.0474609375,713.583
467,0.1583984375,0.336298828125,0.6988281249999999,0.1174609374999999,318.539
468,0.1958984375,0.145673828125,1.073828125,0.1349609375,683.735
469,0.3458984375,0.298173828125,0.5738281249999999,0.0649609375,578.293
470,0.2708984375,0.069423828125,0.8238281249999999,0.0999609374999999,749.156
471,0.1208984375,0.221923828125,0.3238281249999999,0.0299609375,650.994
472,0.1021484375,0.164736328125,0.8863281249999999,0.0737109374999999,663.133
474,0.3271484375,0.088486328125,1.136328125,0.0387109375,920.134
475,0.1771484374999999,0.2409863281249999,0.6363281249999999,0.1087109374999999,657.505
476,0.1396484375,0.050361328125,0.2613281249999999,0.0912109374999999,647.312
477,0.2896484374999999,0.202861328125,0.7613281249999999,0.0212109375,779.266
478,0.2146484375,0.1266113281249999,0.5113281249999999,0.1262109374999999,672.179
479,0.0646484375,0.279111328125,1.011328125,0.0562109374999999,496.392
480,0.0599609375,0.0551269531249999,0.6519531249999999,0.0277734374999999,644.918
481,0.2099609375,0.207626953125,0.151953125,0.0977734374999999,691.108
482,0.2849609375,0.131376953125,0.901953125,0.0627734374999999,787.555
483,0.1349609375,0.283876953125,0.4019531249999999,0.1327734374999999,510.531
484,0.1724609375,0.169501953125,0.2769531249999999,0.1152734374999999,676.694
485,0.3224609375,0.3220019531249999,0.7769531249999999,0.0452734375,473.734
486,0.2474609374999999,0.093251953125,0.5269531249999999,0.0802734374999999,689.577
487,0.0974609375,0.2457519531249999,1.026953125,0.0102734375,629.832
488,0.1162109375,0.150439453125,0.5894531249999999,0.0540234375,652.291
489,0.2662109375,0.302939453125,1.089453125,0.1240234374999999,491.022
490,0.3412109375,0.074189453125,0.3394531249999999,0.0190234374999999,767.094
491,0.1912109375,0.226689453125,0.8394531249999999,0.0890234374999999,680.885
492,0.1537109375,0.1123144531249999,0.964453125,0.1065234374999999,655.614
493,0.3037109375,0.264814453125,0.4644531249999999,0.0365234375,663.417
494,0.2287109375,0.1885644531249999,0.7144531249999999,0.1415234375,731.276
496,0.0693359375,0.1790332031249999,1.120703125,0.0846484374999999,674.208
498,0.2943359375,0.102783203125,0.8707031249999999,0.1196484374999999,802.674
499,0.1443359375,0.2552832031249999,0.3707031249999999,0.0496484374999999,596.404
