,target,minMAPE-0,AbsDiffs-0,RelDiffs-0,minMAPE-1,AbsDiffs-1,RelDiffs-1,minMAPE-2,AbsDiffs-2,RelDiffs-2,minMAPE-3,AbsDiffs-3,RelDiffs-3,minMAPE-4,AbsDiffs-4,RelDiffs-4,minMAPE-5,AbsDiffs-5,RelDiffs-5,minMAPE-6,AbsDiffs-6,RelDiffs-6,minMAPE-7,AbsDiffs-7,RelDiffs-7,minMAPE-8,AbsDiffs-8,RelDiffs-8,minMAPE-9,AbsDiffs-9,RelDiffs-9,minMAPE-10,AbsDiffs-10,RelDiffs-10,minMAPE-11,AbsDiffs-11,RelDiffs-11
44,3.375,3.5926,0.21760000000000002,0.06447407407407407,3.6704,0.2953999999999999,0.0875259259259259,2.9403699999999997,-0.4346300000000003,-0.12877925925925934,2.69875,-0.67625,-0.20037037037037037,4.414699999999999,1.039699999999999,0.308059259259259,3.6063,0.23130000000000006,0.06853333333333335,4.4216,1.0465999999999998,0.3101037037037036,3.43503,0.060029999999999806,0.01778666666666661,4.373799999999999,0.9987999999999992,0.2959407407407405,4.4239,1.0488999999999997,0.3107851851851851,3.5464999999999995,0.17149999999999954,0.05081481481481468,4.4306,1.0556,0.3127703703703704
45,3.443,3.7344,0.2913999999999999,0.0846354923032239,3.8211000000000004,0.3781000000000003,0.10981702004066231,3.0909700000000004,-0.3520299999999996,-0.10224513505663654,2.64365,-0.79935,-0.2321667150740633,4.938999999999999,1.495999999999999,0.43450479233226813,3.7542999999999997,0.3112999999999997,0.0904153354632587,4.864599999999999,1.4215999999999993,0.41289573046761524,3.5959300000000005,0.15293000000000045,0.044417659018298125,4.829000000000001,1.3860000000000006,0.40255591054313117,4.9526,1.5096000000000003,0.4384548358989254,3.7011,0.2580999999999998,0.07496369445251228,4.8706,1.4275999999999995,0.4146383967470228
46,2.531,2.4149000000000003,-0.11609999999999987,-0.04587119715527454,2.4546,-0.07640000000000002,-0.03018569735282498,2.1236699999999997,-0.4073300000000004,-0.16093638877913882,1.94935,-0.5816500000000002,-0.2298103516396682,2.8904999999999994,0.35949999999999926,0.14203871987356745,2.423,-0.1080000000000001,-0.04267088107467408,2.9063,0.37529999999999974,0.1482813117344922,2.35263,-0.17837000000000014,-0.07047412090082976,2.8779000000000003,0.3469000000000002,0.13706045041485587,2.8966000000000003,0.36560000000000015,0.1444488344527855,2.4009,-0.1301000000000001,-0.0514026076649546,2.9106000000000005,0.3796000000000004,0.14998024496246556
47,3.021,3.3485000000000005,0.32750000000000057,0.10840781198278734,3.4256,0.4046000000000003,0.13392916252896403,2.7167700000000004,-0.30422999999999956,-0.10070506454816272,2.45015,-0.5708500000000001,-0.18896060906984447,4.1948,1.1738,0.38854683879510094,3.3636999999999997,0.3426999999999998,0.1134392585236676,4.183299999999999,1.1622999999999992,0.38474015226746083,3.19743,0.1764300000000003,0.05840119165839137,4.142099999999999,1.1210999999999993,0.37110228401191636,4.2059999999999995,1.1849999999999996,0.39225422045680225,3.3053000000000003,0.28430000000000044,0.09410791128765325,4.190899999999999,1.1698999999999993,0.38725587553790114
48,2.664,2.7895000000000003,0.12550000000000017,0.04710960960960967,2.8514,0.1873999999999998,0.07034534534534526,2.26167,-0.4023300000000001,-0.1510247747747748,2.09875,-0.5652500000000003,-0.21218093093093102,3.3867000000000003,0.7227000000000001,0.2712837837837838,2.8008999999999995,0.13689999999999936,0.051388888888888644,3.395999999999999,0.7319999999999989,0.27477477477477436,2.65993,-0.004070000000000018,-0.0015277777777777844,3.359399999999999,0.6953999999999989,0.2610360360360356,3.3945000000000007,0.7305000000000006,0.27421171171171194,2.7497000000000003,0.08570000000000011,0.03216966966966971,3.402099999999999,0.7380999999999989,0.27706456456456413
49,2.487,2.7843,0.2972999999999999,0.11954161640530755,2.8478000000000003,0.36080000000000023,0.14507438681141946,2.22347,-0.26353000000000026,-0.10596300763972669,2.08665,-0.40035,-0.16097708082026538,3.3532,0.8662000000000001,0.34829111379171696,2.7953,0.3083,0.12396461600321673,3.3763000000000005,0.8893000000000004,0.35757941294732626,2.64353,0.15653000000000006,0.06293928427824691,3.3347999999999995,0.8477999999999994,0.3408926417370323,3.3606,0.8735999999999997,0.35126658624849205,2.7388,0.2517999999999998,0.10124648170486522,3.3834,0.8963999999999999,0.3604342581423401
50,1.644,2.2911,0.6471000000000002,0.39361313868613157,2.3478000000000003,0.7038000000000004,0.42810218978102216,1.91777,0.27377000000000007,0.1665267639902677,1.40579,-0.2382099999999998,-0.14489659367396582,3.4455999999999998,1.8015999999999999,1.0958637469586374,2.3091999999999997,0.6651999999999998,0.4046228710462286,3.350999999999999,1.7069999999999992,1.0383211678832112,2.24793,0.6039300000000003,0.36735401459854033,3.3362999999999996,1.6922999999999997,1.0293795620437955,3.4574,1.8134,1.1030413625304136,2.297,0.6530000000000002,0.3972019464720196,3.3542000000000005,1.7102000000000006,1.040267639902677
51,3.614,3.6581,0.04410000000000025,0.012202545655783135,3.7287,0.11470000000000002,0.03173768677365801,3.1150700000000002,-0.49892999999999965,-0.13805478693967893,2.79305,-0.8209499999999998,-0.22715827338129493,4.604399999999999,0.9903999999999993,0.2740453790813501,3.6746999999999996,0.060699999999999754,0.016795794133923563,4.599600000000001,0.9856000000000007,0.27271721084670747,3.5425299999999997,-0.07147000000000014,-0.019775871610404026,4.5535,0.9394999999999998,0.25996126175982287,4.6129,0.9988999999999999,0.2763973436635307,3.6340999999999997,0.020099999999999785,0.005561704482567733,4.608599999999999,0.9945999999999993,0.2752075262866628
52,3.736,3.8420000000000005,0.10600000000000032,0.028372591006424065,3.9187000000000003,0.18270000000000008,0.048902569593147774,3.25077,-0.48523000000000005,-0.12987955032119916,2.95645,-0.7795500000000004,-0.20865899357601722,4.7360999999999995,1.0000999999999993,0.2676927194860812,3.8561999999999994,0.1201999999999992,0.03217344753747302,4.749599999999999,1.013599999999999,0.2713062098501068,3.7092300000000002,-0.02676999999999996,-0.007165417558886499,4.6987000000000005,0.9627000000000003,0.2576820128479658,4.7456,1.0095999999999994,0.2702355460385437,3.8097,0.07369999999999965,0.019726980728051298,4.7585999999999995,1.0225999999999993,0.273715203426124
53,3.296,3.4283,0.1323000000000003,0.040139563106796214,3.4940000000000007,0.19800000000000084,0.06007281553398084,2.97797,-0.3180299999999998,-0.09648968446601937,2.52815,-0.7678499999999997,-0.23296419902912613,4.525999999999999,1.229999999999999,0.3731796116504852,3.4459999999999997,0.1499999999999999,0.04550970873786405,4.4786,1.1826000000000003,0.3587985436893205,3.3544300000000002,0.058430000000000426,0.01772754854368945,4.4475,1.1515,0.3493628640776699,4.538499999999999,1.2424999999999993,0.3769720873786406,3.4212000000000002,0.12520000000000042,0.037985436893204015,4.4826,1.1865999999999999,0.36001213592233006
54,3.101,3.2090000000000005,0.10800000000000054,0.03482747500806209,3.2691,0.16809999999999992,0.05420831989680745,2.7120699999999998,-0.3889300000000002,-0.12542083198968082,2.49605,-0.6049500000000001,-0.19508223153821352,3.8664999999999994,0.7654999999999994,0.2468558529506609,3.2196,0.11859999999999982,0.038245727184779046,3.894,0.7930000000000001,0.2557239600128991,3.0928299999999997,-0.008170000000000233,-0.00263463398903587,3.8496000000000006,0.7486000000000006,0.24140599806514046,3.873899999999999,0.772899999999999,0.24924217994195388,3.1774,0.07640000000000002,0.024637213801999364,3.900499999999999,0.7994999999999992,0.25782005804579144
55,3.34,3.5314000000000005,0.19140000000000068,0.05730538922155709,3.5962000000000005,0.25620000000000065,0.0767065868263475,3.10487,-0.23512999999999984,-0.07039820359281433,2.64075,-0.6992499999999997,-0.2093562874251496,4.6399,1.2999,0.3891916167664671,3.5495,0.20950000000000024,0.06272455089820367,4.586599999999999,1.246599999999999,0.3732335329341315,3.4640299999999997,0.12402999999999986,0.03713473053892211,4.5525,1.2125000000000004,0.3630239520958085,4.6518,1.3117999999999999,0.39275449101796406,3.5284,0.18840000000000012,0.05640718562874256,4.592599999999999,1.2525999999999993,0.37502994011976026
56,3.018,2.9337999999999997,-0.08420000000000005,-0.027899271040424143,2.9929000000000006,-0.025099999999999234,-0.008316766070244942,2.47067,-0.5473299999999997,-0.18135520212060957,2.24905,-0.7689499999999998,-0.25478793903247177,3.6015000000000006,0.5835000000000008,0.19333996023856886,2.9459999999999997,-0.07200000000000006,-0.023856858846918513,3.6195000000000004,0.6015000000000006,0.19930417495029842,2.82553,-0.1924699999999997,-0.06377402253147771,3.5778999999999996,0.5598999999999998,0.1855202120609675,3.6080000000000005,0.5900000000000007,0.19549370444002676,2.9059000000000004,-0.11209999999999942,-0.03714380384360485,3.6251999999999995,0.6071999999999997,0.20119284294234585
57,4.33,4.1402,-0.18979999999999997,-0.043833718244803685,4.2153,-0.11470000000000002,-0.026489607390300235,3.46737,-0.8626300000000002,-0.19922170900692845,3.37975,-0.95025,-0.21945727482678984,4.6628,0.33279999999999976,0.07685912240184752,4.1505,-0.1795,-0.041454965357967666,4.7446,0.4146000000000001,0.09575057736720556,3.95903,-0.37097000000000024,-0.08567436489607395,4.6814,0.35139999999999993,0.08115473441108544,4.6677,0.3376999999999999,0.07799076212471129,4.079599999999999,-0.25040000000000084,-0.05782909930715955,4.7536000000000005,0.4236000000000004,0.09782909930715945
58,3.619,4.3660000000000005,0.7470000000000003,0.2064106106659299,4.4619,0.8428999999999998,0.23290964354794133,3.52107,-0.0979300000000003,-0.027059961315280545,3.2129499999999998,-0.40605000000000047,-0.11219950262503466,5.393199999999999,1.7741999999999991,0.4902459242884772,4.385,0.7659999999999996,0.211660679745786,5.3995999999999995,1.7805999999999993,0.49201436861011305,4.174729999999999,0.5557299999999992,0.15355899419729183,5.3416999999999994,1.7226999999999992,0.47601547388781407,5.4039,1.7849,0.4932025421387123,4.312799999999999,0.6937999999999991,0.19171041724233187,5.409599999999999,1.790599999999999,0.49477756286266894
59,3.555,3.8043000000000005,0.2493000000000003,0.07012658227848109,3.8757,0.3207,0.09021097046413501,3.2701700000000002,-0.2848299999999999,-0.08012095639943738,2.86125,-0.6937500000000001,-0.19514767932489452,4.818499999999999,1.2634999999999992,0.3554149085794653,3.8222999999999994,0.2672999999999992,0.07518987341772129,4.8065999999999995,1.2515999999999994,0.35206751054852303,3.7050300000000003,0.1500300000000001,0.04220253164556965,4.7639,1.2088999999999994,0.34005625879043583,4.827299999999999,1.272299999999999,0.3578902953586495,3.7883,0.23329999999999984,0.06562587904360051,4.8146,1.2596000000000003,0.3543178621659635
60,3.337,3.5149,0.17789999999999973,0.0533113575067425,3.5934,0.25639999999999974,0.07683548097093189,2.8451700000000004,-0.49182999999999977,-0.147386874438118,2.60055,-0.73645,-0.22069223853760864,4.3297,0.9926999999999997,0.2974827689541503,3.5259,0.18889999999999985,0.05660773149535506,4.3345,0.9975,0.2989211866946359,3.35033,0.013329999999999842,0.003994605933473132,4.2875,0.9504999999999995,0.2848366796523822,4.3367,0.9997000000000003,0.29958046149235845,3.4675999999999996,0.13059999999999938,0.039136949355708536,4.3436,1.0066000000000002,0.3016481869943063
61,4.995,4.8059,-0.18909999999999982,-0.03785785785785782,4.8951,-0.09989999999999988,-0.019999999999999976,4.03427,-0.9607299999999999,-0.1923383383383383,3.83925,-1.1557500000000003,-0.23138138138138142,5.595199999999999,0.6001999999999992,0.12016016016016,4.8213,-0.1737000000000002,-0.03477477477477481,5.6576,0.6626000000000003,0.13265265265265272,4.61043,-0.3845700000000001,-0.076990990990991,5.588699999999999,0.5936999999999992,0.1188588588588587,5.6029,0.6078999999999999,0.12170170170170168,4.7463,-0.24870000000000037,-0.04978978978978986,5.6706,0.6756000000000002,0.13525525525525528
62,3.039,3.1197,0.08069999999999977,0.026554787759131216,3.1763000000000003,0.1373000000000002,0.04517933530766706,2.67847,-0.36053000000000024,-0.11863441921684773,2.42015,-0.6188500000000001,-0.20363606449489968,3.848399999999999,0.8093999999999988,0.2663376110562681,3.1323,0.09329999999999972,0.03070088845014798,3.8568,0.8177999999999996,0.2691016781836129,3.02773,-0.011270000000000113,-0.0037084567291872698,3.818199999999999,0.779199999999999,0.25640013162224384,3.8530999999999995,0.8140999999999994,0.2678841724251396,3.0988,0.059800000000000075,0.01967752550180983,3.8633000000000006,0.8243000000000005,0.2712405396512012
63,3.671,3.7144000000000004,0.04340000000000055,0.01182239171887784,3.7858,0.11480000000000024,0.03127213293380557,3.17237,-0.4986299999999999,-0.13582947425769543,2.85515,-0.8158499999999997,-0.2222418959411604,4.6474,0.9764000000000004,0.26597657314083367,3.7302,0.05920000000000014,0.016126396077363155,4.646599999999999,0.9755999999999996,0.2657586488695177,3.60103,-0.06996999999999964,-0.01906020157995087,4.600899999999999,0.9298999999999995,0.2533097248706073,4.6564,0.9853999999999998,0.26842822119313536,3.6912999999999996,0.020299999999999763,0.005529828384636275,4.656599999999999,0.9855999999999994,0.26848270226096416
64,3.102,3.0769,-0.025099999999999678,-0.008091553836234585,3.1313000000000004,0.029300000000000548,0.009445519019987282,2.65177,-0.4502299999999999,-0.14514184397163118,2.42045,-0.6815499999999997,-0.2197130883301095,3.7685000000000004,0.6665000000000005,0.21486137975499695,3.0881,-0.013900000000000023,-0.004480980012894914,3.7821999999999996,0.6801999999999997,0.21927788523533195,2.9853300000000003,-0.11666999999999961,-0.037611218568665256,3.7424,0.6404000000000001,0.20644745325596392,3.7750000000000004,0.6730000000000005,0.2169568020631852,3.0562,-0.04579999999999984,-0.014764667956157267,3.789299999999999,0.6872999999999991,0.22156673114119896
65,4.854,4.6856,-0.1684000000000001,-0.034693036670787,4.774500000000001,-0.07949999999999946,-0.01637824474660063,3.9982699999999998,-0.8557300000000003,-0.17629377832715293,3.6083499999999997,-1.2456500000000004,-0.25662340337865686,5.842199999999999,0.9881999999999991,0.20358467243510486,4.7054,-0.14860000000000007,-0.030613926658426053,5.8316,0.9775999999999998,0.20140090646889158,4.53813,-0.3158700000000003,-0.06507416563658844,5.7757000000000005,0.9217000000000004,0.18988463123197372,5.854900000000001,1.0009000000000006,0.20620107128141751,4.6507000000000005,-0.2032999999999996,-0.041882983106716024,5.8406,0.9866000000000001,0.20325504738360117
66,5.496,5.6773,0.18129999999999935,0.0329876273653565,5.7777,0.28169999999999984,0.05125545851528381,4.84047,-0.6555300000000006,-0.11927401746724901,4.50105,-0.9949500000000002,-0.18103165938864632,6.711199999999999,1.2151999999999985,0.22110625909752518,5.6968,0.2007999999999992,0.03653566229985429,6.7646,1.2685999999999993,0.2308224163027655,5.48653,-0.009470000000000312,-0.0017230713245997653,6.694699999999999,1.1986999999999988,0.2181040756914117,6.7269000000000005,1.2309,0.22396288209606988,5.6259,0.12989999999999924,0.02363537117903916,6.775599999999999,1.2795999999999985,0.23282387190684106
67,5.188,4.8877,-0.3003,-0.05788357748650733,4.978000000000001,-0.20999999999999908,-0.04047802621434061,4.10227,-1.0857299999999999,-0.20927717810331534,3.94145,-1.2465499999999996,-0.24027563608326902,5.6262,0.43820000000000014,0.08446414803392448,4.9014,-0.28659999999999997,-0.05524286815728604,5.7066,0.5186000000000002,0.09996144949884353,4.68373,-0.50427,-0.09719930609097918,5.6327,0.4447000000000001,0.0857170393215112,5.633900000000001,0.44590000000000085,0.08594834232845044,4.823499999999999,-0.3645000000000005,-0.07025828835774875,5.7186,0.5306000000000006,0.10227447956823452
68,5.496,5.3782000000000005,-0.1177999999999999,-0.02143377001455602,5.463500000000001,-0.03249999999999975,-0.005913391557496315,4.68817,-0.80783,-0.14698508005822417,4.3770500000000006,-1.11895,-0.20359352256186314,6.2612,0.7651999999999992,0.1392285298398834,5.3948,-0.1012000000000004,-0.018413391557496432,6.3316,0.8355999999999995,0.15203784570596787,5.22303,-0.2729700000000008,-0.04966703056768573,6.2637,0.7676999999999996,0.13968340611353702,6.2689,0.7728999999999999,0.1406295487627365,5.339700000000001,-0.15629999999999988,-0.028438864628820937,6.342599999999999,0.8465999999999987,0.15403930131004342
69,4.887,4.7565,-0.13049999999999962,-0.026703499079189612,4.848800000000001,-0.0381999999999989,-0.007816656435440742,3.9503700000000004,-0.9366299999999992,-0.19165745856353575,3.81155,-1.0754499999999996,-0.22006343359934513,5.467199999999999,0.5801999999999996,0.11872314303253523,4.77,-0.11699999999999999,-0.02394106813996317,5.5526,0.6656000000000004,0.13619807652956833,4.54533,-0.3416699999999997,-0.0699140577041129,5.479699999999999,0.5926999999999998,0.12128094945774501,5.475899999999999,0.5888999999999998,0.12050337630448124,4.689299999999999,-0.1977000000000002,-0.040454266421117296,5.5646,0.6776000000000009,0.1386535706977698
70,4.934,4.5241,-0.4099000000000004,-0.08307661126874755,4.6208,-0.31320000000000014,-0.06347790839075804,3.67697,-1.2570300000000003,-0.2547689501418728,3.56295,-1.3710500000000003,-0.2778779894608837,5.2052000000000005,0.27120000000000033,0.05496554519659512,4.5375,-0.3965000000000005,-0.0803607620591813,5.2896,0.3555999999999999,0.07207134171057963,4.29733,-0.6366700000000005,-0.1290372922578031,5.2157,0.28169999999999984,0.057093635995135755,5.212899999999999,0.27889999999999926,0.05652614511552478,4.448499999999999,-0.48550000000000093,-0.09839886501824097,5.3026,0.3685999999999998,0.07470612079448719
71,5.681,5.4109,-0.27010000000000023,-0.04754444640028168,5.4935,-0.1875,-0.03300475268438655,4.8325700000000005,-0.8484299999999996,-0.14934518570674168,4.34595,-1.3350499999999998,-0.23500264038021473,6.6941999999999995,1.0131999999999994,0.17834888223904233,5.4319999999999995,-0.24900000000000055,-0.043830311564865436,6.679599999999999,0.9985999999999988,0.17577891216335131,5.30603,-0.37497000000000025,-0.06600422460834364,6.6236999999999995,0.9426999999999994,0.16593909522971298,6.709899999999999,1.0288999999999993,0.18111248019714826,5.3972999999999995,-0.2837000000000005,-0.049938391128322566,6.688599999999999,1.0075999999999992,0.17736314029220193
72,3.141,3.3602,0.21919999999999984,0.06978669213626229,3.4306,0.2896000000000001,0.09219993632601085,2.79427,-0.34673,-0.11038841133397007,2.49515,-0.6458499999999998,-0.2056192295447309,4.283,1.1420000000000003,0.36357847819165884,3.3761,0.2351000000000001,0.0748487742757084,4.2669,1.1258999999999997,0.35845272206303713,3.2422299999999997,0.10122999999999971,0.03222858962113967,4.2264,1.0854,0.3455587392550143,4.2958,1.1547999999999998,0.36765361349888565,3.3318,0.19079999999999986,0.06074498567335239,4.273299999999999,1.132299999999999,0.3604902897166504
73,5.304,5.0376,-0.26639999999999997,-0.0502262443438914,5.1191,-0.18489999999999984,-0.03486048265460027,4.41397,-0.8900300000000003,-0.167803544494721,4.07705,-1.2269500000000004,-0.2313254147812972,5.9712000000000005,0.6672000000000002,0.12579185520361993,5.054399999999999,-0.24960000000000093,-0.04705882352941194,6.0166,0.7126000000000001,0.13435143288084467,4.89873,-0.4052700000000007,-0.07640837104072411,5.954700000000001,0.6507000000000005,0.12268099547511321,5.979900000000001,0.6759000000000004,0.12743212669683265,5.0047999999999995,-0.2992000000000008,-0.05641025641025656,6.0266,0.7225999999999999,0.136236802413273
74,4.871,4.5472,-0.3238000000000003,-0.06647505645657982,4.6292,-0.24180000000000046,-0.04964073085608713,3.85717,-1.0138300000000005,-0.208135906384726,3.6567499999999997,-1.2142500000000007,-0.24928146171217422,5.3402,0.46919999999999984,0.0963251898994046,4.5615,-0.3095000000000008,-0.06353931430917692,5.371599999999999,0.5005999999999986,0.10277150482447106,4.37433,-0.49667000000000083,-0.10196468897556986,5.3147,0.44369999999999976,0.09109012523095868,5.3499,0.47889999999999944,0.09831656743995061,4.494199999999999,-0.37680000000000113,-0.07735577910080088,5.381600000000001,0.5106000000000002,0.10482447136111683
75,0.518,0.6494,0.13139999999999996,0.0,0.6698999999999999,0.15189999999999992,0.0,0.4788439,-0.03915610000000003,0.0,0.41901000000000005,-0.09898999999999997,0.0,0.8475999999999999,0.3295999999999999,0.0,0.6529999999999998,0.1349999999999998,0.0,0.8544999999999998,0.3364999999999998,0.0,0.6043300000000001,0.08633000000000013,0.0,0.8414000000000001,0.32340000000000013,0.0,0.8498999999999999,0.33189999999999986,0.0,0.6343999999999999,0.11639999999999984,0.0,0.8555999999999999,0.3375999999999999,0.0
76,1.012,1.2459000000000002,0.23390000000000022,0.23112648221343896,1.2836,0.27160000000000006,0.26837944664031627,0.91645,-0.09555000000000002,-0.09441699604743085,0.7965570000000001,-0.21544299999999994,-0.21288833992094855,1.6468999999999996,0.6348999999999996,0.6273715415019758,1.2507,0.2386999999999999,0.23586956521739122,1.6558000000000002,0.6438000000000001,0.6361660079051384,1.16343,0.15142999999999995,0.1496343873517786,1.6288,0.6168,0.6094861660079052,1.654,0.6419999999999999,0.634387351778656,1.2199,0.20789999999999997,0.20543478260869563,1.6647999999999996,0.6527999999999996,0.645059288537549
77,2.98,2.9604999999999997,-0.019500000000000295,-0.006543624161073925,3.0148,0.034800000000000164,0.011677852348993344,2.5318699999999996,-0.44813000000000036,-0.1503791946308726,2.2851500000000002,-0.6948499999999997,-0.23317114093959723,3.656999999999999,0.6769999999999992,0.227181208053691,2.9700999999999995,-0.009900000000000464,-0.003322147651006867,3.6618999999999993,0.6818999999999993,0.22882550335570445,2.8666300000000002,-0.11336999999999975,-0.03804362416107374,3.6247000000000007,0.6447000000000007,0.21634228187919488,3.6648999999999994,0.6848999999999994,0.22983221476510046,2.9364000000000003,-0.04359999999999964,-0.014630872483221355,3.6698000000000004,0.6898000000000004,0.23147651006711423
78,3.083,3.0069999999999997,-0.07600000000000051,-0.024651313655530492,3.0644,-0.018600000000000172,-0.006033084657800899,2.5883700000000003,-0.4946299999999999,-0.16043788517677582,2.33295,-0.7500500000000003,-0.24328576062277013,3.7100999999999997,0.6270999999999995,0.20340577359714548,3.0203999999999995,-0.06260000000000066,-0.020304897826792297,3.7157,0.6326999999999998,0.2052221861822899,2.91643,-0.1665700000000001,-0.054028543626338014,3.678699999999999,0.595699999999999,0.1932208887447288,3.716799999999999,0.633799999999999,0.20557898151151444,2.9869999999999997,-0.09600000000000053,-0.031138501459617426,3.7220999999999993,0.6390999999999991,0.2072980862795975
79,3.129,3.1346,0.005599999999999827,0.0017897091722594526,3.1925,0.06349999999999989,0.020294023649728314,2.6870700000000003,-0.4419299999999997,-0.14123681687440068,2.43795,-0.6910500000000002,-0.2208533077660595,3.8363000000000005,0.7073000000000005,0.22604666027484835,3.1473999999999993,0.018399999999999306,0.005880472994566732,3.8499999999999996,0.7209999999999996,0.23042505592841153,3.03623,-0.0927699999999998,-0.02964844998402039,3.8107000000000006,0.6817000000000006,0.2178651326302335,3.843,0.714,0.22818791946308722,3.113,-0.016000000000000014,-0.0051134547778843124,3.859,0.73,0.23330137424097155
80,3.031,3.0957,0.06469999999999976,0.021346090399208102,3.1513,0.12029999999999985,0.039689871329594145,2.66087,-0.37013000000000007,-0.12211481359287366,2.42925,-0.60175,-0.1985318376773342,3.7924999999999995,0.7614999999999994,0.25123721544044847,3.1083,0.0772999999999997,0.025503134279115703,3.8069000000000006,0.7759000000000005,0.25598812273177185,3.00163,-0.029370000000000118,-0.009689871329594231,3.7669999999999995,0.7359999999999993,0.24282415044539732,3.8003,0.7692999999999999,0.25381062355658196,3.0746999999999995,0.043699999999999406,0.014417683932695283,3.8131000000000004,0.7821000000000002,0.25803365225998026
81,3.043,3.5241,0.48109999999999964,0.15810055865921774,3.6027000000000005,0.5597000000000003,0.18393033190930014,2.80687,-0.23613000000000017,-0.07759776536312854,2.64435,-0.39864999999999995,-0.13100558659217876,4.2658,1.2227999999999994,0.40184028918830084,3.5356999999999994,0.49269999999999925,0.16191258626355545,4.2956,1.2526000000000002,0.4116332566546172,3.3486300000000004,0.3056300000000003,0.10043706868222159,4.243399999999999,1.2003999999999992,0.3944791324350967,4.2774,1.2344,0.4056523167926388,3.4709999999999996,0.4279999999999995,0.14065067367729198,4.3062000000000005,1.2632000000000003,0.4151166611896156
82,3.643,4.0026,0.35960000000000036,0.0987098545155093,4.234,0.5910000000000002,0.16222893219873738,3.58857,-0.05442999999999998,-0.014940982706560522,3.20435,-0.43865,-0.12040900356848751,4.1961,0.5531000000000006,0.15182541861103505,4.0156,0.37260000000000026,0.10227834202580299,4.1836,0.5406000000000004,0.14839418062036794,3.8619300000000005,0.21893000000000074,0.06009607466373888,4.141500000000001,0.49850000000000083,0.1368377710678015,4.2048000000000005,0.5618000000000007,0.15421356025253932,3.9702999999999995,0.3272999999999997,0.0898435355476255,4.190999999999999,0.5479999999999992,0.15042547351084248
83,3.436,4.0252,0.5892,0.17147846332945285,4.1221000000000005,0.6861000000000006,0.1996798603026777,3.19257,-0.24343000000000004,-0.07084691501746218,2.91695,-0.51905,-0.15106228172293365,5.011399999999999,1.5753999999999992,0.4584982537834689,4.045,0.609,0.17724097788125728,5.0085999999999995,1.5725999999999996,0.4576833527357391,3.8234300000000006,0.3874300000000006,0.11275611175785816,4.954700000000001,1.5187000000000008,0.44199650756693853,5.023899999999999,1.5878999999999994,0.4621362048894061,3.9624,0.5264000000000002,0.15320139697322474,5.0166,1.5806000000000004,0.4600116414435391
84,3.915,4.3957,0.4806999999999997,0.12278416347381857,4.4839,0.5689000000000002,0.1453128991060026,3.72677,-0.1882299999999999,-0.04807918263090674,3.25485,-0.6601500000000002,-0.16862068965517246,5.605199999999999,1.690199999999999,0.43172413793103426,4.4162,0.5011999999999999,0.12802043422733075,5.5676000000000005,1.6526000000000005,0.42212005108556844,4.26173,0.34673,0.08856449553001276,5.524699999999999,1.6096999999999992,0.4111621966794379,4.9529,1.0378999999999996,0.2651085568326947,4.3683,0.4532999999999996,0.11578544061302672,5.5746,1.6596000000000002,0.42390804597701154
85,4.501,4.1729,-0.32810000000000006,-0.07289491224172406,4.2386,-0.2624000000000004,-0.058298155965341124,3.75277,-0.7482300000000004,-0.16623639191290832,3.29055,-1.2104500000000002,-0.26892912686069764,5.2982000000000005,0.7972000000000001,0.17711619640079984,4.1913,-0.3097000000000003,-0.06880693179293497,5.2676,0.7665999999999995,0.17031770717618294,4.10323,-0.3977700000000004,-0.08837369473450353,5.2257,0.7246999999999995,0.16100866474116848,5.309900000000001,0.8089000000000004,0.17971561875138867,4.1693999999999996,-0.3316000000000008,-0.07367251721839609,5.275599999999999,0.7745999999999986,0.1720950899800041
86,3.977,3.9993,0.022299999999999986,0.005607241639426701,4.0768,0.09980000000000055,0.02509429218003534,3.29277,-0.6842299999999999,-0.17204676892129744,3.2331499999999997,-0.7438500000000001,-0.18703796831782754,4.4883999999999995,0.5113999999999996,0.1285893889866733,4.0099,0.03290000000000015,0.00827256726175513,4.579599999999999,0.6025999999999994,0.15152124717123444,3.8070300000000006,-0.1699699999999993,-0.0427382449082221,4.515700000000001,0.5387000000000008,0.1354538596932363,4.494,0.5169999999999999,0.12999748554186571,3.9343,-0.04269999999999996,-0.010736736233341706,4.5906,0.6136000000000004,0.15428715111893396
87,5.306,4.946,-0.3600000000000003,-0.0678477195627592,5.0253000000000005,-0.2806999999999995,-0.052902374670184604,4.33777,-0.9682300000000001,-0.18247832642291748,3.99735,-1.30865,-0.2466358839050132,5.893199999999999,0.5871999999999993,0.110667169242367,4.9626,-0.3433999999999999,-0.06471918582736523,5.9236,0.6176000000000004,0.11639653222766685,4.81473,-0.4912700000000001,-0.09258763663776857,5.8687000000000005,0.5627000000000004,0.1060497549943461,5.898899999999999,0.5928999999999993,0.11174142480211069,4.914999999999999,-0.3910000000000009,-0.07369016208066356,5.9336,0.6276000000000002,0.11828119110441013
