,SigC,SigH,EpsC,EpsH,density
1556,0.25,0.182,0.9858,0.04,733.541
1557,0.25,0.182,0.9858,0.06,737.57
1558,0.25,0.182,0.9858,0.08,744.56
1559,0.25,0.182,0.9858,0.1,749.787
1560,0.25,0.182,0.9858,0.12,753.675
1561,0.25,0.182,0.9858,0.14,758.912
1562,0.25,0.182,1.1501,0.02,740.295
1563,0.25,0.182,1.1501,0.04,743.419
1564,0.25,0.182,1.1501,0.06,749.079
1565,0.25,0.182,1.1501,0.08,754.587
1566,0.25,0.182,1.1501,0.1,757.836
1567,0.25,0.182,1.1501,0.12,761.571
1568,0.25,0.182,1.1501,0.14,769.359
1569,0.25,0.2275,0.1643,0.02,661.074
1570,0.25,0.2275,0.1643,0.04,666.008
1571,0.25,0.2275,0.1643,0.06,667.083
1572,0.25,0.2275,0.1643,0.08,676.259
1573,0.25,0.2275,0.1643,0.1,682.525
1574,0.25,0.2275,0.1643,0.12,690.894
1575,0.25,0.2275,0.1643,0.14,697.59
1576,0.25,0.2275,0.3286,0.02,673.896
1577,0.25,0.2275,0.3286,0.04,673.599
1578,0.25,0.2275,0.3286,0.06,680.315
1579,0.25,0.2275,0.3286,0.08,687.362
1580,0.25,0.2275,0.3286,0.1,692.714
1581,0.25,0.2275,0.3286,0.12,699.106
1582,0.25,0.2275,0.3286,0.14,705.677
1583,0.25,0.2275,0.4929,0.02,684.893
1584,0.25,0.2275,0.4929,0.04,688.301
1585,0.25,0.2275,0.4929,0.06,692.181
1586,0.25,0.2275,0.4929,0.08,700.265
1587,0.25,0.2275,0.4929,0.1,703.516
1588,0.25,0.2275,0.4929,0.12,710.302
1589,0.25,0.2275,0.4929,0.14,716.204
1590,0.25,0.2275,0.6572,0.02,696.888
1591,0.25,0.2275,0.6572,0.04,699.985
1592,0.25,0.2275,0.6572,0.06,702.659
1593,0.25,0.2275,0.6572,0.08,709.382
1594,0.25,0.2275,0.6572,0.1,713.835
1595,0.25,0.2275,0.6572,0.12,720.121
1596,0.25,0.2275,0.6572,0.14,723.225
1597,0.25,0.2275,0.8215,0.02,710.34
1598,0.25,0.2275,0.8215,0.04,711.114
1599,0.25,0.2275,0.8215,0.06,716.177
1600,0.25,0.2275,0.8215,0.08,718.913
1601,0.25,0.2275,0.8215,0.1,722.493
1602,0.25,0.2275,0.8215,0.12,727.781
1603,0.25,0.2275,0.8215,0.14,731.617
1604,0.25,0.2275,0.9858,0.02,719.865
1605,0.25,0.2275,0.9858,0.04,720.115
1606,0.25,0.2275,0.9858,0.06,724.011
1607,0.25,0.2275,0.9858,0.08,727.023
1608,0.25,0.2275,0.9858,0.1,733.1
1609,0.25,0.2275,0.9858,0.12,737.378
1610,0.25,0.2275,0.9858,0.14,740.891
1611,0.25,0.2275,1.1501,0.02,730.279
1612,0.25,0.2275,1.1501,0.04,732.216
1613,0.25,0.2275,1.1501,0.06,734.729
1614,0.25,0.2275,1.1501,0.08,736.808
1615,0.25,0.2275,1.1501,0.1,741.704
1616,0.25,0.2275,1.1501,0.12,745.403
1617,0.25,0.2275,1.1501,0.14,749.766
1618,0.3,0.091,0.3286,0.1,717.763
1626,0.25,0.273,0.3286,0.02,566.928
1633,0.25,0.273,0.4929,0.02,585.353
1640,0.25,0.273,0.6572,0.02,601.417
1647,0.25,0.273,0.8215,0.02,617.231
1654,0.25,0.273,0.9858,0.02,629.306
1661,0.25,0.273,1.1501,0.02,641.746
1717,0.3,0.0455,0.1643,0.02,683.08
1718,0.3,0.0455,0.1643,0.04,680.185
1719,0.3,0.091,0.4929,0.1,746.293
1720,0.3,0.0455,0.1643,0.06,680.408
1721,0.3,0.0455,0.1643,0.08,684.884
1722,0.3,0.0455,0.1643,0.1,682.553
1723,0.3,0.0455,0.1643,0.12,681.913
1724,0.3,0.0455,0.1643,0.14,680.491
1725,0.3,0.0455,0.3286,0.02,713.691
1726,0.3,0.0455,0.3286,0.04,718.593
1727,0.3,0.0455,0.3286,0.06,712.832
1728,0.3,0.0455,0.3286,0.08,718.358
1729,0.3,0.0455,0.3286,0.1,715.968
1730,0.3,0.0455,0.3286,0.12,717.729
1731,0.3,0.0455,0.3286,0.14,715.332
1732,0.3,0.0455,0.4929,0.02,744.158
1733,0.3,0.0455,0.4929,0.04,742.031
1734,0.3,0.0455,0.4929,0.06,744.552
1735,0.3,0.0455,0.4929,0.08,745.804
1736,0.3,0.0455,0.4929,0.1,743.337
1737,0.3,0.0455,0.4929,0.12,746.075
1738,0.3,0.0455,0.4929,0.14,743.868
1739,0.3,0.0455,0.6572,0.02,770.669
1740,0.3,0.0455,0.6572,0.04,771.397
1741,0.3,0.0455,0.6572,0.06,771.844
1742,0.3,0.0455,0.6572,0.08,770.99
1743,0.3,0.0455,0.6572,0.1,772.866
1744,0.3,0.0455,0.6572,0.12,772.536
1745,0.3,0.0455,0.6572,0.14,769.765
1746,0.3,0.0455,0.8215,0.02,795.403
1747,0.3,0.0455,0.8215,0.04,793.169
1748,0.3,0.0455,0.8215,0.06,793.126
1749,0.3,0.0455,0.8215,0.08,793.383
1750,0.3,0.0455,0.8215,0.1,793.896
1751,0.3,0.0455,0.8215,0.12,790.473
1752,0.3,0.0455,0.8215,0.14,795.906
1753,0.3,0.0455,0.9858,0.02,815.81
1754,0.3,0.0455,0.9858,0.04,814.95
1755,0.3,0.0455,0.9858,0.06,814.11
1756,0.3,0.0455,0.9858,0.08,816.635
1757,0.3,0.0455,0.9858,0.1,813.664
1758,0.3,0.0455,0.9858,0.12,817.023
1759,0.3,0.0455,0.9858,0.14,816.839
1760,0.3,0.0455,1.1501,0.02,833.12
1761,0.3,0.0455,1.1501,0.04,830.994
1762,0.3,0.0455,1.1501,0.06,833.421
1763,0.3,0.0455,1.1501,0.08,834.336
1764,0.3,0.0455,1.1501,0.1,831.606
1765,0.3,0.0455,1.1501,0.12,835.532
1766,0.3,0.0455,1.1501,0.14,832.032
1767,0.3,0.091,0.1643,0.02,682.7
1768,0.3,0.091,0.1643,0.04,680.948
1769,0.3,0.091,0.1643,0.06,684.806
1770,0.3,0.091,0.1643,0.08,683.876
1771,0.3,0.091,0.1643,0.12,683.695
1772,0.3,0.091,0.1643,0.14,680.325
1773,0.3,0.091,0.3286,0.02,714.289
1774,0.3,0.091,0.3286,0.04,714.097
1775,0.3,0.091,0.3286,0.06,717.778
1776,0.3,0.091,0.3286,0.08,715.206
1777,0.3,0.091,0.3286,0.12,718.478
1778,0.3,0.091,0.3286,0.14,713.311
1779,0.3,0.091,0.4929,0.02,743.257
1780,0.3,0.091,0.4929,0.04,746.287
1781,0.3,0.091,0.4929,0.06,746.097
1782,0.3,0.091,0.4929,0.08,747.722
1783,0.3,0.091,0.4929,0.12,746.75
1784,0.3,0.091,0.4929,0.14,748.244
1785,0.3,0.091,0.6572,0.02,771.265
1786,0.3,0.091,0.6572,0.04,772.048
1787,0.3,0.091,0.6572,0.06,773.51
1788,0.3,0.091,0.6572,0.08,774.065
1789,0.3,0.091,0.6572,0.1,769.128
1790,0.3,0.091,0.6572,0.12,773.042
1791,0.3,0.091,0.6572,0.14,772.778
1792,0.3,0.091,0.8215,0.02,792.856
1793,0.3,0.091,0.8215,0.04,794.766
1794,0.3,0.091,0.8215,0.06,795.154
1795,0.3,0.091,0.8215,0.08,794.441
1796,0.3,0.091,0.8215,0.1,792.762
1797,0.3,0.091,0.8215,0.12,795.431
1798,0.3,0.091,0.8215,0.14,793.67
1799,0.3,0.091,0.9858,0.02,815.025
1800,0.3,0.091,0.9858,0.04,815.311
1801,0.3,0.091,0.9858,0.06,816.302
1802,0.3,0.091,0.9858,0.08,814.661
1803,0.3,0.091,0.9858,0.1,817.054
1804,0.3,0.091,0.9858,0.12,814.423
1805,0.3,0.091,0.9858,0.14,815.048
1806,0.3,0.091,1.1501,0.02,833.215
1807,0.3,0.091,1.1501,0.04,833.545
1808,0.3,0.091,1.1501,0.06,834.695
1809,0.3,0.091,1.1501,0.08,832.574
1810,0.3,0.091,1.1501,0.1,833.108
1811,0.3,0.091,1.1501,0.12,577.112
1812,0.3,0.091,1.1501,0.14,834.8
1813,0.3,0.1365,0.1643,0.02,685.071
1814,0.3,0.1365,0.1643,0.04,685.764
1815,0.3,0.1365,0.1643,0.06,686.633
1816,0.3,0.1365,0.1643,0.08,689.926
1817,0.3,0.1365,0.1643,0.1,689.999
1818,0.3,0.1365,0.1643,0.12,693.096
1819,0.3,0.1365,0.1643,0.14,695.243
1820,0.3,0.1365,0.3286,0.02,717.554
1821,0.3,0.1365,0.3286,0.04,717.306
1822,0.3,0.1365,0.3286,0.06,718.635
1823,0.3,0.1365,0.3286,0.08,717.432
1824,0.3,0.1365,0.3286,0.1,722.658
1825,0.3,0.1365,0.3286,0.12,721.368
1826,0.3,0.1365,0.3286,0.14,539.31
1827,0.3,0.1365,0.4929,0.02,746.322
1828,0.3,0.1365,0.4929,0.04,746.272
1829,0.3,0.1365,0.4929,0.06,750.67
1830,0.3,0.1365,0.4929,0.08,747.526
1831,0.3,0.1365,0.4929,0.1,750.077
1832,0.3,0.1365,0.4929,0.12,752.48
1833,0.3,0.1365,0.4929,0.14,754.482
1834,0.3,0.1365,0.6572,0.02,771.465
1835,0.3,0.1365,0.6572,0.04,770.19
1836,0.3,0.1365,0.6572,0.06,775.836
1837,0.3,0.1365,0.6572,0.08,773.086
1838,0.3,0.1365,0.6572,0.1,774.347
1839,0.3,0.1365,0.6572,0.12,775.874
1840,0.3,0.1365,0.6572,0.14,780.626
1841,0.3,0.1365,0.8215,0.02,792.501
1842,0.3,0.1365,0.8215,0.04,796.486
1843,0.3,0.1365,0.8215,0.06,799.539
1844,0.3,0.1365,0.8215,0.08,799.482
1845,0.3,0.1365,0.8215,0.1,799.213
1846,0.3,0.1365,0.8215,0.12,801.876
1847,0.3,0.1365,0.8215,0.14,801.682
1848,0.3,0.1365,0.9858,0.02,813.303
1849,0.3,0.1365,0.9858,0.04,817.702
1850,0.3,0.1365,0.9858,0.06,817.933
1851,0.3,0.1365,0.9858,0.08,819.994
1852,0.3,0.1365,0.9858,0.1,644.397
1853,0.3,0.1365,0.9858,0.12,822.792
1854,0.3,0.1365,0.9858,0.14,823.651
1855,0.3,0.1365,1.1501,0.02,833.111
1856,0.3,0.1365,1.1501,0.04,580.637
1857,0.3,0.1365,1.1501,0.06,838.285
1858,0.3,0.1365,1.1501,0.08,837.12
1859,0.3,0.1365,1.1501,0.1,838.229
1860,0.3,0.1365,1.1501,0.12,838.345
1861,0.3,0.1365,1.1501,0.14,837.277
1862,0.3,0.182,0.1643,0.02,690.97
1863,0.3,0.182,0.1643,0.04,695.814
1864,0.3,0.182,0.1643,0.06,697.222
1865,0.3,0.182,0.1643,0.08,705.371
1866,0.3,0.182,0.1643,0.1,710.808
1867,0.3,0.182,0.1643,0.12,714.434
1868,0.3,0.182,0.1643,0.14,724.207
1869,0.3,0.182,0.3286,0.02,721.63
1870,0.3,0.182,0.3286,0.04,728.025
1871,0.3,0.182,0.3286,0.06,731.957
1872,0.3,0.182,0.3286,0.08,739.789
1873,0.3,0.182,0.3286,0.1,742.172
1874,0.3,0.182,0.3286,0.12,744.201
1875,0.3,0.182,0.3286,0.14,751.86
1876,0.3,0.182,0.4929,0.02,747.286
1877,0.3,0.182,0.4929,0.04,751.924
1878,0.3,0.182,0.4929,0.06,756.512
1879,0.3,0.182,0.4929,0.08,764.329
1880,0.3,0.182,0.4929,0.1,766.66
1881,0.3,0.182,0.4929,0.12,772.382
1882,0.3,0.182,0.4929,0.14,775.162
1883,0.3,0.182,0.6572,0.02,776.044
1884,0.3,0.182,0.6572,0.04,780.446
1885,0.3,0.182,0.6572,0.06,782.396
1886,0.3,0.182,0.6572,0.08,789.688
1887,0.3,0.182,0.6572,0.1,791.134
1888,0.3,0.182,0.6572,0.12,795.202
1889,0.3,0.182,0.6572,0.14,799.164
1890,0.3,0.182,0.8215,0.02,796.407
1891,0.3,0.182,0.8215,0.04,803.46
1892,0.3,0.182,0.8215,0.06,805.799
1893,0.3,0.182,0.8215,0.08,809.009
1894,0.3,0.182,0.8215,0.1,813.532
1895,0.3,0.182,0.8215,0.12,817.336
1896,0.3,0.182,0.8215,0.14,820.606
1897,0.3,0.182,0.9858,0.02,815.103
1898,0.3,0.182,0.9858,0.04,821.581
1899,0.3,0.182,0.9858,0.06,825.468
1900,0.3,0.182,0.9858,0.08,574.961
1901,0.3,0.182,0.9858,0.1,834.055
1902,0.3,0.182,0.9858,0.12,835.302
1903,0.3,0.182,0.9858,0.14,838.29
1904,0.3,0.182,1.1501,0.02,837.725
1905,0.3,0.182,1.1501,0.04,841.84
1906,0.3,0.182,1.1501,0.06,843.217
1907,0.3,0.182,1.1501,0.08,845.265
1908,0.3,0.182,1.1501,0.1,848.665
1909,0.3,0.182,1.1501,0.12,855.201
1910,0.3,0.182,1.1501,0.14,856.881
1911,0.3,0.2275,0.1643,0.02,682.422
1912,0.3,0.2275,0.1643,0.04,683.097
1913,0.3,0.2275,0.1643,0.06,687.082
1914,0.3,0.2275,0.1643,0.08,695.679
1915,0.3,0.2275,0.1643,0.1,699.695
1916,0.3,0.2275,0.1643,0.12,705.823
1917,0.3,0.2275,0.1643,0.14,714.202
1918,0.3,0.2275,0.3286,0.02,712.471
1919,0.3,0.2275,0.3286,0.04,715.349
1920,0.3,0.2275,0.3286,0.06,717.539
1921,0.3,0.2275,0.3286,0.08,721.264
1922,0.3,0.2275,0.3286,0.1,726.643
1923,0.3,0.2275,0.3286,0.12,733.225
1924,0.3,0.2275,0.3286,0.14,736.273
1925,0.3,0.2275,0.4929,0.02,743.115
1926,0.3,0.2275,0.4929,0.04,743.441
1927,0.3,0.2275,0.4929,0.06,744.935
1928,0.3,0.2275,0.4929,0.08,748.608
1929,0.3,0.2275,0.4929,0.1,750.844
1930,0.3,0.2275,0.4929,0.12,754.367
1931,0.3,0.2275,0.4929,0.14,757.846
1932,0.3,0.2275,0.6572,0.02,763.829
1933,0.3,0.2275,0.6572,0.04,764.533
1934,0.3,0.2275,0.6572,0.06,768.908
1935,0.3,0.2275,0.6572,0.08,769.718
1936,0.3,0.2275,0.6572,0.1,771.307
1937,0.3,0.2275,0.6572,0.12,774.024
1938,0.3,0.2275,0.6572,0.14,777.791
1939,0.3,0.2275,0.8215,0.02,788.655
1940,0.3,0.2275,0.8215,0.04,789.307
1941,0.3,0.2275,0.8215,0.06,788.571
1942,0.3,0.2275,0.8215,0.08,788.243
1943,0.3,0.2275,0.8215,0.1,790.665
1944,0.3,0.2275,0.8215,0.12,792.083
1945,0.3,0.2275,0.8215,0.14,793.56
1946,0.3,0.2275,0.9858,0.02,809.056
1947,0.3,0.2275,0.9858,0.04,805.076
1948,0.3,0.2275,0.9858,0.06,806.307
1949,0.3,0.2275,0.9858,0.08,809.683
1950,0.3,0.2275,0.9858,0.1,807.49
1951,0.3,0.2275,0.9858,0.12,810.497
1952,0.3,0.2275,0.9858,0.14,810.563
1953,0.3,0.2275,1.1501,0.02,827.187
1954,0.3,0.2275,1.1501,0.04,824.395
1955,0.3,0.2275,1.1501,0.06,823.477
1956,0.3,0.2275,1.1501,0.08,823.688
1957,0.3,0.2275,1.1501,0.1,824.706
1958,0.3,0.2275,1.1501,0.12,823.503
1959,0.3,0.2275,1.1501,0.14,825.637
1960,0.3,0.273,0.1643,0.02,579.89
1967,0.3,0.273,0.3286,0.02,622.886
1974,0.3,0.273,0.4929,0.02,654.453
1975,0.3,0.273,0.4929,0.04,616.737
1981,0.3,0.273,0.6572,0.02,680.266
1982,0.3,0.273,0.6572,0.04,645.397
1988,0.3,0.273,0.8215,0.02,701.464
1989,0.3,0.273,0.8215,0.04,669.851
1990,0.3,0.273,0.8215,0.06,648.674
1995,0.3,0.273,0.9858,0.02,724.301
1996,0.3,0.273,0.9858,0.04,689.058
1997,0.3,0.273,0.9858,0.06,669.935
2002,0.3,0.273,1.1501,0.02,743.347
2003,0.3,0.273,1.1501,0.04,707.523
2004,0.3,0.273,1.1501,0.06,686.151
2005,0.3,0.273,1.1501,0.08,670.735
2058,0.35,0.0455,0.1643,0.02,716.577
2059,0.35,0.0455,0.1643,0.04,709.856
2060,0.35,0.0455,0.1643,0.06,712.905
2061,0.35,0.0455,0.1643,0.08,713.236
2062,0.35,0.0455,0.1643,0.1,707.469
2063,0.35,0.0455,0.1643,0.12,712.216
2064,0.35,0.0455,0.1643,0.14,712.839
2065,0.35,0.0455,0.3286,0.02,760.576
2066,0.35,0.0455,0.3286,0.04,758.814
2067,0.35,0.0455,0.3286,0.06,762.754
2068,0.35,0.0455,0.3286,0.08,761.104
2069,0.35,0.0455,0.3286,0.1,763.07
2070,0.35,0.0455,0.3286,0.12,759.581
2071,0.35,0.0455,0.3286,0.14,762.283
2072,0.35,0.0455,0.4929,0.02,794.72
2073,0.35,0.0455,0.4929,0.04,793.392
2074,0.35,0.0455,0.4929,0.06,797.105
2075,0.35,0.0455,0.4929,0.08,797.218
2076,0.35,0.0455,0.4929,0.1,794.83
2077,0.35,0.0455,0.4929,0.12,795.674
2078,0.35,0.0455,0.4929,0.14,795.463
2079,0.35,0.0455,0.6572,0.02,821.86
2080,0.35,0.0455,0.6572,0.04,820.473
2081,0.35,0.0455,0.6572,0.06,824.329
2082,0.35,0.0455,0.6572,0.08,822.39
2083,0.35,0.0455,0.6572,0.1,825.075
2084,0.35,0.0455,0.6572,0.12,821.784
2085,0.35,0.0455,0.6572,0.14,818.182
2086,0.35,0.0455,0.8215,0.02,843.428
2087,0.35,0.0455,0.8215,0.04,846.426
2088,0.35,0.0455,0.8215,0.06,840.867
2089,0.35,0.0455,0.8215,0.08,843.598
2090,0.35,0.0455,0.8215,0.1,846.506
2091,0.35,0.0455,0.8215,0.12,843.945
2092,0.35,0.0455,0.8215,0.14,843.717
2093,0.35,0.0455,0.9858,0.02,863.914
2094,0.35,0.0455,0.9858,0.04,608.945
2095,0.35,0.0455,0.9858,0.06,859.658
2096,0.35,0.0455,0.9858,0.08,864.772
2097,0.35,0.0455,0.9858,0.1,861.456
2098,0.35,0.0455,0.9858,0.12,863.828
2099,0.35,0.0455,0.9858,0.14,865.934
2100,0.35,0.0455,1.1501,0.02,880.855
2101,0.35,0.0455,1.1501,0.04,878.231
2102,0.35,0.0455,1.1501,0.06,878.54
2103,0.35,0.0455,1.1501,0.08,881.258
2104,0.35,0.0455,1.1501,0.1,875.793
2105,0.35,0.0455,1.1501,0.12,877.646
2106,0.35,0.0455,1.1501,0.14,881.233
2107,0.35,0.091,0.1643,0.02,714.778
2108,0.35,0.091,0.1643,0.04,713.389
2109,0.35,0.091,0.1643,0.06,710.614
2110,0.35,0.091,0.1643,0.08,715.46
2111,0.35,0.091,0.1643,0.1,710.588
2112,0.35,0.091,0.1643,0.12,714.795
2113,0.35,0.091,0.1643,0.14,712.577
2114,0.35,0.091,0.3286,0.02,764.069
2115,0.35,0.091,0.3286,0.04,758.083
2116,0.35,0.091,0.3286,0.06,765.469
2117,0.35,0.091,0.3286,0.08,760.814
2118,0.35,0.091,0.3286,0.1,760.903
2119,0.35,0.091,0.3286,0.12,760.053
2120,0.35,0.091,0.3286,0.14,766.488
2121,0.35,0.091,0.4929,0.02,798.844
2122,0.35,0.091,0.4929,0.04,794.943
2123,0.35,0.091,0.4929,0.06,799.257
2124,0.35,0.091,0.4929,0.08,796.363
2125,0.35,0.091,0.4929,0.1,794.789
2126,0.35,0.091,0.4929,0.12,795.461
2127,0.35,0.091,0.4929,0.14,797.505
2128,0.35,0.091,0.6572,0.02,821.164
2129,0.35,0.091,0.6572,0.04,823.426
2130,0.35,0.091,0.6572,0.06,823.16
2131,0.35,0.091,0.6572,0.08,821.036
2132,0.35,0.091,0.6572,0.1,818.74
2133,0.35,0.091,0.6572,0.12,818.859
2134,0.35,0.091,0.6572,0.14,825.401
2135,0.35,0.091,0.8215,0.02,842.417
2136,0.35,0.091,0.8215,0.04,843.698
2137,0.35,0.091,0.8215,0.06,844.816
2138,0.35,0.091,0.8215,0.08,846.313
2139,0.35,0.091,0.8215,0.1,843.451
2140,0.35,0.091,0.8215,0.12,842.424
2141,0.35,0.091,0.8215,0.14,844.607
2142,0.35,0.091,0.9858,0.02,864.547
2143,0.35,0.091,0.9858,0.04,859.981
2144,0.35,0.091,0.9858,0.06,562.153
2145,0.35,0.091,0.9858,0.08,862.113
2146,0.35,0.091,0.9858,0.1,861.919
2147,0.35,0.091,0.9858,0.12,863.718
2148,0.35,0.091,0.9858,0.14,859.42
2149,0.35,0.091,1.1501,0.02,879.771
2150,0.35,0.091,1.1501,0.04,878.368
2151,0.35,0.091,1.1501,0.06,881.366
2152,0.35,0.091,1.1501,0.08,879.914
2153,0.35,0.091,1.1501,0.1,879.406
2154,0.35,0.091,1.1501,0.12,881.987
2155,0.35,0.091,1.1501,0.14,881.921
2156,0.35,0.1365,0.1643,0.02,710.792
2157,0.35,0.1365,0.1643,0.04,716.966
2158,0.35,0.1365,0.1643,0.06,714.934
2159,0.35,0.1365,0.1643,0.08,715.334
2160,0.35,0.1365,0.1643,0.1,718.916
2161,0.35,0.1365,0.1643,0.12,719.429
2162,0.35,0.1365,0.1643,0.14,720.052
2163,0.35,0.1365,0.3286,0.02,761.919
2164,0.35,0.1365,0.3286,0.04,764.82
2165,0.35,0.1365,0.3286,0.06,765.401
2166,0.35,0.1365,0.3286,0.08,765.068
2167,0.35,0.1365,0.3286,0.1,765.196
2168,0.35,0.1365,0.3286,0.12,763.806
2169,0.35,0.1365,0.3286,0.14,765.53
2170,0.35,0.1365,0.4929,0.02,799.058
2171,0.35,0.1365,0.4929,0.04,798.56
2172,0.35,0.1365,0.4929,0.06,798.383
2173,0.35,0.1365,0.4929,0.08,801.288
2174,0.35,0.1365,0.4929,0.1,799.642
2175,0.35,0.1365,0.4929,0.12,798.31
2176,0.35,0.1365,0.4929,0.14,799.956
2177,0.35,0.1365,0.6572,0.02,821.796
2178,0.35,0.1365,0.6572,0.04,822.691
2179,0.35,0.1365,0.6572,0.06,822.615
2180,0.35,0.1365,0.6572,0.08,823.782
2181,0.35,0.1365,0.6572,0.1,828.619
2182,0.35,0.1365,0.6572,0.12,828.146
2183,0.35,0.1365,0.6572,0.14,823.323
2184,0.35,0.1365,0.8215,0.02,843.41
2185,0.35,0.1365,0.8215,0.04,844.105
2186,0.35,0.1365,0.8215,0.06,845.553
2187,0.35,0.1365,0.8215,0.08,845.247
2188,0.35,0.1365,0.8215,0.1,601.969
2189,0.35,0.1365,0.8215,0.12,850.608
2190,0.35,0.1365,0.8215,0.14,849.582
2191,0.35,0.1365,0.9858,0.02,860.718
2192,0.35,0.1365,0.9858,0.04,862.888
2193,0.35,0.1365,0.9858,0.06,865.067
2194,0.35,0.1365,0.9858,0.08,864.137
2195,0.35,0.1365,0.9858,0.1,866.952
2196,0.35,0.1365,0.9858,0.12,868.942
2197,0.35,0.1365,0.9858,0.14,865.996
2198,0.35,0.1365,1.1501,0.02,879.575
2199,0.35,0.1365,1.1501,0.04,877.305
2200,0.35,0.1365,1.1501,0.06,879.102
2201,0.35,0.1365,1.1501,0.08,882.837
2202,0.35,0.1365,1.1501,0.1,881.188
2203,0.35,0.1365,1.1501,0.12,885.693
2204,0.35,0.1365,1.1501,0.14,883.696
2205,0.35,0.182,0.1643,0.02,717.622
2206,0.35,0.182,0.1643,0.04,723.248
2207,0.35,0.182,0.1643,0.06,726.717
2208,0.35,0.182,0.1643,0.08,731.552
2209,0.35,0.182,0.1643,0.1,735.954
2210,0.35,0.182,0.1643,0.12,742.212
2211,0.35,0.182,0.1643,0.14,746.397
2212,0.35,0.182,0.3286,0.02,764.853
2213,0.35,0.182,0.3286,0.04,768.682
2214,0.35,0.182,0.3286,0.06,773.736
2215,0.35,0.182,0.3286,0.08,776.963
2216,0.35,0.182,0.3286,0.1,778.61
2217,0.35,0.182,0.3286,0.12,780.56
2218,0.35,0.182,0.3286,0.14,785.773
2219,0.35,0.182,0.4929,0.02,799.647
2220,0.35,0.182,0.4929,0.04,799.989
2221,0.35,0.182,0.4929,0.06,809.433
2222,0.35,0.182,0.4929,0.08,805.112
2223,0.35,0.182,0.4929,0.1,812.974
2224,0.35,0.182,0.4929,0.12,817.156
2225,0.35,0.182,0.4929,0.14,819.86
2226,0.35,0.182,0.6572,0.02,819.076
2227,0.35,0.182,0.6572,0.04,824.369
2228,0.35,0.182,0.6572,0.06,829.536
2229,0.35,0.182,0.6572,0.08,832.822
2230,0.35,0.182,0.6572,0.1,837.502
2231,0.35,0.182,0.6572,0.12,839.458
2232,0.35,0.182,0.6572,0.14,842.349
2233,0.35,0.182,0.8215,0.02,553.057
2234,0.35,0.182,0.8215,0.04,849.531
2235,0.35,0.182,0.8215,0.06,854.899
2236,0.35,0.182,0.8215,0.08,857.284
2237,0.35,0.182,0.8215,0.1,855.497
2238,0.35,0.182,0.8215,0.12,862.313
2239,0.35,0.182,0.8215,0.14,861.076
2240,0.35,0.182,0.9858,0.02,862.454
2241,0.35,0.182,0.9858,0.04,864.234
2242,0.35,0.182,0.9858,0.06,564.774
2243,0.35,0.182,0.9858,0.08,873.245
2244,0.35,0.182,0.9858,0.1,873.669
2245,0.35,0.182,0.9858,0.12,878.438
2246,0.35,0.182,0.9858,0.14,874.507
2247,0.35,0.182,1.1501,0.02,881.731
2248,0.35,0.182,1.1501,0.04,884.912
2249,0.35,0.182,1.1501,0.06,885.663
2250,0.35,0.182,1.1501,0.08,886.634
2251,0.35,0.182,1.1501,0.1,889.579
2252,0.35,0.182,1.1501,0.12,887.576
2253,0.35,0.182,1.1501,0.14,893.774
2254,0.35,0.2275,0.1643,0.02,708.677
2255,0.35,0.2275,0.1643,0.04,713.969
2256,0.35,0.2275,0.1643,0.06,716.366
2257,0.35,0.2275,0.1643,0.08,719.822
2258,0.35,0.2275,0.1643,0.1,725.341
2259,0.35,0.2275,0.1643,0.12,730.535
2260,0.35,0.2275,0.1643,0.14,732.167
2261,0.35,0.2275,0.3286,0.02,759.448
2262,0.35,0.2275,0.3286,0.04,757.882
2263,0.35,0.2275,0.3286,0.06,758.719
2264,0.35,0.2275,0.3286,0.08,761.384
2265,0.35,0.2275,0.3286,0.1,764.036
2266,0.35,0.2275,0.3286,0.12,768.144
2267,0.35,0.2275,0.3286,0.14,768.819
2268,0.35,0.2275,0.4929,0.02,790.859
2269,0.35,0.2275,0.4929,0.04,795.377
2270,0.35,0.2275,0.4929,0.06,789.171
2271,0.35,0.2275,0.4929,0.08,793.786
2272,0.35,0.2275,0.4929,0.1,794.297
2273,0.35,0.2275,0.4929,0.12,797.363
2274,0.35,0.2275,0.4929,0.14,798.997
2275,0.35,0.2275,0.6572,0.02,816.71
2276,0.35,0.2275,0.6572,0.04,818.201
2277,0.35,0.2275,0.6572,0.06,819.392
2278,0.35,0.2275,0.6572,0.08,817.255
2279,0.35,0.2275,0.6572,0.1,819.472
2280,0.35,0.2275,0.6572,0.12,819.321
2281,0.35,0.2275,0.6572,0.14,820.546
2282,0.35,0.2275,0.8215,0.02,837.334
2283,0.35,0.2275,0.8215,0.04,838.214
2284,0.35,0.2275,0.8215,0.06,833.924
2285,0.35,0.2275,0.8215,0.08,837.637
2286,0.35,0.2275,0.8215,0.1,835.528
2287,0.35,0.2275,0.8215,0.12,839.067
2288,0.35,0.2275,0.8215,0.14,838.065
2289,0.35,0.2275,0.9858,0.02,859.693
2290,0.35,0.2275,0.9858,0.04,855.328
2291,0.35,0.2275,0.9858,0.06,851.233
2292,0.35,0.2275,0.9858,0.08,851.476
2293,0.35,0.2275,0.9858,0.1,853.727
2294,0.35,0.2275,0.9858,0.12,852.863
2295,0.35,0.2275,0.9858,0.14,852.385
2296,0.35,0.2275,1.1501,0.02,875.343
2297,0.35,0.2275,1.1501,0.04,871.857
