,ratio,rndint,dataset,#trees,mape_ist,r2_ist,mape_ost,r2_ost
10222,0.45,986.0,Sobol1,1000.0,0.015936988538552275,0.9810613711698214,0.019314317900145275,0.9416118927354281
10223,0.45,986.0,Sobol2,1000.0,0.019933980876415396,0.968927351824922,0.017053679519648642,0.9560131748757242
10224,0.45,829.0,Grid1296,10.0,0.006884256122337955,0.9918077122658453,0.044356786793529175,0.847802942578513
10225,0.45,829.0,Grid2401,10.0,0.009688149662065978,0.8836626553231219,0.09239557777161034,0.33864271438908367
10226,0.45,829.0,Sobol1,10.0,0.01482872782534675,0.978968041448846,0.01966207625260696,0.9400291704621135
10227,0.45,829.0,Sobol2,10.0,0.02440705739800604,0.9589462452251665,0.01797313184949449,0.9505361776035441
10228,0.45,829.0,Grid1296,100.0,0.006702138771476765,0.9923039082550686,0.044633747841934364,0.8447865938273127
10229,0.45,829.0,Grid2401,100.0,0.009034590010665363,0.9062091246592967,0.09169503648023414,0.3497981494173321
10230,0.45,829.0,Sobol1,100.0,0.01351251544900804,0.9819726322248546,0.01866557517761935,0.9446691608325074
10231,0.45,829.0,Sobol2,100.0,0.022601345403163046,0.9648869111967334,0.016836822100719337,0.95592633410312
10232,0.45,829.0,Grid1296,250.0,0.006648944115250001,0.9924668682241182,0.04461417176229635,0.845371295978135
10233,0.45,829.0,Grid2401,250.0,0.009035875843119304,0.9065928111208544,0.09181192793542742,0.3482798761890903
10234,0.45,829.0,Sobol1,250.0,0.013552334188210108,0.9818855237396645,0.01873231433471139,0.9447662207294139
10235,0.45,829.0,Sobol2,250.0,0.022177971911293753,0.965920476483921,0.01676581110331522,0.9562798410600983
10236,0.45,829.0,Grid1296,500.0,0.006619392200024053,0.9925606394230282,0.04462266099642245,0.8450805692379426
10237,0.45,829.0,Grid2401,500.0,0.009029108341349313,0.9073554775792593,0.09187005151241948,0.34764926175712374
10238,0.45,829.0,Sobol1,500.0,0.01353024211633085,0.9819075088412322,0.018640628725549523,0.9451489483945585
10239,0.45,829.0,Sobol2,500.0,0.022369112804842276,0.965516533111349,0.01675425278887479,0.9564012570677011
10240,0.45,829.0,Grid1296,750.0,0.006629955386848166,0.9925081817768558,0.04466465680299272,0.8447554491955143
10241,0.45,829.0,Grid2401,750.0,0.009043618116264512,0.906950066319289,0.09186813194464508,0.34772860646036663
10242,0.45,829.0,Sobol1,750.0,0.013464772571361876,0.9821645965904142,0.018558689467808587,0.9454557943687495
10243,0.45,829.0,Sobol2,750.0,0.022161711497725296,0.9659224286789025,0.016733314444611597,0.9564126254621022
10244,0.45,829.0,Grid1296,1000.0,0.006610238834655308,0.9925321449274994,0.04465690243592628,0.8448297688628279
10245,0.45,829.0,Grid2401,1000.0,0.009060299989770681,0.9064194599141656,0.09185685877552907,0.3478115762904367
10246,0.45,829.0,Sobol1,1000.0,0.013457696809514846,0.9822243422130849,0.018540870209247315,0.945458296786271
10247,0.45,829.0,Sobol2,1000.0,0.02217601764673743,0.9658818880831882,0.016755871036001062,0.956353117875373
10248,0.45,996.0,Grid1296,10.0,0.007154345181060625,0.9889705549811314,0.045854893523017734,0.833606643028707
10249,0.45,996.0,Grid2401,10.0,0.010821741927171303,0.8766866036025099,0.09497310846337498,0.31028500947305326
10250,0.45,996.0,Sobol1,10.0,0.015228148254224218,0.984756756893332,0.019953208582443063,0.9389863800333847
10251,0.45,996.0,Sobol2,10.0,0.020334548379813192,0.9570246373037432,0.018537529441675783,0.941872682778852
10252,0.45,996.0,Grid1296,100.0,0.0065557648303416404,0.9928374919583646,0.045044588871508584,0.840880395106679
10253,0.45,996.0,Grid2401,100.0,0.011130625584273073,0.868427616404825,0.09535301330271916,0.3026873605541526
10254,0.45,996.0,Sobol1,100.0,0.013703031448426925,0.9860626430594911,0.018827521415834964,0.9423551803881373
10255,0.45,996.0,Sobol2,100.0,0.01890626027987524,0.9577680763478943,0.017454318819473392,0.9448369786962851
10256,0.45,996.0,Grid1296,250.0,0.006445427186960808,0.9931833572704875,0.044937793277684955,0.8421353014389213
10257,0.45,996.0,Grid2401,250.0,0.011085613283674845,0.8682523056984395,0.09520994100491277,0.3046178477520963
10258,0.45,996.0,Sobol1,250.0,0.013576748760903675,0.9862001168112045,0.018697785901055315,0.9428997348887196
10259,0.45,996.0,Sobol2,250.0,0.018751716168316456,0.9583460051448609,0.017446359707008453,0.943984201586934
10260,0.45,996.0,Grid1296,500.0,0.00641301451915499,0.9933609654746385,0.04492850306325442,0.8424085061730973
10261,0.45,996.0,Grid2401,500.0,0.010986031596344892,0.8696357294073891,0.09515878956307765,0.3053066691663454
10262,0.45,996.0,Sobol1,500.0,0.013639247716055241,0.9857808178614995,0.018770049270833127,0.9426724997034688
10263,0.45,996.0,Sobol2,500.0,0.018782356674280593,0.9577913275826173,0.017436402353105677,0.9441873353305797
10264,0.45,996.0,Grid1296,750.0,0.006408633818186143,0.9933683717715946,0.044913799787986965,0.842567383753075
10265,0.45,996.0,Grid2401,750.0,0.011008203355140297,0.8691883791044072,0.09517743825275932,0.30493587491285434
10266,0.45,996.0,Sobol1,750.0,0.013621541657194822,0.9859016051605777,0.018787190882035676,0.9427483430042753
10267,0.45,996.0,Sobol2,750.0,0.018734515393317285,0.9577341952920282,0.017466522846436114,0.9439488411806191
10268,0.45,996.0,Grid1296,1000.0,0.00640123316377365,0.9933688329115092,0.044911146427476845,0.8425993669146845
10269,0.45,996.0,Grid2401,1000.0,0.011025854785128401,0.8693034358304251,0.09515707471567239,0.30529808296940864
10270,0.45,996.0,Sobol1,1000.0,0.013618225760128257,0.9859111234646177,0.018798611021186105,0.9425783406398167
10271,0.45,996.0,Sobol2,1000.0,0.01867035813664102,0.9579005034935061,0.017452039261048474,0.9439314840519741
10272,0.45,272.0,Grid1296,10.0,0.007083072157339369,0.9930859190110687,0.04416405283159859,0.849825050107552
10273,0.45,272.0,Grid2401,10.0,0.011189654803808704,0.8672537913086175,0.09405922767116874,0.31378191622470697
10274,0.45,272.0,Sobol1,10.0,0.014886793009452904,0.9821297902839037,0.020234938833957935,0.9355004560725003
10275,0.45,272.0,Sobol2,10.0,0.02119962388193674,0.9644247040828757,0.017251976196325635,0.9564535341238849
10276,0.45,272.0,Grid1296,100.0,0.006663481841630237,0.9937420150765909,0.04427301804749906,0.8484042665239983
10277,0.45,272.0,Grid2401,100.0,0.01020585356187648,0.8799033554987455,0.0940093223773166,0.3165470997574684
10278,0.45,272.0,Sobol1,100.0,0.013838263664795899,0.9841873750272672,0.019257852711231933,0.9403493109321079
10279,0.45,272.0,Sobol2,100.0,0.019752124287262324,0.9704573364167399,0.015882770356931714,0.9607441074056763
10280,0.45,272.0,Grid1296,250.0,0.006619607686313617,0.993694576404581,0.04440918074216276,0.8470062881536996
10281,0.45,272.0,Grid2401,250.0,0.01028769874531891,0.8755139809433155,0.09391891813674823,0.317904677899128
10282,0.45,272.0,Sobol1,250.0,0.013678956338264018,0.9843958857707275,0.019048439500293626,0.9413780844324622
10283,0.45,272.0,Sobol2,250.0,0.019777115144075732,0.9706819609578663,0.015779479223398833,0.9611234266436299
10284,0.45,272.0,Grid1296,500.0,0.006570853045335318,0.993743862497161,0.044305310588181594,0.8477931789979352
10285,0.45,272.0,Grid2401,500.0,0.010290241638055815,0.8752971989780411,0.09393019963025045,0.31771479766656274
10286,0.45,272.0,Sobol1,500.0,0.013660027280951094,0.9844329491219339,0.01897605508792919,0.9415979659456496
10287,0.45,272.0,Sobol2,500.0,0.01971715777231863,0.9710032696204033,0.015675647362663952,0.9614471572291238
10288,0.45,272.0,Grid1296,750.0,0.006542737771069616,0.9937740495431039,0.044326404566909235,0.8475461844939328
10289,0.45,272.0,Grid2401,750.0,0.010248350736350104,0.8763087540876926,0.09389703713192551,0.31816763166445206
10290,0.45,272.0,Sobol1,750.0,0.013643590139469634,0.9843460680973082,0.018926987954568618,0.9418109901397888
10291,0.45,272.0,Sobol2,750.0,0.01970618244332534,0.9710478668279929,0.015650450549128787,0.961405473785956
10292,0.45,272.0,Grid1296,1000.0,0.006537531761327096,0.9937723221174758,0.04434339611473984,0.8473860973020486
10293,0.45,272.0,Grid2401,1000.0,0.010229077140531402,0.8763588634906532,0.09392031704625504,0.3177591679266606
10294,0.45,272.0,Sobol1,1000.0,0.013645395014082982,0.9842810353406313,0.018955816348747268,0.9417243507575748
10295,0.45,272.0,Sobol2,1000.0,0.019699898734913523,0.9710259388471895,0.015636971402139495,0.9614045070843937
10296,0.45,759.0,Grid1296,10.0,0.007344847562657057,0.9902604536931953,0.0451111190020524,0.83931913505482
10297,0.45,759.0,Grid2401,10.0,0.012094921436667199,0.8464266753548387,0.09072069624472799,0.36521040142623273
10298,0.45,759.0,Sobol1,10.0,0.01681463397554294,0.9760936939777304,0.01960232101411314,0.938244861305096
10299,0.45,759.0,Sobol2,10.0,0.01959326530111429,0.9724974919889546,0.017935717066810335,0.9519206735740782
10300,0.45,759.0,Grid1296,100.0,0.007211377525745527,0.9911713748951752,0.044970242234138674,0.8422493195943521
10301,0.45,759.0,Grid2401,100.0,0.011039582907353846,0.8533657440933043,0.09069016085774612,0.3648282359106716
10302,0.45,759.0,Sobol1,100.0,0.015058084529263514,0.9814505410475405,0.01902609521497614,0.9421563907457262
10303,0.45,759.0,Sobol2,100.0,0.018280841780568213,0.9752125245444945,0.016909033892807627,0.9544419498172344
10304,0.45,759.0,Grid1296,250.0,0.00729381592829045,0.9907848725977388,0.04490960696308278,0.8431319261377563
10305,0.45,759.0,Grid2401,250.0,0.011058440774666974,0.8542640169892444,0.09056056172655788,0.36677400841794006
10306,0.45,759.0,Sobol1,250.0,0.01517316668139152,0.9816690512039056,0.019094630350294024,0.9415078296863479
10307,0.45,759.0,Sobol2,250.0,0.018018743027046685,0.975910129232327,0.01680343445960169,0.9547762231557124
10308,0.45,759.0,Grid1296,500.0,0.007256958375746269,0.990981442899645,0.04484736061134478,0.8437307817208993
10309,0.45,759.0,Grid2401,500.0,0.011129868961325236,0.8538643694289363,0.09069343158478374,0.36484415732299624
10310,0.45,759.0,Sobol1,500.0,0.01513599020421675,0.9815807304389693,0.01911046147878442,0.9414367477276218
10311,0.45,759.0,Sobol2,500.0,0.01787284965087865,0.9759386252068964,0.016753474976054016,0.9550977865770163
10312,0.45,759.0,Grid1296,750.0,0.007215718955420194,0.9911851998828011,0.04477703972916747,0.8444831220466552
10313,0.45,759.0,Grid2401,750.0,0.01123176811742126,0.8524888658402746,0.0907466968942528,0.364304076236332
10314,0.45,759.0,Sobol1,750.0,0.015206380509606538,0.981538362365393,0.019124667442524324,0.9413158184744266
10315,0.45,759.0,Sobol2,750.0,0.01795663536474347,0.9759453338829666,0.01668604037584331,0.9555730503034716
10316,0.45,759.0,Grid1296,1000.0,0.007234832899005236,0.9910655205986325,0.0447604197279901,0.8446775871016409
10317,0.45,759.0,Grid2401,1000.0,0.011197788863943608,0.8530094646258515,0.09073058009766646,0.36452930806414263
10318,0.45,759.0,Sobol1,1000.0,0.015205446648680277,0.9814931289404379,0.019094829376928493,0.9413615180869611
10319,0.45,759.0,Sobol2,1000.0,0.01792202037793932,0.9759815934913172,0.016654310186334457,0.9557432404259284
10320,0.45,390.0,Grid1296,10.0,0.008013902238800781,0.9873015469887977,0.04563763925391147,0.8343935198969674
10321,0.45,390.0,Grid2401,10.0,0.010270981524675803,0.8594944269226737,0.0908221859548515,0.3651576781102096
10322,0.45,390.0,Sobol1,10.0,0.01538226664757072,0.9805285724583437,0.019187645416741457,0.939822237338503
10323,0.45,390.0,Sobol2,10.0,0.02263083854961735,0.9620615538424281,0.017479742048824434,0.9517946301182303
10324,0.45,390.0,Grid1296,100.0,0.007877299011401178,0.9879970384777621,0.045069573214161544,0.8389302074273584
10325,0.45,390.0,Grid2401,100.0,0.0101220909109813,0.8617405972869313,0.09115416213220709,0.36004618605671634
10326,0.45,390.0,Sobol1,100.0,0.014366517892771396,0.9822396059564341,0.018623538977998077,0.942752006879904
10327,0.45,390.0,Sobol2,100.0,0.02084638676699542,0.9676657709012598,0.01650101195456101,0.9565985512199219
10328,0.45,390.0,Grid1296,250.0,0.007956987260402192,0.9872771273391573,0.045259017304935575,0.8370672413143551
10329,0.45,390.0,Grid2401,250.0,0.010081313090272295,0.8609368289077042,0.0910348188976779,0.3616264876924473
10330,0.45,390.0,Sobol1,250.0,0.01410796520047142,0.9829949253564384,0.0184195398276471,0.9434687681480657
10331,0.45,390.0,Sobol2,250.0,0.02003393958122121,0.9695530210301422,0.016261747295487395,0.9571975756568292
10332,0.45,390.0,Grid1296,500.0,0.007920940894939247,0.9877614014681622,0.04517998883853391,0.8380373260736782
10333,0.45,390.0,Grid2401,500.0,0.010002292591488618,0.8619580653803061,0.09094316862029092,0.3629376884013895
10334,0.45,390.0,Sobol1,500.0,0.01399818434040272,0.9833064463597351,0.018395309124480543,0.9435816376414271
10335,0.45,390.0,Sobol2,500.0,0.01997424979086445,0.9696232084784338,0.016243168953823457,0.957289709139105
10336,0.45,390.0,Grid1296,750.0,0.007909479062450278,0.987785801794893,0.04518650801026808,0.8380381809893503
10337,0.45,390.0,Grid2401,750.0,0.010044117247191694,0.8617484675640166,0.09100629872658841,0.3618821680023301
10338,0.45,390.0,Sobol1,750.0,0.014014509910050052,0.9832677173522294,0.018443483909049745,0.9434065075360889
10339,0.45,390.0,Sobol2,750.0,0.0200228565856343,0.9693493368395221,0.016139022768862147,0.9575883770212869
10340,0.45,390.0,Grid1296,1000.0,0.007881563042397741,0.9880673417924363,0.04513573694740145,0.8386776044676132
10341,0.45,390.0,Grid2401,1000.0,0.010058975461022883,0.8616424069400507,0.09103162705192601,0.36151672156327863
10342,0.45,390.0,Sobol1,1000.0,0.013985677404092298,0.9833134347172939,0.018437571644677575,0.9433132073080269
10343,0.45,390.0,Sobol2,1000.0,0.02004557570650177,0.9693994963016763,0.016136256230397158,0.9575869536710074
10344,0.45,930.0,Grid1296,10.0,0.006788593156493216,0.9913756271299543,0.04494006761246688,0.8428939019629578
10345,0.45,930.0,Grid2401,10.0,0.011514846272794291,0.8377847826004178,0.09436195627823447,0.3095243573598875
10346,0.45,930.0,Sobol1,10.0,0.013741391429729176,0.982586725941401,0.019727251962899463,0.9402128743485978
10347,0.45,930.0,Sobol2,10.0,0.01866039487755708,0.9739445418266773,0.017494187430870597,0.9549928184942589
10348,0.45,930.0,Grid1296,100.0,0.006480371235121962,0.9921447719958217,0.04535189017210396,0.8379966767033179
10349,0.45,930.0,Grid2401,100.0,0.011362447175403094,0.8391181752186891,0.09463280606098055,0.30893373990675355
10350,0.45,930.0,Sobol1,100.0,0.012184520416033932,0.9861831407727338,0.018829849949410126,0.943423348474157
10351,0.45,930.0,Sobol2,100.0,0.01740708145809464,0.9738334304165974,0.016070044758157254,0.9588861234355647
10352,0.45,930.0,Grid1296,250.0,0.006536844058961756,0.9917175761649968,0.045448284590114706,0.8369404241867618
10353,0.45,930.0,Grid2401,250.0,0.011337307790944438,0.8391139405346915,0.09465896297487193,0.30860048566099296
10354,0.45,930.0,Sobol1,250.0,0.012410589965753326,0.9857573696258182,0.018717206224883234,0.9442582273759932
10355,0.45,930.0,Sobol2,250.0,0.01727261961901305,0.9741161805159031,0.01625275819206507,0.9579737819187404
10356,0.45,930.0,Grid1296,500.0,0.006356989163789776,0.9928020217899881,0.04518179183739721,0.8399044446232117
10357,0.45,930.0,Grid2401,500.0,0.011384939075421052,0.8386313985334057,0.09470939542862157,0.3079721296404031
10358,0.45,930.0,Sobol1,500.0,0.012310934591630565,0.9860922372755603,0.01869223979916219,0.9441627000534187
10359,0.45,930.0,Sobol2,500.0,0.017196054466960157,0.9744182967311634,0.016139494267451208,0.95856228808821
10360,0.45,930.0,Grid1296,750.0,0.006355455539823086,0.9928920357737976,0.04517916367055691,0.8398733174409786
10361,0.45,930.0,Grid2401,750.0,0.011402429380954909,0.8383307473265036,0.09474507400759107,0.307334961127513
10362,0.45,930.0,Sobol1,750.0,0.012211271659781163,0.9862802114959984,0.01875038768167856,0.9438737945573314
10363,0.45,930.0,Sobol2,750.0,0.01715303548881854,0.9745783774094297,0.01611662466752595,0.9586018865640331
10364,0.45,930.0,Grid1296,1000.0,0.00635474585059721,0.9929088801469552,0.04518589227539338,0.8397153288894795
10365,0.45,930.0,Grid2401,1000.0,0.011379805149542238,0.8386482649663024,0.09474054287006935,0.3075313117678877
10366,0.45,930.0,Sobol1,1000.0,0.012206438866340676,0.9863731082145437,0.01874741636574325,0.9439109773426733
10367,0.45,930.0,Sobol2,1000.0,0.017122273124180527,0.9746348507147848,0.016126852892045376,0.9585866406343946
10368,0.45,633.0,Grid1296,10.0,0.007644894366646755,0.9846753916291284,0.045731916464099416,0.8332763800598095
10369,0.45,633.0,Grid2401,10.0,0.009828462926648341,0.8795978807511456,0.0902868867720377,0.3700204900165418
10370,0.45,633.0,Sobol1,10.0,0.01532670902696899,0.9737032208536694,0.01986881992350334,0.9375845032588026
10371,0.45,633.0,Sobol2,10.0,0.022180070050864895,0.9677926788264047,0.017893430768225065,0.9505578675211906
10372,0.45,633.0,Grid1296,100.0,0.00688947872121725,0.9902152732086235,0.044902760338441185,0.841909885313824
10373,0.45,633.0,Grid2401,100.0,0.010279866186841319,0.8713451939616937,0.09132044649113043,0.3555040188941865
10374,0.45,633.0,Sobol1,100.0,0.013522342572181281,0.9802727452166654,0.019099984486669552,0.9420583031187202
10375,0.45,633.0,Sobol2,100.0,0.019462046466024837,0.9754366360385761,0.016207399483705254,0.9578995001776811
10376,0.45,633.0,Grid1296,250.0,0.006832292977470634,0.9904952589775701,0.04491645840979419,0.8417653341749514
10377,0.45,633.0,Grid2401,250.0,0.010291547281413958,0.8710832092278054,0.09119879197062773,0.3572108296640023
10378,0.45,633.0,Sobol1,250.0,0.013379809990192629,0.9809259354436516,0.01900243200465269,0.9427991978358323
10379,0.45,633.0,Sobol2,250.0,0.019461304990938615,0.9756022094701903,0.01627431208244097,0.9578525190434546
10380,0.45,633.0,Grid1296,500.0,0.0068301605398800895,0.9904789902374215,0.04495525693672973,0.841489990261132
10381,0.45,633.0,Grid2401,500.0,0.010309054589838768,0.8704607046754415,0.0912857427415645,0.35608235411155986
10382,0.45,633.0,Sobol1,500.0,0.013401288729227611,0.9808912616995794,0.01892814845803071,0.9431276719661765
10383,0.45,633.0,Sobol2,500.0,0.019460146545315464,0.9754464636342169,0.016396559056613497,0.957460345658839
10384,0.45,633.0,Grid1296,750.0,0.006829593368085531,0.9904792374274016,0.044921439601220144,0.8418033070094559
10385,0.45,633.0,Grid2401,750.0,0.010310511401733934,0.8704533693652422,0.09134359730482547,0.3552002119219465
10386,0.45,633.0,Sobol1,750.0,0.01334236895423181,0.9811866798678004,0.01888155388644343,0.9431951293000301
10387,0.45,633.0,Sobol2,750.0,0.019359622604792664,0.9758724182570245,0.016417985195380385,0.957380552061074
10388,0.45,633.0,Grid1296,1000.0,0.006839713856170082,0.990435834732807,0.044908624345978046,0.8419133557040086
10389,0.45,633.0,Grid2401,1000.0,0.010330556285530236,0.8700503520145308,0.09128326718739987,0.35613865255991184
10390,0.45,633.0,Sobol1,1000.0,0.013341332076201069,0.9810714472717117,0.018864291863845174,0.9433500571650707
10391,0.45,633.0,Sobol2,1000.0,0.019344435597342592,0.975856732917696,0.016428401775491357,0.9572158699051855
10392,0.45,928.0,Grid1296,10.0,0.007857293980947798,0.9856296816521953,0.04607592586458705,0.8328160480451999
10393,0.45,928.0,Grid2401,10.0,0.00967145789225793,0.8645866849047441,0.09208239175981121,0.34411521467209427
10394,0.45,928.0,Sobol1,10.0,0.014749803913390886,0.9812523932225837,0.019194784687410555,0.941144060736369
10395,0.45,928.0,Sobol2,10.0,0.018998541281313716,0.9743718967081416,0.01768802152342848,0.9531875632431105
10396,0.45,928.0,Grid1296,100.0,0.007993196053182923,0.9845705868694876,0.04626821406315283,0.8308003652730825
10397,0.45,928.0,Grid2401,100.0,0.009832989892957751,0.8663700201497418,0.09196885868745575,0.3469993935000715
10398,0.45,928.0,Sobol1,100.0,0.013513999802320965,0.9835353077912067,0.01858476377233596,0.9439951624425483
10399,0.45,928.0,Sobol2,100.0,0.017769660289934992,0.976100069273085,0.016942205418299675,0.954629250918268
10400,0.45,928.0,Grid1296,250.0,0.007710234839655527,0.9864043213673384,0.046024380291661116,0.83334903479362
10401,0.45,928.0,Grid2401,250.0,0.009618322323379983,0.8709564164158679,0.09181717225811879,0.3488624190243448
10402,0.45,928.0,Sobol1,250.0,0.0132614536962337,0.9842315318273049,0.018472196336105022,0.944438893722055
10403,0.45,928.0,Sobol2,250.0,0.01738077206246151,0.9766455788988657,0.016914397079923954,0.9539770167964692
10404,0.45,928.0,Grid1296,500.0,0.007663174734675425,0.9868151207474686,0.04595609151278392,0.8341287563971832
10405,0.45,928.0,Grid2401,500.0,0.009577401755010631,0.8712257573131578,0.09178585694735958,0.34926153676730387
10406,0.45,928.0,Sobol1,500.0,0.013247508469080986,0.9844853480738579,0.018488540548275166,0.9443389164291507
10407,0.45,928.0,Sobol2,500.0,0.017308412133455502,0.9772786343640739,0.016873744985547744,0.9544681266111391
10408,0.45,928.0,Grid1296,750.0,0.007679905225405112,0.9866519510921163,0.045990339171161555,0.8337531564831189
10409,0.45,928.0,Grid2401,750.0,0.009574947349511916,0.8704743596534624,0.09180252236145489,0.34891203843462515
10410,0.45,928.0,Sobol1,750.0,0.013198960052765548,0.984589882517335,0.018491760264576912,0.9442862620721998
10411,0.45,928.0,Sobol2,750.0,0.01723594692480725,0.9773690198908723,0.01688259287054138,0.9543541315632695
10412,0.45,928.0,Grid1296,1000.0,0.0076569037809873725,0.9867203046484891,0.04598433584591869,0.8337554385099907
10413,0.45,928.0,Grid2401,1000.0,0.009578628322076201,0.8699859630998124,0.09177807756574742,0.349185981223609
10414,0.45,928.0,Sobol1,1000.0,0.013263532129946251,0.9844215774649302,0.01850852452352976,0.9442607845103492
10415,0.45,928.0,Sobol2,1000.0,0.017237614543837005,0.9772756578890869,0.016866829328859446,0.9543747710233692
10416,0.45,854.0,Grid1296,10.0,0.007296624849993986,0.9913193047323805,0.04553461175475929,0.8371362744815292
10417,0.45,854.0,Grid2401,10.0,0.010121510068971974,0.8975039676658705,0.09336815590779267,0.32811128957429936
10418,0.45,854.0,Sobol1,10.0,0.015035203499266297,0.9793408316097735,0.019167586353083438,0.9452023997134582
10419,0.45,854.0,Sobol2,10.0,0.021902396146595823,0.9666234072383213,0.01755817968230296,0.9530435040860024
10420,0.45,854.0,Grid1296,100.0,0.007408564132040501,0.9907993714617548,0.045546239216399144,0.837068601799732
10421,0.45,854.0,Grid2401,100.0,0.01041440939562724,0.8943239749161084,0.09443881591316358,0.31309375727279476
10422,0.45,854.0,Sobol1,100.0,0.013571001707548654,0.9829710600063217,0.018404506704518868,0.9472763674001702
10423,0.45,854.0,Sobol2,100.0,0.02018276603239062,0.9702712026561333,0.016787829460136794,0.9561232089131367
10424,0.45,854.0,Grid1296,250.0,0.0073706946713133865,0.9905864304019073,0.04563638649243614,0.8362123819348715
10425,0.45,854.0,Grid2401,250.0,0.010258459768150867,0.8963329079869474,0.094125257111003,0.31724155079787486
10426,0.45,854.0,Sobol1,250.0,0.013285509664068178,0.9831257800575991,0.018295029914574983,0.9478216358375534
10427,0.45,854.0,Sobol2,250.0,0.020153982878672667,0.9709250815792226,0.016692457143343428,0.9570023101892949
10428,0.45,854.0,Grid1296,500.0,0.007371617913660085,0.9904133753124208,0.04563320744901309,0.8361032362018679
10429,0.45,854.0,Grid2401,500.0,0.010197264838503615,0.8976127719553193,0.094305775145719,0.3147591374862212
10430,0.45,854.0,Sobol1,500.0,0.013238630801869971,0.9829976434048956,0.018278895354263195,0.9478518359945194
10431,0.45,854.0,Sobol2,500.0,0.020228271715319587,0.9708373511196928,0.016764243705464366,0.9568529875122225
10432,0.45,854.0,Grid1296,750.0,0.007368721863105317,0.9903843733663241,0.045647631406011045,0.8359414599903142
10433,0.45,854.0,Grid2401,750.0,0.010172056222416653,0.8985191090347769,0.0942338194766668,0.3156591995705609
10434,0.45,854.0,Sobol1,750.0,0.01322295882825069,0.983162062324467,0.01829477554995034,0.9479722734096513
10435,0.45,854.0,Sobol2,750.0,0.020144776295523185,0.9712049871221387,0.016794817682673185,0.9566976129020782
10436,0.45,854.0,Grid1296,1000.0,0.007382525796701365,0.9902710614623301,0.04568808145858379,0.8355366449334477
10437,0.45,854.0,Grid2401,1000.0,0.010179941555517758,0.898354375895817,0.09423812728748693,0.31533251773638615
10438,0.45,854.0,Sobol1,1000.0,0.013273426848577524,0.9829515989866555,0.01831460315189445,0.9479002484850441
10439,0.45,854.0,Sobol2,1000.0,0.02019981922322695,0.9710955894049871,0.01679606825590049,0.9567420039710941
10440,0.45,554.0,Grid1296,10.0,0.006404850111083049,0.9913508355537687,0.044972175710121735,0.8416119136148366
10441,0.45,554.0,Grid2401,10.0,0.009725852575430965,0.8994964391096134,0.09075931054996537,0.3614088500516338
10442,0.45,554.0,Sobol1,10.0,0.014308917614011442,0.9801715948369504,0.019045501901412895,0.9429095910293631
10443,0.45,554.0,Sobol2,10.0,0.019345902803045247,0.9692192809753027,0.01767037308985656,0.9511642830511836
10444,0.45,554.0,Grid1296,100.0,0.005949810873698136,0.993890301673488,0.04480121688727708,0.8436111110574702
10445,0.45,554.0,Grid2401,100.0,0.009206948432833158,0.9102662086109422,0.09157563791767846,0.35014995169378105
10446,0.45,554.0,Sobol1,100.0,0.014067095737447147,0.9800983162368924,0.01858199062373977,0.9451578675042227
10447,0.45,554.0,Sobol2,100.0,0.017088126607012335,0.9751186587763965,0.01666894738016134,0.9538748956914999
10448,0.45,554.0,Grid1296,250.0,0.005879538483113132,0.993932826035176,0.044938214764233146,0.8425061713851133
10449,0.45,554.0,Grid2401,250.0,0.009029203292147651,0.9122876311032337,0.09168186968711133,0.3490196434620816
10450,0.45,554.0,Sobol1,250.0,0.013737651571857266,0.9810932658240644,0.01836814723372707,0.9458789369891842
10451,0.45,554.0,Sobol2,250.0,0.01752931474618621,0.9741108763390773,0.01657694643822825,0.95390307131825
10452,0.45,554.0,Grid1296,500.0,0.005963901643187618,0.9936127789157015,0.044972842136672526,0.8423482376523207
10453,0.45,554.0,Grid2401,500.0,0.008971964928987266,0.9125421824045318,0.09166849342327786,0.3492961863584133
10454,0.45,554.0,Sobol1,500.0,0.01373004480550972,0.9810755790422903,0.018459513950772263,0.9457402608402175
10455,0.45,554.0,Sobol2,500.0,0.01773098678214117,0.9735298952966647,0.016608742560786018,0.9539164995923144
10456,0.45,554.0,Grid1296,750.0,0.005997660088940369,0.9933509841361876,0.045058886066388644,0.8415455033386434
10457,0.45,554.0,Grid2401,750.0,0.008977589899740613,0.9116387765923387,0.09171438664933255,0.3486517357760216
10458,0.45,554.0,Sobol1,750.0,0.013686157649567765,0.9812462087010678,0.018416810678304408,0.9458830448242488
10459,0.45,554.0,Sobol2,750.0,0.01767882507367206,0.9736157948539625,0.016585840945943172,0.9539334989725308
10460,0.45,554.0,Grid1296,1000.0,0.005984151035285836,0.9933954509806863,0.045041580137884764,0.8416921101476779
10461,0.45,554.0,Grid2401,1000.0,0.009004918153298501,0.9116643626572146,0.09175468041656781,0.34810433721545353
10462,0.45,554.0,Sobol1,1000.0,0.013676334442137287,0.9812604608282735,0.018399045429989543,0.9459329685619102
10463,0.45,554.0,Sobol2,1000.0,0.017788315134977972,0.9733883391079164,0.016602232432150036,0.9538262706111389
10464,0.45,562.0,Grid1296,10.0,0.007022299915035713,0.9915501985871986,0.04490876476905142,0.8430496953725656
10465,0.45,562.0,Grid2401,10.0,0.01392491808032151,0.7919060170169356,0.09129202809025655,0.35152591275673295
10466,0.45,562.0,Sobol1,10.0,0.017357961229621358,0.9749842848323004,0.01961977952795647,0.9364050705762209
