,ratio,rndint,dataset,mape_ist,r2_ist,mape_ost,r2_ost
177,0.05,791.0,Grid2401,0.04235019531535185,0.66525327370211,0.11960378815526496,0.0645441755535654
178,0.05,791.0,Sobol1,0.09647518790990764,0.5432787975854128,0.09269584807455591,0.4016516076587402
179,0.05,791.0,Sobol2,0.0955787477550937,0.5231740807104881,0.0936948472060352,0.37318063309912586
180,0.05,35.0,Grid1296,0.07624130667757091,0.4632011382400094,0.09640004792282524,0.4010518465174058
181,0.05,35.0,Grid2401,0.04266883180716624,0.65934800053964,0.12003390484605037,0.057116507424949337
182,0.05,35.0,Sobol1,0.10620829805917859,0.6454431588700185,0.09214402495355621,0.4068328676557661
183,0.05,35.0,Sobol2,0.09985606464984616,0.5451547054174404,0.09364226608095039,0.3738483499267474
184,0.05,180.0,Grid1296,0.08310263351907797,0.4612005514542835,0.09633290455237811,0.39872405444412573
185,0.05,180.0,Grid2401,0.03876459382871697,0.7044530733288406,0.11952063163660291,0.06634748493716391
186,0.05,180.0,Sobol1,0.1184990482749557,0.5692129539094133,0.0924743106012547,0.40396567192250954
187,0.05,180.0,Sobol2,0.11639933192649365,0.6253383137535617,0.09294839841326855,0.382041845383035
188,0.05,510.0,Grid1296,0.055459884422726556,0.4984143353992765,0.09635121284489304,0.40429493086337176
189,0.05,510.0,Grid2401,0.04310411854551877,0.679862412926173,0.12010379522135732,0.0551369926422286
190,0.05,510.0,Sobol1,0.0910331911342937,0.5450693804932114,0.09303576276754684,0.3982418765923642
191,0.05,510.0,Sobol2,0.11028246482384793,0.5648872929524074,0.09318879572919939,0.37866069913552436
192,0.05,593.0,Grid1296,0.07629675208828404,0.5555824588480542,0.09633801449779912,0.40525496431506614
193,0.05,593.0,Grid2401,0.044359260774743364,0.6915397468841751,0.11963154956532485,0.06289450549722841
194,0.05,593.0,Sobol1,0.10028215069633427,0.45195951693427827,0.09291510965042513,0.39925322067249236
195,0.05,593.0,Sobol2,0.10608298044561179,0.5686815948755675,0.09309058657551414,0.38061503215390924
196,0.05,634.0,Grid1296,0.05468108123668384,0.6504164410074316,0.09613612402991209,0.409438753024022
197,0.05,634.0,Grid2401,0.04444008473395151,0.5495769747971502,0.11978688056944539,0.06255576559982035
198,0.05,634.0,Sobol1,0.13420249719094157,0.5243801534057653,0.09173339845291573,0.41029785877360014
199,0.05,634.0,Sobol2,0.10783071899443249,0.3725715895963734,0.09350993538281518,0.3753225136249486
200,0.1,678.0,Grid1296,0.06257808009456846,0.4990590068219656,0.09623516331452066,0.4087877328562739
201,0.1,678.0,Grid2401,0.04124924201418794,0.6716240157696787,0.11996259920262496,0.058163457770049165
202,0.1,678.0,Sobol1,0.12408294222808047,0.5374461153938859,0.09210745842985936,0.4071705012073128
203,0.1,678.0,Sobol2,0.11565707681638265,0.48021343665844773,0.092861696410009,0.38279322721077136
204,0.1,147.0,Grid1296,0.05223326154680071,0.6424062329509322,0.09636918611323983,0.4054630981567019
205,0.1,147.0,Grid2401,0.04301678343147244,0.7019450276400404,0.12017237021151245,0.05299512711197263
206,0.1,147.0,Sobol1,0.11000639533839214,0.5127930630128341,0.09263667358434124,0.40191095507795294
207,0.1,147.0,Sobol2,0.10432799267640078,0.46156374869913597,0.0939875859310129,0.37024816283174167
208,0.1,561.0,Grid1296,0.05391470013136011,0.559923124051967,0.09633332943464129,0.4118138904652824
209,0.1,561.0,Grid2401,0.04549296880334093,0.5891260246434906,0.1201832492067222,0.055762348341015566
210,0.1,561.0,Sobol1,0.10941926842771993,0.5788240377393565,0.09242176452619631,0.4041543989848342
211,0.1,561.0,Sobol2,0.10321062272616359,0.5182817435331003,0.09411414565240264,0.36811913140454555
212,0.1,237.0,Grid1296,0.0628784248439566,0.38338434258230514,0.09642075176584769,0.3992992493581302
213,0.1,237.0,Grid2401,0.04843870568625244,0.6194072320153704,0.11999628031472835,0.057845931058939204
