,ratio,rndint,dataset,degree,mape_ist,r2_ist,mape_ost,r2_ost
15223,0.4,390.0,Sobol2,6.0,0.010732472644259179,0.9796680896303211,0.013658464389913699,0.9581792411043251
15224,0.4,390.0,Grid1296,7.0,0.007601836701797618,0.9908371346932097,893458.7571021039,-144845087177348.28
15225,0.4,390.0,Grid2401,7.0,0.014415328824421515,0.8558063063871875,28119.98375895134,-57967780594.75689
15226,0.4,390.0,Sobol1,7.0,0.006275510298728338,0.9958021266787654,0.016307732556063305,0.9417996381725148
15227,0.4,390.0,Sobol2,7.0,0.00986045847704444,0.9819701388356253,0.01384194452699076,0.9562552495415936
15228,0.4,390.0,Grid1296,8.0,0.008828327946086635,0.9857023553854225,5333945.950730547,-6568718140097548.0
15229,0.4,390.0,Grid2401,8.0,0.022389003483909365,0.7479037858773044,16929.623791484813,-21011258837.497044
15230,0.4,390.0,Sobol1,8.0,0.006483653172793841,0.9957671594087665,0.016864120938870943,0.9369980067988706
15231,0.4,390.0,Sobol2,8.0,0.010094956168416954,0.9824399107777253,0.0140573167572082,0.951616635618901
15232,0.4,390.0,Grid1296,9.0,0.019018326399257855,0.86457193336693,449492.632208766,-56066323675256.945
15233,0.4,390.0,Grid2401,9.0,0.05917528507678655,-1.978775010258008,585790.4393593312,-30772834224053.824
15234,0.4,390.0,Sobol1,9.0,0.009248981274192995,0.9862845693719738,0.022753768787793636,0.8741372707286565
15235,0.4,390.0,Sobol2,9.0,0.014685467058107072,0.9705950545062354,0.017736706334589954,0.9212090883676693
15236,0.4,390.0,Grid1296,10.0,0.474965319392738,-115.3104239771428,111195.27810884315,-3575708342121.3633
15237,0.4,390.0,Grid2401,10.0,0.2571667642301034,-899.111689868107,1146737.957202374,-131738290285594.11
15238,0.4,390.0,Sobol1,10.0,0.02121154219311115,0.924483831929807,0.05409837840773942,-0.23377751720155837
15239,0.4,390.0,Sobol2,10.0,0.12953308710616945,-1.5542388716797313,0.10918755593124711,-5.797429803460047
15240,0.4,930.0,Grid1296,1.0,0.05807530059326794,0.5709576799127245,0.09610110569965573,0.4147440490563491
15241,0.4,930.0,Grid2401,1.0,0.046664857057233916,0.6173315477298047,0.11959483984401487,0.06892256261156127
15242,0.4,930.0,Sobol1,1.0,0.09845750480354126,0.5366303396599246,0.09377065743513834,0.39141537857055486
15243,0.4,930.0,Sobol2,1.0,0.1115968168293867,0.4926637536782086,0.0937187076083869,0.371096608148625
15244,0.4,930.0,Grid1296,2.0,0.03075084490720351,0.8970787778431809,0.057639546758898014,0.7840661104444845
15245,0.4,930.0,Grid2401,2.0,0.023784790626410784,0.7944293288777597,0.09022491613739864,0.3904758164505242
15246,0.4,930.0,Sobol1,2.0,0.04649844662464496,0.8989253550561199,0.04997308153408014,0.8126853207636238
15247,0.4,930.0,Sobol2,2.0,0.050167249333299156,0.897655073696652,0.04841877848949927,0.8210168103490424
15248,0.4,930.0,Grid1296,3.0,0.010489457520094635,0.9873686779096228,0.027325459268170902,0.9337592603522065
15249,0.4,930.0,Grid2401,3.0,0.015945023297480612,0.8232805403381354,0.05156208140953938,0.8209648990479147
15250,0.4,930.0,Sobol1,3.0,0.01583418031340104,0.985461663658526,0.02437445733430687,0.9105989572903977
15251,0.4,930.0,Sobol2,3.0,0.02230616325796613,0.9757273029859761,0.022432474086634673,0.9332582673032315
15252,0.4,930.0,Grid1296,4.0,0.005253678667534353,0.9964620425688793,0.04295890223381981,0.7655236586002102
15253,0.4,930.0,Grid2401,4.0,0.011554928478610709,0.8388711583116452,0.03315627744560039,0.8341126159581567
15254,0.4,930.0,Sobol1,4.0,0.014237692694602413,0.9880706334547633,0.021700197836372656,0.9239752997448909
15255,0.4,930.0,Sobol2,4.0,0.019266103609984066,0.9817656539615103,0.021110682300028175,0.9383081906148877
15256,0.4,930.0,Grid1296,5.0,0.004529222574405029,0.9971246432362024,0.05483775090347396,0.5231067708110967
15257,0.4,930.0,Grid2401,5.0,0.009703821591028313,0.8418004514193557,0.05702341726581454,0.43800624513291075
15258,0.4,930.0,Sobol1,5.0,0.00878882598034367,0.9945451898909217,0.016573832443601354,0.9490832716037397
15259,0.4,930.0,Sobol2,5.0,0.01222550708224889,0.9901374055832763,0.016552031957484777,0.9543088328968587
15260,0.4,930.0,Grid1296,6.0,0.005319463204635914,0.9953245671893707,0.060851872273935376,0.38244944697144767
15261,0.4,930.0,Grid2401,6.0,0.010717458912303038,0.8396150868715754,0.08052994332757057,0.16491054447111753
15262,0.4,930.0,Sobol1,6.0,0.006305474862010519,0.9965043109398523,0.01643036120639114,0.9438571684343618
15263,0.4,930.0,Sobol2,6.0,0.009951852056478229,0.9906817445395243,0.014049271404395892,0.9605754660814021
15264,0.4,930.0,Grid1296,7.0,0.007045956899100756,0.9897806510355661,207997.066455393,-8634376739959.293
15265,0.4,930.0,Grid2401,7.0,0.01808722625656153,0.8114395287448306,14213.834015384493,-14810806540.127213
15266,0.4,930.0,Sobol1,7.0,0.006224210787910701,0.9958618548606841,0.017466844561874154,0.926402072550424
15267,0.4,930.0,Sobol2,7.0,0.010551478800520108,0.9862357206395601,0.01606101154282775,0.9471227665882099
15268,0.4,930.0,Grid1296,8.0,0.012645211371531679,0.9438544850618799,1510617.3969921104,-515573230436917.9
15269,0.4,930.0,Grid2401,8.0,0.01848905050385877,0.7187515047583821,35606.997119694,-95169796901.95001
15270,0.4,930.0,Sobol1,8.0,0.006404535843532473,0.9937896339471702,0.019354185204377487,0.8976725191952968
15271,0.4,930.0,Sobol2,8.0,0.015968125797923737,0.9581919862860828,0.019846056309960374,0.8516195230191463
15272,0.4,930.0,Grid1296,9.0,0.018354621399453725,0.8893859334075604,638598.0859758522,-111417632227201.81
15273,0.4,930.0,Grid2401,9.0,0.12841039421158526,-71.30020021405409,12849.584476909078,-14146636934.13085
15274,0.4,930.0,Sobol1,9.0,0.008793846110943877,0.9866807805877759,0.024648990639425647,0.8473146061644842
15275,0.4,930.0,Sobol2,9.0,0.027048697955205835,0.8830194681100507,0.030049600954556846,0.5964144645475469
15276,0.4,930.0,Grid1296,10.0,0.39495543667227284,-147.81598268677683,155045.0028304084,-9297783760639.484
15277,0.4,930.0,Grid2401,10.0,0.11683485659525641,-86.57719209724087,412329.03373829793,-16087800546435.36
15278,0.4,930.0,Sobol1,10.0,0.02349774771671539,0.8835613614516991,0.04823177118785147,0.05338816905400334
15279,0.4,930.0,Sobol2,10.0,0.18303681682483952,-4.38029428469488,0.1748893196089502,-19.35179677843094
15280,0.4,633.0,Grid1296,1.0,0.05552250849030408,0.5861047648249756,0.09635170165865155,0.41713354551250537
15281,0.4,633.0,Grid2401,1.0,0.043916894751344096,0.6660532565759159,0.11974607565105183,0.060778873633089314
15282,0.4,633.0,Sobol1,1.0,0.0990398456183038,0.5252008640531414,0.09385779308561888,0.3899663500384567
15283,0.4,633.0,Sobol2,1.0,0.12500288195218032,0.5196728402564654,0.09098653848704771,0.4037398625067318
15284,0.4,633.0,Grid1296,2.0,0.03048172224728517,0.8942239037014125,0.05783120417606394,0.7858149804660836
15285,0.4,633.0,Grid2401,2.0,0.02066513514670298,0.8656554898398314,0.09127255522432083,0.37615160442955986
15286,0.4,633.0,Sobol1,2.0,0.04493176358604693,0.9035308983576591,0.05013224413254817,0.8100727142923506
15287,0.4,633.0,Sobol2,2.0,0.055410006903784496,0.9021084288188324,0.048220510741067986,0.8225297786529704
15288,0.4,633.0,Grid1296,3.0,0.011450267839071528,0.9829740545633933,0.028370796720916587,0.9302396838070026
15289,0.4,633.0,Grid2401,3.0,0.014795924971426577,0.893001939893294,0.055428866876977796,0.7957000814143561
15290,0.4,633.0,Sobol1,3.0,0.015615608165576621,0.9861477952809584,0.02401810758706668,0.9141287401786338
15291,0.4,633.0,Sobol2,3.0,0.02616104129995263,0.9693108474616913,0.02232903291377854,0.932263327973965
15292,0.4,633.0,Grid1296,4.0,0.005466333843595872,0.995535983572394,0.043495596945933995,0.7585738767309191
15293,0.4,633.0,Grid2401,4.0,0.015514325774155948,0.898764889796946,0.03589200961434116,0.8275814771192296
15294,0.4,633.0,Sobol1,4.0,0.01330970865393507,0.9900119764961316,0.02120067828882667,0.92766651286187
15295,0.4,633.0,Sobol2,4.0,0.02221917808658441,0.97903203397301,0.020479116721820727,0.939895262337042
15296,0.4,633.0,Grid1296,5.0,0.005093021858812964,0.9960890829682492,0.056040223845733005,0.4841870654881164
15297,0.4,633.0,Grid2401,5.0,0.011713319725340888,0.9122258052123203,0.07564031529640688,0.2125785169602038
15298,0.4,633.0,Sobol1,5.0,0.008020757638519225,0.9957316581488824,0.016639024340460353,0.9494066390543114
15299,0.4,633.0,Sobol2,5.0,0.012705648328749,0.9897829682692074,0.014578544896782588,0.9610009247434125
15300,0.4,633.0,Grid1296,6.0,0.00484782736208473,0.9962139049593075,805699.137673919,-116697127454027.42
15301,0.4,633.0,Grid2401,6.0,0.011454936339813239,0.9092461220192727,0.11105120554406166,-1.3921987814771013
15302,0.4,633.0,Sobol1,6.0,0.006192382746866789,0.9965666429162204,0.016586403939359857,0.9450797212488328
15303,0.4,633.0,Sobol2,6.0,0.011989716415122932,0.9886119981351392,0.013966322516167296,0.9560078653340994
15304,0.4,633.0,Grid1296,7.0,0.006293284078897107,0.9934563236530857,673693.0188946221,-84556360403289.02
15305,0.4,633.0,Grid2401,7.0,0.015563958934650195,0.8777152279556724,70022.82428308192,-359447783031.5982
15306,0.4,633.0,Sobol1,7.0,0.0059804778340432525,0.9960623379074584,0.01726989913917314,0.9369553519676463
15307,0.4,633.0,Sobol2,7.0,0.013670917899199426,0.9835773880760108,0.01635620554064093,0.9354227612156688
15308,0.4,633.0,Grid1296,8.0,0.007974294814341006,0.9878540931628205,343666.9275690308,-27898019451036.43
15309,0.4,633.0,Grid2401,8.0,0.022967586387374676,0.7876004130341941,24981.12808012707,-56844560809.803444
15310,0.4,633.0,Sobol1,8.0,0.0066381177750305005,0.9935596548780666,0.019451338763803318,0.9088287565835599
15311,0.4,633.0,Sobol2,8.0,0.020888183813830487,0.9591093151180398,0.021259495674437003,0.8562594168855875
15312,0.4,633.0,Grid1296,9.0,0.01702872723853396,0.9080536167558979,205599.67972369978,-11131673680154.73
15313,0.4,633.0,Grid2401,9.0,0.04048336150751246,0.09927310526146527,341890.9437694196,-10242129901111.592
15314,0.4,633.0,Sobol1,9.0,0.00984357408597898,0.9828815835637648,0.024517098362442123,0.843193843606069
15315,0.4,633.0,Sobol2,9.0,0.02323868262260371,0.9146059928459658,0.025031622367272358,0.6960620801455507
15316,0.4,633.0,Grid1296,10.0,0.2913227830743227,-90.8005095239936,176642.3726642103,-10922498193953.852
15317,0.4,633.0,Grid2401,10.0,0.15022840833325607,-38.63012162066119,389533.8309953323,-11494365660339.705
15318,0.4,633.0,Sobol1,10.0,0.02672063110266752,0.7851662775377596,0.05737537083313759,-0.3703012963059469
15319,0.4,633.0,Sobol2,10.0,0.19836107449574406,-4.067139620325778,0.17881293969777812,-18.316682563887415
15320,0.4,928.0,Grid1296,1.0,0.06473552003934432,0.5458148607476866,0.09636894114839278,0.3866305739696544
15321,0.4,928.0,Grid2401,1.0,0.04366299295922794,0.6500891795431685,0.11955802599122282,0.06578716557180608
15322,0.4,928.0,Sobol1,1.0,0.09819711263555705,0.5306422674467732,0.09241068694890538,0.40393288441471875
15323,0.4,928.0,Sobol2,1.0,0.10832141496687797,0.5320195930875847,0.09312938905337818,0.3797963291689648
15324,0.4,928.0,Grid1296,2.0,0.03316680800109212,0.8899458659911355,0.05952730042086716,0.7646458568165118
15325,0.4,928.0,Grid2401,2.0,0.020947088591495352,0.8569135197756014,0.08992008593243489,0.39699749851195143
15326,0.4,928.0,Sobol1,2.0,0.04612346858614875,0.9032099171753517,0.05019527755946721,0.8105099420111518
15327,0.4,928.0,Sobol2,2.0,0.050324940250385225,0.8954021172895881,0.0489447810124516,0.8156541167388925
15328,0.4,928.0,Grid1296,3.0,0.01042743598989012,0.9886160580029894,0.0269934635128157,0.9360236715008208
15329,0.4,928.0,Grid2401,3.0,0.014324464250495703,0.8815786518124065,0.04761479523948749,0.8512931468591083
15330,0.4,928.0,Sobol1,3.0,0.015434984143228067,0.9879554540651373,0.023990203733492598,0.9156562421085951
15331,0.4,928.0,Sobol2,3.0,0.0237081832642926,0.9688906435135014,0.021963226470319765,0.9341105032267856
15332,0.4,928.0,Grid1296,4.0,0.006087401576943386,0.9958771425011345,0.04438758861692468,0.7536519815220228
15333,0.4,928.0,Grid2401,4.0,0.009791179313824635,0.901054535705937,0.03008586235520504,0.8849106632668927
15334,0.4,928.0,Sobol1,4.0,0.013589780734028566,0.990387420987132,0.021330505129985987,0.928215553177521
15335,0.4,928.0,Sobol2,4.0,0.02142387450305829,0.9761016361679327,0.02051513785964501,0.9402931009396577
15336,0.4,928.0,Grid1296,5.0,0.00542102415909788,0.9961653612796946,0.057408436784706196,0.4636531533398349
15337,0.4,928.0,Grid2401,5.0,0.009400049259882567,0.9020222916867842,0.07935239039468617,0.010399076451717115
15338,0.4,928.0,Sobol1,5.0,0.008532048432767761,0.9955219594484799,0.0167586489897967,0.9495954255956939
15339,0.4,928.0,Sobol2,5.0,0.012352876659555555,0.9856653663162456,0.014817935318334445,0.9609752258113892
15340,0.4,928.0,Grid1296,6.0,0.005812950858805574,0.9954167693846809,1647796.985707318,-488113232353945.5
15341,0.4,928.0,Grid2401,6.0,0.011507802534640225,0.893090470469913,0.11621054413401018,-1.1444045248314287
15342,0.4,928.0,Sobol1,6.0,0.006224603274757968,0.9970191283128753,0.016287490225038774,0.9464995270216623
15343,0.4,928.0,Sobol2,6.0,0.01312309158863556,0.9756940558084358,0.014674772293777725,0.9535738998547287
15344,0.4,928.0,Grid1296,7.0,0.007854201318829732,0.9909071039269391,671726.8552510575,-84127971168900.3
15345,0.4,928.0,Grid2401,7.0,0.0147512816506401,0.861954221794261,18020.719481558208,-23806782328.878387
15346,0.4,928.0,Sobol1,7.0,0.006265817921188429,0.9966974645559368,0.017317809211123518,0.9396062992634863
15347,0.4,928.0,Sobol2,7.0,0.012497196328989475,0.9774780850830352,0.01587716951523401,0.9346447291814616
15348,0.4,928.0,Grid1296,8.0,0.01509499114679068,0.9421013053928221,5822393.0390342735,-7751775396141765.0
15349,0.4,928.0,Grid2401,8.0,0.020859744898460247,0.7148875079481023,40555.518193152726,-232269311330.2477
15350,0.4,928.0,Sobol1,8.0,0.005811256102055405,0.996703760318782,0.01731748144337944,0.9388799926574491
15351,0.4,928.0,Sobol2,8.0,0.01693613431070879,0.9394618286281582,0.01886148074502061,0.8860574042127642
15352,0.4,928.0,Grid1296,9.0,0.025213907170639444,0.8174271206239836,11173565.473685669,-3.435825186678405e+16
15353,0.4,928.0,Grid2401,9.0,0.03979942519167875,-0.16179610367130315,58989.58456523248,-303227783360.8034
15354,0.4,928.0,Sobol1,9.0,0.009821647242969637,0.9844130414172828,0.024664615624642387,0.8497417035362042
15355,0.4,928.0,Sobol2,9.0,0.022003912350725147,0.908595441614214,0.0251114740510271,0.6866694967582747
15356,0.4,928.0,Grid1296,10.0,0.40698030641000416,-89.00695450473224,1044075.3080952982,-339085272117837.4
15357,0.4,928.0,Grid2401,10.0,0.11129323346087147,-21.280940121138624,114867.81406962498,-1295082896569.224
15358,0.4,928.0,Sobol1,10.0,0.02219454673666708,0.906605846681104,0.057166626203337234,-0.35735583981460883
15359,0.4,928.0,Sobol2,10.0,0.2356747695490732,-17.413922909683663,0.1396157568831999,-9.787026902209783
15360,0.4,854.0,Grid1296,1.0,0.06105323664515667,0.5646151123292429,0.09609321606749238,0.4033426174711071
15361,0.4,854.0,Grid2401,1.0,0.04183423078191224,0.6813070406045958,0.12016110316386294,0.0533504279317113
15362,0.4,854.0,Sobol1,1.0,0.10090901246344368,0.5089438333245625,0.09502954563433676,0.37792886390053804
15363,0.4,854.0,Sobol2,1.0,0.11690900719424908,0.5191271407150999,0.0926028855198899,0.3851981460062919
15364,0.4,854.0,Grid1296,2.0,0.031604915284104966,0.8986490418147407,0.05781418646014945,0.7819860113308289
15365,0.4,854.0,Grid2401,2.0,0.020600971350168532,0.8750044439430185,0.09158642621974517,0.3743163967460227
15366,0.4,854.0,Sobol1,2.0,0.04788911226463499,0.893587602977907,0.049995026974941244,0.8112065010798326
15367,0.4,854.0,Sobol2,2.0,0.05330906680659178,0.8983815618460762,0.04837475730359457,0.8216507684241603
15368,0.4,854.0,Grid1296,3.0,0.010242564649269684,0.9884370137946956,0.027622308651435223,0.9314395213786083
15369,0.4,854.0,Grid2401,3.0,0.012990192460897507,0.9160771342034026,0.05664234080826537,0.781052555758329
15370,0.4,854.0,Sobol1,3.0,0.016778361997016714,0.9844964501545931,0.024153496147209116,0.9124663762764972
15371,0.4,854.0,Sobol2,3.0,0.02783046530191178,0.9656227115527075,0.024688870956091836,0.9224475298144397
15372,0.4,854.0,Grid1296,4.0,0.011456387125195417,0.9850519050164507,0.04790244169823517,0.7279744336639306
15373,0.4,854.0,Grid2401,4.0,0.010978045033626203,0.9283347141626114,0.03791719449009634,0.7959417190012349
15374,0.4,854.0,Sobol1,4.0,0.014691625988954626,0.9875348316619104,0.02174482340120623,0.925295653785073
15375,0.4,854.0,Sobol2,4.0,0.02180955919459583,0.9763947942182498,0.020433690965003526,0.9399416156755753
15376,0.4,854.0,Grid1296,5.0,0.004885063331660408,0.9966271148223602,0.05769982121378609,0.4534649699165638
15377,0.4,854.0,Grid2401,5.0,0.011584260339276196,0.9224573482166472,0.06622285212199812,0.26719336223620904
15378,0.4,854.0,Sobol1,5.0,0.00993736940695279,0.9914995621311632,0.01708373346419416,0.949666925803895
15379,0.4,854.0,Sobol2,5.0,0.013541740965120366,0.9854395857174857,0.015142779504180063,0.9604153298547565
15380,0.4,854.0,Grid1296,6.0,0.007196221742695558,0.9927920788733424,4363898.653484804,-3423448121729200.0
15381,0.4,854.0,Grid2401,6.0,0.013406001823480741,0.8971481742675077,0.05708339949766981,0.5029113627771683
15382,0.4,854.0,Sobol1,6.0,0.00694809990650443,0.9924344889891816,0.016042781491893282,0.9479532863623025
15383,0.4,854.0,Sobol2,6.0,0.011043757642309679,0.9870808686673204,0.013402841336260728,0.9626671566857906
15384,0.4,854.0,Grid1296,7.0,0.007708358490098203,0.9913347547192154,4082876.7716813027,-3097419828174666.0
15385,0.4,854.0,Grid2401,7.0,0.019511526187822276,0.8118298605003218,40205.683564643216,-118503285975.5917
15386,0.4,854.0,Sobol1,7.0,0.006680123863980394,0.9924420338697479,0.016650016675485612,0.9430594189944447
15387,0.4,854.0,Sobol2,7.0,0.011557990690528505,0.9874674228951008,0.015278304390991359,0.9492771261000535
15388,0.4,854.0,Grid1296,8.0,0.010316691976417528,0.9800028589783513,2431080.3974588034,-1395597763195075.2
15389,0.4,854.0,Grid2401,8.0,0.025450619681599083,0.5927911911380996,3791.8281420342914,-1782546660.1193416
15390,0.4,854.0,Sobol1,8.0,0.008131366893050085,0.9893306484314095,0.0180015461695479,0.9324770451316696
15391,0.4,854.0,Sobol2,8.0,0.022458861105286766,0.947955890588539,0.023917033808459158,0.7085618475968014
15392,0.4,854.0,Grid1296,9.0,0.017392617387513114,0.9499945020625207,670276.9576324576,-121584095934027.52
15393,0.4,854.0,Grid2401,9.0,0.04759844050565154,-0.3499177145415149,85157.32638269252,-583252027157.5028
15394,0.4,854.0,Sobol1,9.0,0.013003816571476206,0.9777553986279,0.026866629400791917,0.8365885635175342
15395,0.4,854.0,Sobol2,9.0,0.04445386701498127,0.7606738056062194,0.03654967783697442,0.5585527028912918
15396,0.4,854.0,Grid1296,10.0,0.19844804325334564,-15.154899335911622,46510.78694580222,-938132660779.6696
15397,0.4,854.0,Grid2401,10.0,0.10996246284731606,-7.795594731811713,1184708.78258622,-223101269201731.06
15398,0.4,854.0,Sobol1,10.0,0.027977067093155648,0.7996398315220906,0.059380797203500015,-0.3959207015870596
15399,0.4,854.0,Sobol2,10.0,0.1585347573177341,-2.6178590401321444,0.11370696473657205,-5.130548153437793
15400,0.4,554.0,Grid1296,1.0,0.05581224433487208,0.577134151121486,0.09642091100391878,0.4121450490658608
15401,0.4,554.0,Grid2401,1.0,0.04316900174011574,0.6568427835909114,0.11833411994867275,0.08430259306456422
15402,0.4,554.0,Sobol1,1.0,0.09995442849967055,0.520933700933743,0.09387526176726406,0.3887204932247239
15403,0.4,554.0,Sobol2,1.0,0.11078528970379316,0.5176973370625002,0.09396963765323159,0.36985345146036674
15404,0.4,554.0,Grid1296,2.0,0.030325587980340036,0.8977626899193343,0.05736926956492533,0.7879251319295535
15405,0.4,554.0,Grid2401,2.0,0.02105011438432871,0.8740019681746706,0.09148768878935737,0.3770445862515398
15406,0.4,554.0,Sobol1,2.0,0.045723776613300994,0.9017288329774314,0.04996274045890195,0.8102829913051758
15407,0.4,554.0,Sobol2,2.0,0.05190180450021943,0.888051816492384,0.049388270993228255,0.8096736595464201
15408,0.4,554.0,Grid1296,3.0,0.009775589155285995,0.9880726645885898,0.027002609074865087,0.9334817216574851
15409,0.4,554.0,Grid2401,3.0,0.014295870605315753,0.915628935171459,0.05440857957933299,0.8031244423745176
15410,0.4,554.0,Sobol1,3.0,0.10014753982736009,0.4291539098138072,0.1122587714705523,-0.08574298806307756
15411,0.4,554.0,Sobol2,3.0,0.029977917547416588,0.9508441247701416,0.027960273645435227,0.9076121885973523
15412,0.4,554.0,Grid1296,4.0,0.005173157694647738,0.9965061497260578,0.04288776920710856,0.7682783825561672
15413,0.4,554.0,Grid2401,4.0,0.026924195763762832,0.8134189151309449,0.041295776968764054,0.8427750556288076
15414,0.4,554.0,Sobol1,4.0,0.02929083056392459,0.9465866959502246,0.039337540039470285,0.8221704789801092
15415,0.4,554.0,Sobol2,4.0,0.02142721283604619,0.9700343920874372,0.021411583808279414,0.9315829250488805
15416,0.4,554.0,Grid1296,5.0,0.0043274582201155275,0.9974387067373636,0.057036546924081395,0.47838939922153423
15417,0.4,554.0,Grid2401,5.0,0.010207861833729215,0.9173730638245727,0.10660038601537529,-0.7333747162111124
15418,0.4,554.0,Sobol1,5.0,0.010645553270979357,0.991123156665946,0.0189198669023336,0.9434700012521878
15419,0.4,554.0,Sobol2,5.0,0.012326070716610602,0.9846039531448656,0.015583581158777572,0.9547556934023291
15420,0.4,554.0,Grid1296,6.0,0.0048724286750766585,0.9964663576255304,0.06240491233445996,0.3514033329337989
15421,0.4,554.0,Grid2401,6.0,0.01546927445967997,0.8821741705101779,0.2716014659247481,-13.295135595244318
15422,0.4,554.0,Sobol1,6.0,0.009181399560726132,0.991941928956402,0.019138635277230268,0.9351292453236307
15423,0.4,554.0,Sobol2,6.0,0.012773974191697198,0.9824723769398879,0.015870500479615746,0.9516738682461051
15424,0.4,554.0,Grid1296,7.0,0.006192669614976905,0.9926620010773044,0.06995123684881656,0.158545172538343
15425,0.4,554.0,Grid2401,7.0,0.020503945120558472,0.820550497384176,67345.02447822811,-332480664720.66797
15426,0.4,554.0,Sobol1,7.0,0.009203314604532572,0.9908629140166273,0.018832941338941603,0.9336134978103199
15427,0.4,554.0,Sobol2,7.0,0.010275199363085368,0.9862401118920467,0.016065334865710008,0.9421076681134608
15428,0.4,554.0,Grid1296,8.0,0.010151354780429531,0.9683032344529136,888457.4849329916,-195478783652193.8
15429,0.4,554.0,Grid2401,8.0,0.02724335482851865,0.6866747733306959,93363.68536686068,-643582514395.0209
15430,0.4,554.0,Sobol1,8.0,0.007716946215460174,0.9917717943074396,0.01863352292691493,0.9295476194714805
15431,0.4,554.0,Sobol2,8.0,0.011003746660809376,0.9792522946347171,0.015592463658503777,0.9435626288456459
15432,0.4,554.0,Grid1296,9.0,0.02155081918053196,0.8621777001801908,1640891.5095420808,-781977948191086.8
15433,0.4,554.0,Grid2401,9.0,0.03509589200548832,0.49301607955199556,152251.76887905822,-2033475097025.0623
15434,0.4,554.0,Sobol1,9.0,0.011046269688007267,0.9774347340615578,0.027677341118103778,0.8024581099243411
15435,0.4,554.0,Sobol2,9.0,0.01698292925279045,0.9465464192785895,0.018564097438953566,0.9070386003255664
15436,0.4,554.0,Grid1296,10.0,0.3981272691891255,-306.8665874958489,296727.82560673886,-29202476948324.895
15437,0.4,554.0,Grid2401,10.0,0.0755191458632326,-1.5968450735295932,182431.3506955596,-2466705617939.744
15438,0.4,554.0,Sobol1,10.0,0.029847839898101518,0.6829687681392611,0.059495418742505475,-0.5026953873310589
15439,0.4,554.0,Sobol2,10.0,0.18681698871036304,-4.75565901364867,0.15613904279192048,-16.07694401899056
15440,0.4,562.0,Grid1296,1.0,0.05809663947014327,0.5843895251263312,0.09595983449200345,0.4201603877193615
15441,0.4,562.0,Grid2401,1.0,0.04616672462258914,0.6423370901322475,0.12026901302104481,0.05054644423794241
15442,0.4,562.0,Sobol1,1.0,0.11030663549839131,0.5288368877509486,0.09124714168890538,0.4157954254180707
15443,0.4,562.0,Sobol2,1.0,0.10150564532298406,0.5111265728840754,0.09468161634266771,0.36146746192756907
15444,0.4,562.0,Grid1296,2.0,0.03023377600702706,0.9049502639014302,0.05699515106560478,0.7913799782805896
15445,0.4,562.0,Grid2401,2.0,0.022099404946002366,0.83134728881664,0.09378056527682559,0.33310282485895804
15446,0.4,562.0,Sobol1,2.0,0.050239449531379606,0.9048063525677407,0.049408814876531586,0.8175429736688045
15447,0.4,562.0,Sobol2,2.0,0.047219752424221634,0.8924949001517424,0.049300948428572244,0.8130632178046056
15448,0.4,562.0,Grid1296,3.0,0.010086483794160956,0.9884068432538105,0.02706389486782641,0.9348020677698
15449,0.4,562.0,Grid2401,3.0,0.016235399780578506,0.866272678774974,0.05183841385424444,0.8189016684483574
15450,0.4,562.0,Sobol1,3.0,0.017115905649957908,0.985373282425858,0.024027449307928193,0.9138678490714371
15451,0.4,562.0,Sobol2,3.0,0.02133844538606882,0.9733995844279242,0.022357698798473703,0.933135391026237
15452,0.4,562.0,Grid1296,4.0,0.005999618602236585,0.9956549724768589,0.043158966966200626,0.7692805341134563
15453,0.4,562.0,Grid2401,4.0,0.011869574930289334,0.8872574460502921,0.03627501575933612,0.8040823292337651
15454,0.4,562.0,Sobol1,4.0,0.015310533029084018,0.988204532007368,0.021229441356170848,0.9270681419428682
15455,0.4,562.0,Sobol2,4.0,0.019362361052261412,0.9796904752192881,0.021476864458606127,0.936856827623515
15456,0.4,562.0,Grid1296,5.0,0.004562155447259476,0.9971914697069275,0.05528157774099027,0.510664336471288
15457,0.4,562.0,Grid2401,5.0,0.011222163423488104,0.8844772845457521,0.08731985356264992,-0.1446881223390104
15458,0.4,562.0,Sobol1,5.0,0.00943055957305616,0.9942360422310305,0.016009538980913098,0.9508193243296826
15459,0.4,562.0,Sobol2,5.0,0.01081585270931327,0.9906500891066572,0.015120146207169654,0.9591661875104431
15460,0.4,562.0,Grid1296,6.0,0.005403737562469253,0.9960498302156119,2591198.0323261064,-1207026375915153.2
15461,0.4,562.0,Grid2401,6.0,0.013899795058795277,0.8658056201903159,0.2016032493047617,-7.294615745650846
15462,0.4,562.0,Sobol1,6.0,0.006720492873412116,0.9963068433313996,0.01544961711941512,0.9493037434755063
15463,0.4,562.0,Sobol2,6.0,0.009768875282481103,0.9905285329611194,0.014283294334099628,0.9593396318325615
15464,0.4,562.0,Grid1296,7.0,0.006293239127380783,0.9928672006096642,603778.9180716971,-65934900864294.25
15465,0.4,562.0,Grid2401,7.0,0.02015855002013538,0.8116749679497453,18482.08974290185,-25041519351.57141
15466,0.4,562.0,Sobol1,7.0,0.0064565780891142135,0.9963744425399832,0.015808257966986084,0.9460235645365749
15467,0.4,562.0,Sobol2,7.0,0.010720615347369226,0.986395495657055,0.016286364196416776,0.9482109986173753
15468,0.4,562.0,Grid1296,8.0,0.008991068603055234,0.9788448205282135,1343797.7892078846,-429777033265607.6
